Num_ID	Isolate	Genotype	Plant	Plant_tray	Plant_Position	Image	Exp_tray	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.0.s.radius.max	Lesion.red.m.cx	Lesion.red.m.cy	Lesion.red.m.majoraxis	Lesion.red.m.eccentricity	Lesion.red.m.theta	Lesion.grn.m.cx	Lesion.grn.m.cy	Lesion.grn.m.majoraxis	Lesion.grn.m.eccentricity	Lesion.grn.m.theta	Lesion.blu.m.cx	Lesion.blu.m.cy	Lesion.blu.m.majoraxis	Lesion.blu.m.eccentricity	Lesion.blu.m.theta	Lesion.redgrn.m.cx	Lesion.redgrn.m.cy	Lesion.redgrn.m.majoraxis	Lesion.redgrn.m.eccentricity	Lesion.redgrn.m.theta	Lesion.redblu.m.cx	Lesion.redblu.m.cy	Lesion.redblu.m.majoraxis	Lesion.redblu.m.eccentricity	Lesion.redblu.m.theta	Lesion.grnblu.m.cx	Lesion.grnblu.m.cy	Lesion.grnblu.m.majoraxis	Lesion.grnblu.m.eccentricity	Lesion.grnblu.m.theta	Lesion.Bred.m.cx	Lesion.Bred.m.cy	Lesion.Bred.m.majoraxis	Lesion.Bred.m.eccentricity	Lesion.Bred.m.theta	Lesion.Bgrn.m.cx	Lesion.Bgrn.m.cy	Lesion.Bgrn.m.majoraxis	Lesion.Bgrn.m.eccentricity	Lesion.Bgrn.m.theta	Lesion.Bblu.m.cx	Lesion.Bblu.m.cy	Lesion.Bblu.m.majoraxis	Lesion.Bblu.m.eccentricity	Lesion.Bblu.m.theta	Lesion.Bredgrn.m.cx	Lesion.Bredgrn.m.cy	Lesion.Bredgrn.m.majoraxis	Lesion.Bredgrn.m.eccentricity	Lesion.Bredgrn.m.theta	Lesion.Bredblu.m.cx	Lesion.Bredblu.m.cy	Lesion.Bredblu.m.majoraxis	Lesion.Bredblu.m.eccentricity	Lesion.Bredblu.m.theta	Lesion.Bgrnblu.m.cx	Lesion.Bgrnblu.m.cy	Lesion.Bgrnblu.m.majoraxis	Lesion.Bgrnblu.m.eccentricity	Lesion.Bgrnblu.m.theta	Leaf.0.m.cx	Leaf.0.m.cy	Leaf.0.m.majoraxis	Leaf.0.m.eccentricity	Leaf.0.m.theta	Leaf.0.s.area	Leaf.0.s.perimeter	Leaf.0.s.radius.mean	Leaf.0.s.radius.sd	Leaf.0.s.radius.min	Leaf.0.s.radius.max	Leaf.red.m.cx	Leaf.red.m.cy	Leaf.red.m.majoraxis	Leaf.red.m.eccentricity	Leaf.red.m.theta	Leaf.grn.m.cx	Leaf.grn.m.cy	Leaf.grn.m.majoraxis	Leaf.grn.m.eccentricity	Leaf.grn.m.theta	Leaf.blu.m.cx	Leaf.blu.m.cy	Leaf.blu.m.majoraxis	Leaf.blu.m.eccentricity	Leaf.blu.m.theta	Leaf.redgrn.m.cx	Leaf.redgrn.m.cy	Leaf.redgrn.m.majoraxis	Leaf.redgrn.m.eccentricity	Leaf.redgrn.m.theta	Leaf.redblu.m.cx	Leaf.redblu.m.cy	Leaf.redblu.m.majoraxis	Leaf.redblu.m.eccentricity	Leaf.redblu.m.theta	Leaf.grnblu.m.cx	Leaf.grnblu.m.cy	Leaf.grnblu.m.majoraxis	Leaf.grnblu.m.eccentricity	Leaf.grnblu.m.theta	Leaf.Bred.m.cx	Leaf.Bred.m.cy	Leaf.Bred.m.majoraxis	Leaf.Bred.m.eccentricity	Leaf.Bred.m.theta	Leaf.Bgrn.m.cx	Leaf.Bgrn.m.cy	Leaf.Bgrn.m.majoraxis	Leaf.Bgrn.m.eccentricity	Leaf.Bgrn.m.theta	Leaf.Bblu.m.cx	Leaf.Bblu.m.cy	Leaf.Bblu.m.majoraxis	Leaf.Bblu.m.eccentricity	Leaf.Bblu.m.theta	Leaf.Bredgrn.m.cx	Leaf.Bredgrn.m.cy	Leaf.Bredgrn.m.majoraxis	Leaf.Bredgrn.m.eccentricity	Leaf.Bredgrn.m.theta	Leaf.Bredblu.m.cx	Leaf.Bredblu.m.cy	Leaf.Bredblu.m.majoraxis	Leaf.Bredblu.m.eccentricity	Leaf.Bredblu.m.theta	Leaf.Bgrnblu.m.cx	Leaf.Bgrnblu.m.cy	Leaf.Bgrnblu.m.majoraxis	Leaf.Bgrnblu.m.eccentricity	Leaf.Bgrnblu.m.theta	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw
26	C85-MEAP6G	Down	T1_C6	T1	C6	T5_IMG_6443.jpg	T5	4258.522637	538.8980322	175.5279608	0.795941843	0.090018031	14534	431	68.8276048	12.48714851	52.49546585	90.74314949	4259.249347	538.1174313	184.5530601	0.824092936	0.088107432	4260.364463	537.7427483	183.9445937	0.818570987	0.093888193	4263.921102	537.7667031	172.9948519	0.78152891	0.105021629	4266.149667	534.8599134	217.0219278	0.890058182	0.098986524	4238.345283	539.8107578	189.062657	0.865343968	0.10856178	4235.817487	536.4999237	199.7448566	0.879650884	0.132148218	4260.164566	538.8352357	186.442887	0.821228982	0.07191432	4262.39856	538.0290815	185.0104021	0.811742165	0.080513839	4265.566117	535.853807	172.9734763	0.785754487	0.13897715	4273.487679	537.0438571	214.4688642	0.866047319	0.043565736	4235.427874	546.8030928	190.4275922	0.899265641	0.056581406	4239.078161	544.2727847	210.4503347	0.903867271	0.01257017	4260.973315	539.5327715	213.5757778	0.83294755	0.127435463	19224	540	82.05482441	19.6242081	57.92830777	125.164425	4261.889625	538.0560962	221.5487848	0.859179063	0.137950009	4262.169677	538.1159983	222.9655703	0.858213897	0.143193065	4267.891879	540.8599571	213.6418163	0.827489842	0.121582903	4269.014633	534.8431374	264.6051122	0.928401794	0.179377815	4227.095632	530.4694976	165.9141791	0.770613745	0.048549878	4205.432918	522.9227618	107.717078	0	-1.190358921	4262.834538	537.4811224	228.8201227	0.870744581	0.149786423	4262.510707	537.7200603	230.6171821	0.870554798	0.156836413	4268.510466	541.8343629	212.8737664	0.830859812	0.120161213	4269.018503	533.9938846	276.023096	0.938157966	0.20755441	4227.435312	525.735206	172.7143432	0.797809094	-0.064103386	4198.22127	515.9919614	115.6954449	0	-1.14541042	14534	19224	0.756034124	109	786	0	175
36	C85-MEAP6G	Down	T3_C7	T3	C7	T5_IMG_6443.jpg	T5	4243.51606	944.800235	91.27466147	0.604654056	-0.169443075	5106	253	40.14653977	4.530303605	31.81481238	51.47969086	4242.87454	944.2913491	93.21315184	0.636567662	-0.135075572	4243.017351	943.9747716	92.78023438	0.613162368	-0.105286724	4243.231853	942.384781	89.48492562	0.587819824	0.063939615	4238.844019	943.6449434	100.1145195	0.667754113	0.016676547	4240.749416	946.3539334	107.7248544	0.818444551	-0.324659475	4228.66846	928.2442852	140.9146881	0	-0.466007979	4242.527601	944.2428307	90.68688564	0.627928625	-0.155022264	4242.743972	943.488351	88.43122151	0.594427559	-0.09064486	4242.063374	942.7877316	87.90916918	0.566628201	0.290887618	3980.560178	963.1583825	0	0	1.453324171	4244.107497	937.2940299	123.2284647	0	-0.478579025	4242.145923	964.5454652	113.4110298	0.870074978	0.444888187	4242.942732	950.0711202	220.2671147	0.898108259	0.067423006	16676	492	75.74522278	21.39147614	43.78788625	112.9042192	4243.236092	949.3900864	218.5900847	0.904179076	0.056203712	4242.037169	950.2281864	225.2815583	0.905530527	0.060668904	4248.570003	947.5522061	210.2213676	0.888946553	0.089114364	4240.72271	948.6245767	232.4345586	0.925424757	0.040589173	4234.808506	952.0055373	224.7697861	0.921538142	0.018369369	4226.898855	953.9748196	240.7831201	0.920818311	0.056161363	4243.949485	948.9767127	219.3722901	0.904093653	0.049164142	4242.11827	950.1849973	226.6955124	0.903139642	0.051378975	4250.478578	946.1402982	198.5115024	0.887121558	0.097951078	4243.446643	946.6834687	231.0488635	0.928229369	0.028559468	4236.980653	949.8870853	224.8178146	0.926964688	0.013233113	4227.680775	952.9449821	239.9438737	0.917317225	0.043282893	5106	16676	0.306188534	2487	6186	0	331
47	C94-Rasp	Up	T3_D6	T3	D6	T5_IMG_6443.jpg	T5	3526.524893	1463.060652	81.69335365	0.632904665	0.205745568	3957	229	35.30881476	4.455229426	27.89190172	46.95014654	3525.750312	1463.180878	82.77266155	0.640055893	0.208928484	3526.224524	1463.510734	82.84889267	0.643524073	0.189395838	3527.461966	1463.823835	79.57613007	0.651911307	0.189621318	3524.046861	1464.362366	86.63248113	0.672569781	0.189961918	3539.962911	1473.796518	20.22904399	0	-0.506214228	3537.982912	1470.797416	30.00803432	0.994199781	-0.194167256	3524.953796	1462.973521	81.54916139	0.635986435	0.246636395	3525.485747	1463.365626	81.40247915	0.647414048	0.21193836	3527.588801	1463.456325	77.47929268	0.645058056	0.23256757	3518.116945	1463.470874	74.79729982	0.704506318	0.469259235	3539.81231	1466.309191	22.80707909	0	1.232047456	3537.255814	1463.431224	60.11645824	0	1.099109639	3543.114582	1456.298365	296.0461203	0.952214321	0.052419091	19942	668	94.14265059	37.20038271	36.59532779	163.4014821	3539.029429	1457.271915	290.9371126	0.95428902	0.063032722	3540.964732	1457.664583	293.1431518	0.953890039	0.06119485	3536.664437	1461.135055	271.4564022	0.946284697	0.050220513	3531.101878	1459.781401	285.643404	0.958679802	0.084439626	3546.18063	1444.398015	351.0535427	0.984955928	0.106292642	3553.523582	1445.558683	349.2038177	0.982684102	0.106114847	3538.812856	1457.909832	294.0275842	0.954632044	0.070573139	3540.787644	1458.434093	296.0416079	0.953878939	0.069028869	3532.816455	1462.944381	239.3493107	0.941437076	0.061446428	3531.233003	1461.409763	288.8631028	0.960090517	0.094419469	3548.286388	1443.029795	358.5745927	0.99446189	0.124298731	3554.976034	1444.715249	354.8221595	0.990725243	0.123552289	3957	19942	0.198425434	1708	11792	0	1160
58	C94-Rasp	Down	T3_D6	T3	D6	T5_IMG_6443.jpg	T5	3508.906733	1676.267309	125.0142162	0.720281638	0.244337482	8406	336	52.29161548	7.428627708	38.8505692	68.69491777	3509.846682	1675.89827	127.7562803	0.743312319	0.261004093	3509.825988	1675.841625	127.3483028	0.733812905	0.260566945	3510.11592	1675.605167	121.231171	0.701077177	0.286190197	3512.770457	1675.570845	136.4347	0.786985045	0.285908521	3511.885421	1674.525763	93.8973357	0.568083407	1.467887221	3511.362098	1675.277824	96.76724916	0.426580282	0.70206925	3510.869625	1675.584493	125.7540673	0.765975052	0.311783101	3511.411836	1675.561914	124.7606901	0.765452172	0.3273767	3510.821436	1676.121033	118.001526	0.689859478	0.403613895	3532.20001	1677.823354	97.38025382	0	0.779741972	3497.770733	1688.605968	102.9121831	0	1.361358951	3495.615274	1686.825956	102.6469522	0.948441976	1.304475212	3518.167801	1681.344653	295.6488636	0.934527359	0.235074625	23647	702	99.06502521	35.57688524	51.06406267	165.7942209	3518.835254	1681.467679	302.3930446	0.940201467	0.234930181	3517.846548	1681.422777	304.1790381	0.938695864	0.231432762	3522.005084	1679.697532	287.7101649	0.936001799	0.245608286	3517.425526	1681.507175	325.7967694	0.950546349	0.228149503	3444.680225	1713.984737	359.7390636	0	0.475282071	3420.006466	1714.204268	309.8283457	0	0.692180872	3520.477005	1681.941657	306.1184598	0.941017778	0.231656773	3518.970553	1681.737127	307.3718934	0.938384877	0.22813806	3521.491651	1678.848811	273.6410217	0.941852094	0.248595833	3520.995194	1682.458538	329.2566807	0.949933112	0.223060624	3462.340255	1706.220854	380.8787363	0	0.3487667	3443.573279	1704.79025	335.1596933	0	0.48662038	8406	23647	0.355478496	2903	11631	347	3435
68	C94-Rasp	Up	T1_A5	T1	A5	T5_IMG_6443.jpg	T5	3396.527233	1861.288453	65.81100804	0.717068549	0.296699774	2295	173	26.97763323	4.43553564	17.88923303	34.95589838	3396.736492	1862.36137	67.86439264	0.748764039	0.2986939	3396.901418	1862.756993	68.91460368	0.760579976	0.302829442	3396.983787	1863.672548	67.19109653	0.789510888	0.323117926	3398.501008	1867.129685	76.64730617	0.866903724	0.281059081	3406.96658	1888.49687	51.99251645	0	-0.050070452	3405.206729	1879.335617	55.51018258	0	0.067937448	3397.571217	1862.535235	68.04985873	0.790937996	0.31237432	3397.742053	1863.067787	69.46596191	0.81578476	0.31745033	3397.276435	1864.5302	69.71544149	0.879213796	0.320804486	3417.118736	1871.527389	10.64985492	0	0.428268109	3400.65299	1875.026245	82.32042427	0	0.276227446	3400.569256	1869.798007	80.24682239	0	0.32913297	3391.792699	1875.705724	257.5653213	0.926276135	0.276387581	19339	583	86.43107445	29.10314682	45.0671927	141.1663631	3394.241345	1876.255598	245.4255888	0.931557296	0.273629426	3393.092176	1877.402858	250.6789733	0.932438965	0.270451523	3400.978763	1879.087918	250.5466516	0.925186165	0.251373199	3394.796955	1877.598408	222.3397972	0.955861627	0.26531319	3373.693115	1872.745139	209.4449266	0.905438877	0.268068233	3370.563955	1874.907333	232.4113916	0.917834669	0.299351151	3395.371526	1876.762217	246.6334794	0.935709529	0.275635045	3394.29322	1878.034276	252.8285326	0.936180428	0.272913279	3399.362056	1879.085512	238.0584014	0.918882821	0.22913235	3396.544276	1878.180535	225.2908848	0.966837339	0.272115718	3377.062193	1874.533888	214.2576628	0.929005043	0.252754869	3374.052043	1876.534108	239.9570944	0.932417804	0.29322435	2295	19339	0.118672113	11023	5107	2	872
78	C94-Rasp	Down	T1_A5	T1	A5	T5_IMG_6443.jpg	T5	3383.520776	2091.05758	150.6457913	0.828216843	-0.142189049	9795	389	57.94045269	12.71953598	38.77048833	87.16206351	3381.650627	2090.244705	152.7463528	0.833967444	-0.135846336	3381.745835	2089.571127	152.1377719	0.82806076	-0.125683612	3380.120111	2088.474113	143.5547284	0.800721762	-0.113025001	3371.96219	2084.369648	155.9861933	0.84066306	-0.139364698	3736.332339	2360.651908	460.5508549	0	-0.867497318	3342.311601	2067.664103	57.53258193	0	-1.42832346	3381.098707	2088.333828	147.0135336	0.81262065	-0.119720249	3381.257325	2087.65292	143.8703979	0.795076908	-0.10409379	3379.105971	2088.283143	135.9192896	0.755142444	-0.061951803	3362.188321	2067.554557	48.27599681	0	-1.481660956	3256.338234	2055.239173	144.5697377	0	-1.524212253	3344.342397	2086.882566	131.1072338	0	1.356257824	3385.866244	2097.957085	205.6992302	0.816075133	-0.169599998	18758	526	80.30590355	18.1989266	58.24062201	118.8589304	3385.5147	2098.197781	210.2501036	0.839703015	-0.172303851	3385.150676	2097.156011	213.9166548	0.844611735	-0.160002771	3386.520742	2088.950431	198.4174868	0.83382887	-0.12078258	3383.395906	2095.989995	242.5546927	0.900201263	-0.153525597	3383.63568	2139.737704	239.4063724	0	-0.222660893	3371.660928	2151.050417	301.3622547	0	-0.106171914	3386.160927	2099.09351	217.6315129	0.853324582	-0.178614251	3385.266995	2098.096318	222.893866	0.860380622	-0.168447532	3385.226532	2088.554849	193.9546954	0.833422093	-0.125806966	3391.203769	2093.167342	251.0169844	0.928736283	-0.126900703	3378.137341	2137.007687	255.3753664	0	-0.198481946	3361.806645	2139.784282	294.5466603	0	-0.103120035	9795	18758	0.522177204	1025	2950	29	947
50	C95-Rose	Up	T3_D6	T3	D6	T5_IMG_6443.jpg	T5	3907.515511	1493.718978	43.22987698	0.636087114	-0.045379416	1096	113	18.45674707	2.585719564	12.53380112	23.84163593	3907.219696	1493.839093	43.43098074	0.634810829	-0.048723636	3907.113071	1493.87228	44.66445563	0.643204104	-0.036713743	3906.828946	1492.913138	44.50028839	0.68211699	0.001968347	3905.633407	1494.417388	47.04171114	0.648737952	-0.01528243	3909.335288	1496.846313	40.08012133	0.641457668	-0.663382725	3909.91967	1497.769519	43.41315694	0.684486016	-0.632352549	3907.113024	1493.902262	42.25108783	0.677408198	-0.007519629	3906.901415	1493.775467	44.57264943	0.662726912	0.024181833	3906.728086	1491.144404	46.75970719	0.812228102	0.110255461	3932.968214	1491.961505	92.88512681	0	-1.433881379	3911.241895	1508.016337	39.65997526	0	-0.705442476	3915.858728	1522.577	44.35962958	0	-0.570095151	3911.876526	1489.36732	313.707161	0.962013673	0.090415567	20312	739	99.12754008	40.68088657	40.29084789	174.9844394	3905.089472	1490.345159	308.7136077	0.964930783	0.08680128	3906.356784	1490.593731	309.7085077	0.964782113	0.084831462	3923.116497	1494.824593	350.0066134	0.972978136	0.072112402	3887.101335	1492.898324	287.8581973	0.967382559	0.079734991	3873.107402	1483.50837	178.3811067	0.904677786	0.091118561	3882.828318	1485.032094	217.7983073	0.93515239	0.095172006	3905.999047	1490.861971	317.348027	0.967707968	0.08495317	3906.960265	1491.034041	318.1132564	0.967274347	0.082704555	3932.31685	1495.611677	349.3739241	0.978956425	0.059197673	3888.328805	1494.338695	301.3737534	0.974893222	0.074274144	3866.815617	1481.761067	110.4782704	0.806222901	0.130142226	3877.7699	1483.904326	186.0596114	0.927141801	0.114709225	1096	20312	0.053958251	4935	13446	0	530
59	C95-Rose	Down	T3_D6	T3	D6	T5_IMG_6443.jpg	T5	3890.187361	1766.910967	101.3756827	0.722216194	-0.149454423	5380	274	41.486759	7.172835241	24.11925949	54.38086818	3890.471758	1767.588474	102.1159253	0.729376065	-0.140601574	3890.558015	1767.63141	102.4840548	0.732331002	-0.110251839	3890.141007	1768.678072	102.2562828	0.759555381	-0.004034161	3891.397679	1769.682704	104.2776187	0.76604886	-0.032002648	3890.04339	1774.34062	109.1393318	0.968810635	0.272799959	3890.376277	1774.036637	108.0055747	0.96133038	0.273732727	3890.711342	1768.524941	100.9089185	0.740145239	-0.126444694	3890.839478	1768.463073	101.3279829	0.750978768	-0.073727404	3888.485414	1769.271528	102.9723379	0.771167873	0.102818243	3891.701364	1774.718492	99.16644096	0.906462398	0.106994149	3882.317596	1775.222997	116.1138626	0	0.48900091	3882.377093	1775.183416	115.3327745	0	0.479754511	3899.453214	1761.144681	271.387679	0.920685212	0.05125307	21855	651	93.40237351	31.31111048	52.76804515	153.8952142	3901.382957	1761.743377	276.8357796	0.930258445	0.047368458	3901.422852	1762.036195	275.5772296	0.928557162	0.045925299	3909.468269	1764.099119	265.0722757	0.929832463	0.029994468	3906.504485	1762.154356	290.2121583	0.945031748	0.03684298	2955.73641	1581.548228	305.2123041	0	-1.385727996	33282.39095	6951.449346	0	0	-1.395884089	3903.976287	1762.443196	285.3647102	0.935904779	0.042590855	3903.545106	1762.709623	283.5142458	0.933632074	0.04156575	3910.802679	1763.510919	258.6262924	0.935111261	0.037871705	3910.955031	1763.716255	303.1514037	0.952806837	0.032602195	3026.425394	1609.277364	309.2416293	0	-1.401726205	648.7160676	1278.017157	627.7383802	0	-1.423805961	5380	21855	0.246167925	1670	13017	812	3091
69	C95-Rose	Up	T1_A5	T1	A5	T5_IMG_6443.jpg	T5	3759.090909	1956.116195	56.66062217	0.740424509	1.010424389	1661	146	22.75735016	3.649674983	14.61147545	29.17663512	3759.120061	1955.646623	57.57452948	0.727858394	1.014611836	3759.240766	1955.620595	58.97622053	0.738443243	1.012872708	3759.172721	1954.213198	55.06851851	0.71818109	1.08422844	3759.731742	1952.013807	65.4516154	0.711952304	1.030348037	3759.222571	1958.699486	60.30776413	0.747497672	0.79451856	3760.222392	1959.774384	66.19356841	0.78053193	0.766880662	3758.641218	1954.361907	54.76967828	0.661754506	1.055665492	3758.858879	1954.077206	57.74348151	0.697554292	1.028527468	3757.807101	1951.218734	51.15281848	0.67577013	1.25217905	3778.158057	2015.157695	0	0	-0.207859117	3763.479473	1966.167617	58.86249937	0	-0.092145622	3777.261147	1981.264362	70.93930854	0	-0.331253865	3748.661679	1964.185071	257.8608266	0.886645791	-0.498892279	23256	655	93.64939187	28.61073479	51.97179658	151.6507806	3751.494038	1964.448296	248.2906358	0.884608787	-0.522579977	3749.705197	1964.989314	253.6559848	0.887300708	-0.519373423	3759.284276	1960.122544	273.1267903	0.9054989	-0.545224255	3754.046872	1966.182209	230.6162255	0.876299733	-0.568110547	3744.300647	1971.492747	190.280866	0.803154884	-0.529945086	3737.254331	1973.11223	208.7385555	0.821003946	-0.475651235	3753.350861	1963.496075	252.6514962	0.88791388	-0.530300009	3751.399126	1963.925033	259.8764523	0.890746103	-0.52750088	3761.798004	1958.097002	265.5294114	0.911705335	-0.573386231	3757.602296	1964.342945	238.1307921	0.88526931	-0.57543414	3745.420334	1972.269036	184.5980772	0.804845162	-0.522421497	3736.992158	1973.829889	206.8326783	0.822810532	-0.463617645	1661	23256	0.071422429	10421	11162	0	1000
80	C95-Rose	Down	T1_A5	T1	A5	T5_IMG_6443.jpg	T5	3791.42959	2143.737885	115.3833205	0.710649967	-0.160610973	7016	317	48.97373452	8.95478867	38.28871199	69.44135062	3791.17552	2143.793421	116.4587444	0.697376522	-0.183461521	3791.429488	2142.097404	115.7442131	0.683960867	-0.177300088	3791.775211	2137.415808	103.0961673	0.555993533	-0.194048989	3792.067291	2135.539987	107.9426539	0.389428355	-0.920701151	3785.107508	2174.331323	171.1130544	0	-0.034302585	3793.923921	2119.925538	71.95519527	0	1.403406969	3791.0918	2143.365699	114.2865373	0.679177314	-0.179662796	3791.454466	2141.328057	111.1139121	0.639000573	-0.175078818	3791.791025	2135.960771	99.42275304	0.459540013	-0.188835192	3795.580992	2126.294499	110.2866214	0	1.293365305	3741.572246	2381.50015	330.7563514	0	0.14889537	3791.184029	2129.107287	101.4549994	0.49343613	-1.265550788	3808.145834	2144.515806	242.2084758	0.892759986	-0.22676031	19961	584	87.63147273	26.98318538	48.30137788	139.9060931	3807.467532	2144.92663	243.598923	0.902193963	-0.254758383	3810.067338	2142.013377	246.333997	0.902882543	-0.244925401	3809.157544	2135.232736	221.7810194	0.874670236	-0.199655632	3806.975224	2139.564631	275.7135724	0.925095484	-0.299057896	3800.034823	2158.40621	272.2983431	0.975740973	-0.308944253	3825.3011	2137.837565	348.1516517	0	-0.3189692	3810.248322	2144.455192	252.7483395	0.914259237	-0.251533297	3812.546952	2141.31163	255.5821427	0.914997871	-0.244958001	3807.31292	2133.917145	212.5611027	0.879537191	-0.208491143	3808.640212	2134.980003	259.1636884	0.929331755	-0.304614286	3808.626952	2157.161661	298.9672488	0.991889083	-0.30569882	3832.494249	2135.368636	369.2019225	0	-0.301842456	7016	19961	0.351485397	731	5627	219	474
1	C96-Supersteak	Up	T2_B5	T2	B5	T5_IMG_6443.jpg	T5	360.8032211	263.9408492	91.53726459	0.845535848	0.32712869	3415	218	33.51795435	7.824004822	20.66190344	47.27749951	360.1052807	264.1199343	95.46202738	0.856433078	0.323755777	360.826565	264.7005312	96.47050966	0.856514197	0.30315471	365.0450062	266.4336246	90.5529285	0.861594604	0.239504522	358.461381	267.5945847	118.3776024	0.909573204	0.259367605	350.4603035	260.1998055	94.87960861	0.82757071	0.41645242	348.3897642	263.767179	108.9121949	0.83578219	0.353189252	360.0986081	264.1902906	96.22136494	0.867152451	0.316736591	360.6960767	264.7814413	97.0010489	0.866311	0.288831568	366.9213416	266.6480425	89.22406965	0.873265046	0.225516871	331.7651735	277.5962654	268.5541593	0	0.226138915	338.3906106	259.0086129	73.7320174	0.79760269	0.760503586	1077.13225	211.860099	83.79500865	0	1.499977287	360.7782285	273.4093191	265.9261082	0.927157889	0.074483024	19723	640	90.11197541	32.21842629	44.00628742	149.4043388	357.8829641	274.507346	255.9603408	0.930628065	0.067521054	361.0942776	276.3259271	261.7170081	0.931673918	0.060988319	379.912775	276.7369599	264.1735766	0.935389995	0.018812866	354.175187	280.7398779	245.6861416	0.943221218	0.031983614	331.7200498	274.3440358	182.336293	0.880517023	0.152312786	340.5512253	281.8641915	213.6083129	0.92082317	0.119042395	358.8591253	274.561883	260.7497294	0.935207478	0.066786561	362.4439595	276.8756056	267.0526304	0.934684646	0.060325609	382.5496023	277.0858266	248.3662484	0.938602369	-0.011830228	355.9851532	280.9714683	244.0268256	0.957833714	0.019786132	332.0219428	273.7935388	178.7462767	0.897621543	0.150996926	342.3227922	282.8498123	215.7670275	0.932978052	0.120682446	3415	19723	0.173148101	4440	7983	0	196
11	C96-Supersteak	Down	T2_B5	T2	B5	T5_IMG_6443.jpg	T5	359.1098261	503.112916	148.5493457	0.754787742	0.023894426	11327	371	60.28208462	9.274137354	46.05593989	79.07034811	356.1839198	503.7884822	154.7721651	0.763857063	0.063258714	356.0425019	502.3824299	154.8877596	0.755056684	0.069910023	357.3545387	496.8683723	152.6082495	0.770797409	0.065604761	339.652868	499.4229835	167.4662997	0.751372533	0.213399519	352.9921824	518.964544	160.5076392	0.859034369	0.040797771	331.5936815	532.1976182	186.4743388	0	0.359525594	356.3691074	504.6217179	154.6488409	0.746073564	0.057389998	356.1043219	502.5212656	154.2259916	0.735125329	0.057828777	357.7886753	494.9512103	152.8929396	0.801939363	0.051162499	342.0354428	500.2942874	171.0461039	0.704837974	0.243021808	351.4009734	521.8750854	155.5806587	0.799887083	0.102901869	331.2485646	531.243742	168.208873	0.928806642	0.601562659	350.7834744	499.9482511	214.4308107	0.845881857	0.097488531	18783	550	81.81339221	20.31810197	55.21804667	121.7591361	344.8539963	499.4496456	219.549381	0.865003064	0.103596444	344.7537956	498.5961542	221.5373321	0.86337878	0.106273386	344.8437802	493.5031318	224.2313459	0.863406545	0.106382795	315.9286988	495.0908938	209.5853796	0.853968486	0.160011598	360.0355307	523.3945317	198.7796656	0.997314571	-0.173056406	373.8623309	573.4869711	264.4216941	0	-0.326035552	345.5751941	499.6514338	226.6728691	0.880128253	0.089797345	346.2320904	499.0323461	227.5718237	0.876637141	0.095485689	344.3648045	493.2232405	219.2899181	0.855137711	0.123196898	320.6477035	496.0551758	228.6126319	0.892247361	0.13571879	358.1383255	521.2628775	209.2558189	0.99121789	-0.130388816	382.417278	569.1730121	250.0234866	0	-0.395387765	11327	18783	0.603045307	389	1061	0	371
21	C96-Supersteak	Up	T2_D6	T2	D6	T5_IMG_6443.jpg	T5	342.1804124	661.6099656	45.62345341	0.650773447	0.617891167	1164	120	19.10758217	3.152240939	13.75882797	25.37069203	342.0570257	661.3576065	46.05314881	0.64951119	0.625759007	341.4389662	661.1878716	47.03842223	0.64888477	0.629027556	340.6603266	660.2816366	43.9561809	0.611115801	0.567439006	339.4068934	659.4541334	50.30438402	0.616900843	0.692324499	345.5406749	664.7704802	46.15846345	0.663320545	0.690562627	343.1586829	665.1164577	54.25973548	0.716597471	0.714462988	341.368753	660.3535758	44.95510227	0.647836701	0.620576653	339.8819729	660.2871798	45.45851074	0.592818804	0.649987812	338.3948049	658.5274587	39.93582916	0.459420768	0.613601865	367.8688306	686.8544497	31.72754752	0	-0.786172166	394.7723077	695.9665062	0	0	-0.968652742	336.1200402	654.5741294	34.0947227	0.251017961	1.53865702	334.0434842	651.3310752	286.3746782	0.937813222	0.161263784	21847	660	94.47271832	34.01972193	48.16713718	159.043563	334.3634364	652.5763822	269.947934	0.937057371	0.165332442	334.3574558	653.3795531	272.7508058	0.937210324	0.155028301	349.2767225	657.7833992	285.4952729	0.944008663	0.115892036	334.0887556	656.4587163	223.0673367	0.926578898	0.145228458	321.9507299	650.8576186	209.897183	0.910211111	0.243146451	323.3297528	653.849319	230.1241508	0.920193362	0.171171416	335.4261261	653.1593531	274.3339452	0.939474992	0.166586334	335.2185685	654.2095086	277.3007124	0.938963634	0.154218596	349.3908772	657.6954858	270.8252976	0.94788139	0.098681267	337.7375848	657.5728997	231.1796508	0.947746873	0.132657312	322.3971115	651.0582687	207.3638314	0.924894306	0.252919943	323.690625	654.9594313	229.4596405	0.929141498	0.170670022	1164	21847	0.053279626	6280	13416	0	411
