Num_ID	Isolate	Genotype	Surf	Surface	Tray	Time	GenoS	Category	Image	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.0.s.radius.max	Lesion.red.m.cx	Lesion.red.m.cy	Lesion.red.m.majoraxis	Lesion.red.m.eccentricity	Lesion.red.m.theta	Lesion.grn.m.cx	Lesion.grn.m.cy	Lesion.grn.m.majoraxis	Lesion.grn.m.eccentricity	Lesion.grn.m.theta	Lesion.blu.m.cx	Lesion.blu.m.cy	Lesion.blu.m.majoraxis	Lesion.blu.m.eccentricity	Lesion.blu.m.theta	Lesion.redgrn.m.cx	Lesion.redgrn.m.cy	Lesion.redgrn.m.majoraxis	Lesion.redgrn.m.eccentricity	Lesion.redgrn.m.theta	Lesion.redblu.m.cx	Lesion.redblu.m.cy	Lesion.redblu.m.majoraxis	Lesion.redblu.m.eccentricity	Lesion.redblu.m.theta	Lesion.grnblu.m.cx	Lesion.grnblu.m.cy	Lesion.grnblu.m.majoraxis	Lesion.grnblu.m.eccentricity	Lesion.grnblu.m.theta	Lesion.Bred.m.cx	Lesion.Bred.m.cy	Lesion.Bred.m.majoraxis	Lesion.Bred.m.eccentricity	Lesion.Bred.m.theta	Lesion.Bgrn.m.cx	Lesion.Bgrn.m.cy	Lesion.Bgrn.m.majoraxis	Lesion.Bgrn.m.eccentricity	Lesion.Bgrn.m.theta	Lesion.Bblu.m.cx	Lesion.Bblu.m.cy	Lesion.Bblu.m.majoraxis	Lesion.Bblu.m.eccentricity	Lesion.Bblu.m.theta	Lesion.Bredgrn.m.cx	Lesion.Bredgrn.m.cy	Lesion.Bredgrn.m.majoraxis	Lesion.Bredgrn.m.eccentricity	Lesion.Bredgrn.m.theta	Lesion.Bredblu.m.cx	Lesion.Bredblu.m.cy	Lesion.Bredblu.m.majoraxis	Lesion.Bredblu.m.eccentricity	Lesion.Bredblu.m.theta	Lesion.Bgrnblu.m.cx	Lesion.Bgrnblu.m.cy	Lesion.Bgrnblu.m.majoraxis	Lesion.Bgrnblu.m.eccentricity	Lesion.Bgrnblu.m.theta	Leaf.0.m.cx	Leaf.0.m.cy	Leaf.0.m.majoraxis	Leaf.0.m.eccentricity	Leaf.0.m.theta	Leaf.0.s.area	Leaf.0.s.perimeter	Leaf.0.s.radius.mean	Leaf.0.s.radius.sd	Leaf.0.s.radius.min	Leaf.0.s.radius.max	Leaf.red.m.cx	Leaf.red.m.cy	Leaf.red.m.majoraxis	Leaf.red.m.eccentricity	Leaf.red.m.theta	Leaf.grn.m.cx	Leaf.grn.m.cy	Leaf.grn.m.majoraxis	Leaf.grn.m.eccentricity	Leaf.grn.m.theta	Leaf.blu.m.cx	Leaf.blu.m.cy	Leaf.blu.m.majoraxis	Leaf.blu.m.eccentricity	Leaf.blu.m.theta	Leaf.redgrn.m.cx	Leaf.redgrn.m.cy	Leaf.redgrn.m.majoraxis	Leaf.redgrn.m.eccentricity	Leaf.redgrn.m.theta	Leaf.redblu.m.cx	Leaf.redblu.m.cy	Leaf.redblu.m.majoraxis	Leaf.redblu.m.eccentricity	Leaf.redblu.m.theta	Leaf.grnblu.m.cx	Leaf.grnblu.m.cy	Leaf.grnblu.m.majoraxis	Leaf.grnblu.m.eccentricity	Leaf.grnblu.m.theta	Leaf.Bred.m.cx	Leaf.Bred.m.cy	Leaf.Bred.m.majoraxis	Leaf.Bred.m.eccentricity	Leaf.Bred.m.theta	Leaf.Bgrn.m.cx	Leaf.Bgrn.m.cy	Leaf.Bgrn.m.majoraxis	Leaf.Bgrn.m.eccentricity	Leaf.Bgrn.m.theta	Leaf.Bblu.m.cx	Leaf.Bblu.m.cy	Leaf.Bblu.m.majoraxis	Leaf.Bblu.m.eccentricity	Leaf.Bblu.m.theta	Leaf.Bredgrn.m.cx	Leaf.Bredgrn.m.cy	Leaf.Bredgrn.m.majoraxis	Leaf.Bredgrn.m.eccentricity	Leaf.Bredgrn.m.theta	Leaf.Bredblu.m.cx	Leaf.Bredblu.m.cy	Leaf.Bredblu.m.majoraxis	Leaf.Bredblu.m.eccentricity	Leaf.Bredblu.m.theta	Leaf.Bgrnblu.m.cx	Leaf.Bgrnblu.m.cy	Leaf.Bgrnblu.m.majoraxis	Leaf.Bgrnblu.m.eccentricity	Leaf.Bgrnblu.m.theta	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw
4	KernB1	fox5	U	Adaxial	T4	H72	fox5_U	Hub	1378	1559.294051	234.7144476	51.69463876	0.53077551	0.328289841	1765	136	23.27229163	1.792513472	19.73435306	27.13155287	1559.72853	235.4911965	51.90434492	0.525232741	0.304106997	1559.589049	235.5808846	52.84374717	0.525312381	0.30840677	1559.555296	235.6890433	52.57367259	0.517163339	0.321692988	1559.98291	234.7734575	52.77332763	0.59047883	0.88736073	1525.728101	177.2516147	0	0	-0.536076111	1557.036362	227.4241911	29.22665461	0.965239744	-0.008083079	1559.904818	235.9748869	51.36670082	0.513035785	0.36798691	1559.660514	235.8685585	52.96605413	0.520356175	0.374735736	1559.576437	235.4153505	54.30272018	0.506591596	0.359337688	1547.064432	229.6198513	70.25421164	0	1.44926759	1550.161084	215.2807716	55.58308696	0	-0.35695545	1557.904877	229.5004798	39.13800633	0.866964646	-0.12552345	1573.449581	264.5266232	351.9438815	0.941229867	0.043920482	32190	844	115.4558131	41.76685462	57.44657939	190.6232867	1578.783216	263.4781418	348.0959742	0.944315834	0.046598932	1577.146961	264.1796597	350.068447	0.944514922	0.044638648	1586.615466	264.6352311	352.4848718	0.948628359	0.037310224	1562.264207	267.3838836	431.3611871	0.949514547	0.053852971	1508.962069	276.1694648	326.8331931	0.903030386	0.180401174	943.2867282	335.1431612	403.1625874	0	1.451355737	1578.293999	262.4057591	341.2415609	0.947984446	0.044330387	1577.462057	263.6370758	346.326897	0.947734789	0.042417347	1590.955539	265.670369	322.8004791	0.972602387	0.010796505	1559.292418	270.7987486	412.8815111	0.922302365	0.073485655	1523.294958	270.7876948	356.0269001	0.883673096	0.129547844	1464.168663	281.6923864	285.6668485	0	0.980155302	1765	32190	0.054830693	25223	4789	1	1081
14	KernB1	fox5	D	Abaxial	T4	H72	fox5_D	Hub	1378	1555.010879	489.7371628	63.45331996	0.670551214	0.458583056	2298	165	26.88370646	3.440128059	20.67032048	33.8097399	1554.563185	490.1376718	64.54149835	0.674754004	0.469625131	1554.366811	489.989577	65.15285052	0.670457373	0.469195727	1553.84831	491.123252	66.01897101	0.714572727	0.502758411	1551.434706	488.4118121	70.94373738	0.472947459	0.592621139	1553.484488	487.9112301	62.02700202	0.538178112	0.530172597	1593.267035	485.5169885	0	0	1.548841694	1554.292041	490.5194176	65.88923726	0.690053094	0.458656365	1554.089581	489.9005792	66.54881916	0.678000573	0.46691658	1553.452998	491.4718393	68.04370832	0.73257598	0.547791818	1447.223363	460.446664	182.0501704	0	-1.31048912	1548.162205	503.6747447	87.31966083	0	0.278217917	1564.555446	484.3525498	12.29898035	0	-1.565419534	1544.862634	505.2070409	336.84233	0.950842804	0.334117328	27241	736	102.7424836	38.69200124	46.05078388	172.2624253	1545.018229	504.2066605	326.7548849	0.949354839	0.333050536	1544.704886	504.7930039	331.9590892	0.950530188	0.333769715	1547.942854	504.9530645	322.3337149	0.95056513	0.326224273	1547.290121	500.398808	274.4847984	0.924818299	0.361172537	1539.869675	496.4668874	274.6785584	0.938453408	0.282954267	1534.79172	501.6373224	321.727829	0.946188244	0.324929325	1546.48479	504.2317869	323.4940987	0.949198054	0.331286782	1546.057217	505.0703866	329.8312407	0.950406746	0.331825259	1551.536705	506.881603	296.5989508	0.958303583	0.301423915	1543.877518	498.046949	268.7890446	0.91564565	0.384984865	1534.814129	485.3634956	179.5108235	0	0.004865981	1529.916976	495.1230093	293.9799025	0.948484288	0.308690786	2298	27241	0.084358137	5875	18339	6	408
5	KT	fox5	U	Adaxial	T4	H72	fox5_U	Hub	1378	2002.375875	323.8723755	58.07541632	0.375094979	-1.113289291	2429	160	27.33588854	1.771458389	22.73306805	30.63502706	2002.736441	323.6529258	58.14981728	0.340462155	-1.166202285	2002.821683	323.6740519	58.72593158	0.333002561	-1.168044287	2002.840653	322.8939393	57.9930075	0.319091613	-1.138345697	2006.793935	322.1994918	61.16237582	0.488835585	0.630863643	2006.574998	324.8472422	68.89008894	0.453428346	1.175775488	1990.298634	327.1164851	0	0	-1.280531945	2002.683979	323.5175022	58.4568783	0.345625944	-1.192442606	2002.801623	323.5832234	58.58568851	0.318073729	-1.155340135	2001.999593	322.1380201	59.4596636	0.317354737	-1.005334117	2010.722473	318.4818312	53.66932336	0	0.466752793	2010.545216	336.0073065	83.78041283	0.812225444	-0.995638365	1997.575757	324.0957578	34.1530649	0.951306323	-1.255524551	2003.042215	340.4038425	317.3948666	0.933084503	-0.39309776	26389	808	103.196143	36.78529817	48.28802452	173.7582056	1998.881911	339.5897373	314.4769867	0.938094967	-0.378059137	2000.145619	340.2615531	315.812022	0.936738105	-0.381608522	2004.668662	337.0712349	306.8952639	0.93269072	-0.375251949	1980.717831	350.0760153	331.869917	0.930163145	-0.357450898	2091.427339	358.1412466	326.5507071	0	-1.091564724	1837.300429	339.5162164	0	0	-1.563247374	1998.131778	339.4718651	308.9513006	0.94171115	-0.369465632	1999.493322	340.405829	311.5428699	0.938815844	-0.373905237	2003.88615	339.4987916	265.8309718	0.941827127	-0.327358297	1989.497075	349.5484091	345.4068319	0.917209885	-0.404694985	2070.278111	347.8624168	335.7115874	0	-0.97343092	565.0775374	264.1961316	0	0	-1.526396716	2429	26389	0.092045928	16994	6555	12	1001
28	KT	fox5	D	Abaxial	T4	H72	fox5_D	Hub	1378	2044.849808	489.0015326	49.59316508	0.70980067	0.675900623	1305	126	20.24540376	3.401260762	14.58634296	26.73472513	2044.827067	489.1549528	50.21308522	0.713837549	0.676812333	2044.923614	489.2952461	51.0313476	0.714458565	0.663893081	2044.483362	488.9478342	51.16897236	0.69621752	0.674812692	2045.454648	492.9949529	62.2339564	0.788258548	0.616623294	2047.927643	490.6129907	46.5472802	0.798585052	0.712567123	2036.611216	479.7626109	13.26824366	0	-0.940971872	2044.735894	489.3065143	50.39919956	0.721664975	0.713315208	2044.649315	489.1625557	51.41623592	0.709312504	0.703364418	2043.861106	488.9865601	51.88805066	0.646721898	0.70209992	2049.912135	482.0292252	58.20185644	0	-0.163601256	2052.654239	489.1588836	40.38986624	0	0.930849199	2042.307988	488.515032	23.29079985	0.951306402	1.008047905	2046.849064	501.6755398	301.9755644	0.926385214	0.078939189	25057	757	102.217623	38.3615576	41.25051507	174.1519212	2049.761817	501.1131019	299.8018312	0.929139764	0.078742432	2049.087913	501.6194896	301.5672179	0.92895106	0.078963661	2053.476247	501.3707613	298.8110677	0.928853503	0.077832559	2073.824144	501.2471479	315.5351154	0.953388783	0.056300972	2053.169288	496.8489082	258.2272004	0.924593225	0.128590837	2045.003353	501.1611712	280.2428364	0.921727986	0.105876596	2052.083003	501.1193177	303.590883	0.931702883	0.07217835	2051.121563	501.8565889	305.5458771	0.931042619	0.073527969	2054.612994	502.0849607	280.1660325	0.930788911	0.072232554	2074.802407	499.5030355	332.3988938	0.964337601	0.052635941	2073.665799	491.928668	210.6310178	0.968961679	0.202245075	2056.079685	499.8107528	271.7645504	0.931530127	0.10751874	1305	25057	0.052081255	4857	18567	4	205
6	Pepper	fox5	U	Adaxial	T4	H72	fox5_U	Hub	1378	2439.106024	269.8686747	41.93913586	0.794021091	-0.381444172	830	99	16.07719941	2.981995125	11.00986933	21.14058404	2439.165546	270.087962	40.55725025	0.779988564	-0.345880168	2439.559417	270.2000616	42.64562015	0.800328989	-0.362325219	2438.45466	270.2093716	40.67322648	0.751546676	-0.214736013	2442.799447	273.20004	65.16247421	0.869776768	-0.56371504	2439.345309	278.8743361	22.78098463	0	0.718274154	2436.367817	267.7208726	36.14128816	0.874230465	-0.711758947	2439.671842	270.3822422	38.29868171	0.777552489	-0.305998003	2440.615007	270.9178702	43.34918381	0.833605549	-0.356910497	2440.587137	277.2051283	42.54604971	0	0.085330727	2420.325865	266.8720489	115.2316286	0.989159809	-1.342334437	2440.647464	252.9050753	111.1483457	0	-0.578764856	2436.152755	266.759076	38.10304278	0.936918531	-0.780839147	2461.267515	301.9382143	257.0262615	0.910183754	-0.436322355	20911	626	88.77642777	28.02809786	47.21939859	140.4590058	2462.738015	300.238754	255.3575344	0.911683463	-0.420817169	2462.580918	301.1341585	256.1351271	0.914246788	-0.427453369	2462.487065	299.273584	259.6914677	0.901238828	-0.400236217	2465.847348	300.8309963	307.1952331	0.920158366	-0.534346285	2446.415964	325.1048732	274.5163815	0.900234881	-0.536740572	2515.67228	262.8483814	46.36546145	0	0.453748738	2463.659173	299.5946833	249.8513728	0.909919928	-0.411254538	2463.326802	300.542583	252.2106385	0.913567815	-0.419253013	2461.169635	298.1470305	231.4989559	0.87591318	-0.326749999	2456.073701	303.762507	314.271352	0.919488506	-0.57958835	2444.097137	319.2636269	281.694923	0.901181661	-0.633971467	2869.841394	62.28070677	0	0	0.97652645	830	20911	0.039692028	16725	2221	37	329
30	Pepper	fox5	D	Abaxial	T4	H72	fox5_D	Hub	1378	2490.721137	513.3241563	40.08676445	0.386333133	1.045652579	1126	115	18.48391327	1.879507754	13.01117449	22.31852927	2491.078817	513.01254	40.31754385	0.397301685	1.064600269	2491.455107	513.0004477	41.14809212	0.425946042	1.080215273	2491.875307	513.1301134	41.93352737	0.479976648	0.990528858	2496.201489	509.7699132	45.56577077	0.723043616	1.175429969	2477.724127	513.9778096	27.49206813	0	-1.402221587	2496.347811	514.264109	35.54281542	0.808097912	0.439471746	2491.50802	513.0582356	40.71777203	0.39773231	1.253787779	2492.317931	512.8306037	42.08712796	0.463527864	1.200328682	2493.090377	513.3510362	45.00510986	0.575443533	1.130253711	2505.459949	508.3197068	54.54213424	0	1.435744469	3077.863645	470.4307866	267.8632999	0	1.492128741	2498.374697	515.2972957	41.78749924	0.81706777	1.40569487	2497.319351	501.7075361	269.9528546	0.948171823	0.265242773	17927	581	83.77415674	31.05954747	37.01242746	138.3065479	2500.626982	502.2443549	263.617313	0.951083944	0.273100203	2499.594383	502.2249652	266.5253439	0.950544167	0.271058196	2506.419505	504.9752662	256.833745	0.949429312	0.273009894	2511.912889	506.3271602	245.6880187	0.964796187	0.297633241	2523.762532	497.3403222	211.1907031	0	0.479956851	2499.956197	497.3612959	262.1042439	0.965829906	0.291268353	2503.078619	503.0848903	263.972813	0.953321116	0.271291673	2501.576247	503.2140181	267.4727866	0.952087312	0.269245607	2513.65308	508.6643761	237.3475487	0.964472075	0.247367903	2507.347446	503.8089044	250.5297392	0.975238754	0.331235967	2611.366943	511.1202676	0	0	-1.529318508	2519.874992	502.3734807	224.0737615	0	0.337783862	1126	17927	0.062810286	4324	12142	10	227
7	Rasp	fox5	U	Adaxial	T4	H72	fox5_U	Hub	1378	2811.4224	251.5797333	51.53474583	0.431422718	-0.246409161	1875	137	23.9991931	1.20641129	21.28721086	26.36754702	2811.457011	251.6589536	52.32221267	0.464002196	-0.191001842	2811.65416	251.5843371	53.0074092	0.47376047	-0.183633542	2812.284975	251.4382159	52.56690128	0.466406199	-0.210619653	2812.846941	252.4768692	70.18750941	0.80175848	-0.083022533	2808.130101	252.0531846	58.34965286	0.59419958	0.11989137	2808.132947	252.842248	37.10848952	0	-1.420730478	2811.346972	251.3542398	52.26128424	0.430356787	-0.270153809	2811.772776	251.2659394	52.98117206	0.449427625	-0.272297594	2812.342742	252.7134611	54.36399755	0.514766479	-0.276420817	2811.278162	258.1029858	77.77376009	0.932036271	0.438324368	2807.589068	248.6323566	61.06370479	0.666460497	1.100662927	2806.042196	251.9389153	30.76856104	0.728717163	-1.079698004	2819.584205	271.1855804	227.0825642	0.886097771	0.065272884	18461	560	81.53936672	22.05175007	52.38433033	123.3756612	2819.56251	270.5336941	221.8514896	0.889943122	0.069578079	2819.661573	271.4071403	225.2893365	0.892616174	0.066374104	2822.229061	267.2384085	214.5466496	0.860036354	0.082012962	2805.097861	274.2965299	233.0376821	0.88590602	0.10184881	2815.011914	303.499735	358.8339955	0.959557693	0.073735412	2822.815417	261.6261632	43.96191344	0	-0.058073613	2821.003102	269.6196144	214.9665091	0.890937714	0.079634843	2820.529766	270.8901547	220.1362969	0.892905003	0.070713804	2824.588179	263.9956093	172.4448079	0.800025925	0.155846967	2792.143861	279.6503572	228.2766971	0.852410702	0.196889773	2790.598105	292.8083317	315.6971768	0.91331703	0.180179563	3960.881466	-227.2343249	0	0	1.171646794	1875	18461	0.101565462	9858	5079	0	196
25	Rasp	fox5	D	Abaxial	T4	H72	fox5_D	Hub	1378	2846.709026	458.9429929	36.47655328	0.582747045	-1.566970661	842	92	15.93033765	1.510550241	11.70131793	18.53924081	2846.795402	459.0268384	36.17284225	0.570869307	1.556047254	2846.691721	459.3001783	36.37836178	0.557262987	1.554080375	2846.84723	459.1078644	36.55078988	0.559605529	-1.561147592	2847.24703	464.6118331	37.83887009	0.669798527	0.333197905	2846.593909	458.9388418	33.24573967	0.564158133	1.441731401	2983.088753	-306.4749689	0	0	0.176619697	2847.057227	458.8533562	33.83923628	0.518072794	1.554636395	2846.788846	459.5508367	33.67846936	0.435774581	-1.538384975	2846.95504	459.5973522	34.01391702	0.425712907	-1.251383911	2845.192777	459.3174303	49.31810981	0.724967704	1.460390381	2847.981542	456.3339762	33.65627713	0.863177086	1.019382445	2845.766065	449.6360181	30.27074465	0	-1.286075922	2860.092742	464.5937634	230.228139	0.886340184	-0.133304374	18600	569	81.10715756	23.40682194	45.65320809	126.9349817	2862.37654	463.4951276	226.2872519	0.889092748	-0.127653083	2861.758884	463.9530236	228.3596211	0.889307316	-0.130212533	2863.393696	462.3573495	226.6813081	0.891297569	-0.114840273	2869.339375	461.1344547	225.841254	0.92433869	-0.121983216	2879.883065	457.2037227	164.0094551	0.829061279	0.023579391	2869.002156	463.1224784	208.7073845	0.867793007	-0.124876917	2862.222013	463.4801042	224.3219064	0.889349224	-0.131592029	2861.366728	464.0705847	227.0349574	0.88874	-0.13485824	2862.579865	462.0235829	213.1348439	0.89677632	-0.105263003	2868.029313	460.4498924	213.5544345	0.923880674	-0.102414535	2904.057981	445.5968577	124.4531768	0	0.64994181	2882.009347	456.9447772	209.214873	0.903618354	-0.065946526	842	18600	0.045268817	3961	13638	0	149
8	Rose	fox5	U	Adaxial	T4	H72	fox5_U	Hub	1378	3291.993789	237.3361801	50.45552846	0.762174495	0.104599107	1288	121	19.94999894	3.252483686	14.72129114	25.3241279	3291.57318	238.3053612	51.94329037	0.783786901	0.071599996	3291.372231	238.2953298	53.24974643	0.782393196	0.073704112	3293.390401	238.6398933	50.36431768	0.756562883	0.070597092	3291.227372	233.2799966	39.8586526	0.696139725	0.287246355	3294.662497	229.908432	39.81993026	0	0.606826076	3294.762516	232.4498403	35.6591588	0.979148988	0.665704631	3290.575015	239.6478972	53.41851777	0.83153705	0.089099284	3290.440382	239.4425242	55.8750245	0.808359291	0.081295471	3295.529622	240.665266	49.21133305	0.795177382	-0.184176333	3291.416623	229.4610516	28.87465619	0.705332591	0.08614595	3296.752957	226.0816942	37.18917462	0	0.652143025	3295.704072	230.1274858	31.20006874	0	0.727095128	3289.826602	267.5582651	258.389627	0.910906267	-0.114994845	21119	610	88.87666698	27.90235866	46.75923391	139.330906	3293.184302	266.6688387	255.7512592	0.915721116	-0.117117716	3291.950942	267.5880653	256.9490369	0.916904657	-0.115815291	3293.189895	265.6419731	262.2795317	0.909582726	-0.116463156	3268.882552	265.9220694	289.8816266	0.891317115	-0.120375526	3269.813257	275.0239896	267.9471967	0.898295361	-0.068845193	3253.068703	272.1522101	261.0610544	0.82855493	-0.096601942	3297.268339	265.1547407	255.7438163	0.924513446	-0.104401656	3294.805916	266.7687142	259.0659971	0.924070304	-0.108997483	3295.518649	261.8295779	242.0580054	0.91658308	-0.1005359	3244.032881	270.3068076	246.2856285	0.80949086	-0.127768441	3267.205376	275.5813305	278.0221323	0.891904491	-0.062573011	3250.842349	275.1111144	267.1203857	0.820001205	-0.061824328	1288	21119	0.060987736	16979	1944	226	670
27	Rose	fox5	D	Abaxial	T4	H72	fox5_D	Hub	1378	3302.702985	454.9089552	30.79802134	0.427739061	-0.045903941	670	83	14.1343352	0.823473962	12.42617917	15.70857493	3302.599851	455.2781608	31.17166368	0.423086326	-0.029666321	3302.605876	455.0577735	31.78284353	0.416784038	-0.025009708	3302.551795	455.7563067	32.16153115	0.476618108	0.087588434	3301.22099	460.4407714	39.28933304	0.627563868	0.334437238	3302.502792	453.6559999	30.65590344	0.552691683	-0.344190188	3299.192159	536.4251949	0	0	0.052428185	3302.59588	456.1115991	31.7643248	0.374139194	-0.065409885	3302.487349	455.4486527	33.44602919	0.296013595	-0.06370544	3302.724723	456.6295686	35.22462493	0.48305175	0.241755888	3299.476155	493.7418439	60.71762208	0	0.1186765	3300.183642	452.8541118	30.73019371	0	-0.535902698	3304.914623	460.487224	0	0	0.580649503	3298.878322	473.6654868	204.7747772	0.889155944	0.161303672	14974	478	71.5147903	19.05052996	44.72267807	104.3176711	3300.218736	473.1495974	200.1661678	0.892901824	0.168444098	3299.567641	473.5887919	202.1281188	0.893253987	0.167288699	3300.975301	473.0435633	200.4244111	0.894182021	0.17322663	3303.734664	475.0532791	192.243302	0.92340322	0.16079587	3309.336439	467.1063845	165.8186819	0.922540594	0.287824841	3301.772409	472.0227789	191.1929062	0.903014147	0.201891678	3301.80481	473.0775594	201.460672	0.901650051	0.159522762	3300.747981	473.797102	203.4856582	0.898402147	0.159425719	3303.261585	472.670133	190.9219954	0.91230792	0.152423277	3302.024401	475.8143927	187.7939904	0.947792372	0.150218651	3323.881677	455.7412731	118.6394322	0	0.748935804	3306.966072	467.2585042	172.5755722	0.940129976	0.342051426	670	14974	0.044744223	2888	11273	0	229
9	T3	fox5	U	Adaxial	T4	H72	fox5_U	Hub	1378	3702.447064	244.4794267	58.61140707	0.566231323	0.728143866	2163	158	25.96860902	3.006388444	19.97350933	32.78069533	3702.664291	245.2309083	59.12884411	0.573098858	0.592287311	3702.549262	245.1808215	60.02404678	0.578980968	0.585328879	3704.278813	245.8868271	55.06139588	0.396836615	0.53645974	3699.375777	236.4904339	58.63972731	0.600671785	0.89005485	3700.610735	279.2638832	125.416771	0	0.04504014	3701.121064	237.4835629	50.6050696	0	1.367661697	3702.898117	245.3850854	60.77316334	0.59469302	0.558844896	3702.700038	245.2319849	61.79594025	0.600212851	0.541353595	3706.352677	248.2307789	55.2578759	0.455850581	-0.428408814	3710.801066	241.9926791	51.54292235	0.313126986	1.396662105	3701.984892	284.3174305	134.8944611	0	0.082356638	3699.195318	233.0285255	27.15358322	0	1.566569181	3688.305753	260.1798755	235.6705076	0.882139725	0.226000358	20075	563	84.225841	22.50056905	49.70508357	125.738311	3691.164295	260.3464349	224.5280227	0.885507266	0.211636037	3689.611663	261.0428919	230.2749986	0.889168866	0.214869891	3688.119694	255.8678857	219.8750196	0.85859631	0.23446631	3662.717854	251.81699	252.4727446	0.832480387	0.320916321	3668.133743	265.3711364	294.7898474	0.896972002	0.297909788	3662.245002	258.453769	304.5539835	0.862083507	0.316501859	3691.749554	259.9972185	223.1376216	0.891531839	0.204935225	3690.190208	260.9276876	230.4117258	0.894846761	0.209273937	3687.112179	252.3878083	193.3179814	0.832256985	0.245395463	3659.367373	254.5488017	257.1440501	0.817406372	0.419303779	3668.710744	267.0778722	306.7688565	0.902550714	0.290038361	3663.49005	263.447716	315.5944918	0.87460394	0.31876607	2163	20075	0.107745953	12943	3267	11	332
26	T3	fox5	D	Abaxial	T4	H72	fox5_D	Hub	1378	3665.508673	475.9608713	62.18804783	0.55512531	-1.186101686	2479	169	27.71717662	2.805018747	21.23305566	33.6139243	3665.020379	476.0362883	62.54832165	0.551616653	-1.212999084	3664.753381	476.0567569	63.66537343	0.567351252	-1.193707834	3665.645624	475.4321145	62.43576299	0.556595128	-1.229515049	3658.711578	476.9364335	68.79233066	0.666856126	-1.410561745	3660.240486	480.3869957	64.04355168	0.498366449	-0.933081719	3605.801565	497.8169201	124.3029138	0	1.339743583	3664.596264	476.1257799	62.91196396	0.563591552	-1.229322209	3664.18288	476.1488529	64.25713415	0.582943072	-1.193242165	3665.699198	475.306004	63.36323112	0.57640078	-1.242269889	3650.321481	478.1969871	73.59218437	0	-1.499896288	3652.040201	486.64034	55.20152279	0.748167499	0.682114592	3703.16786	460.8853895	0	0	1.121811576	3673.795406	485.5799615	245.0189773	0.906071268	0.370130955	19722	593	83.81405388	25.19304198	44.91499184	125.2507529	3675.510186	485.5962101	240.5562932	0.909958042	0.370624656	3674.861973	485.9508384	243.223033	0.909788206	0.368654216	3678.311824	486.0304329	239.4567881	0.911505081	0.370336729	3676.078233	487.1115316	245.3398462	0.940789621	0.37618375	3688.870987	485.5586497	198.7279884	0.921152593	0.406696663	3678.902721	488.4068167	230.8168508	0.917301002	0.341004887	3674.777507	485.2313751	238.2383236	0.907822353	0.368565737	3674.138336	485.9340079	242.01666	0.907576989	0.366217622	3678.632642	486.3327793	228.4234644	0.918594807	0.361573621	3684.023759	485.5291955	257.090448	0.992525906	0.390676964	3707.592428	489.8096926	76.93051971	0	1.301891175	3685.22305	493.2591822	186.0258692	0.881695462	0.250118815	2479	19722	0.125697191	2956	13930	1	562
10	Ukrazz	fox5	U	Adaxial	T4	H72	fox5_U	Hub	1378	4084.911653	296.4368564	51.43418016	0.432816176	-1.494913354	1845	140	23.78472857	1.839602052	20.22557736	27.99035001	4085.872516	296.4424183	52.07205356	0.449879376	-1.539257788	4085.964246	296.4660085	53.03598324	0.461574788	-1.547038492	4086.402436	296.284996	51.92479668	0.472729244	1.541729434	4078.055274	297.0746572	45.16998268	0.551648963	1.535041649	4076.809129	296.9805323	46.06363634	0.698664386	-1.499471023	4080.448091	296.6827709	45.80159863	0.456678802	-1.314902879	4087.375078	296.06077	55.23798457	0.587250756	1.457947648	4087.922989	295.8282445	56.02687708	0.612699241	1.440666682	4088.147618	296.3446139	56.27895797	0.599612591	1.481264266	4073.707457	299.0745443	36.08940488	0.666244	0.8307587	4064.244128	300.8887491	0	0	1.369102678	4074.969941	298.7773623	34.65748617	0.431967732	-1.019173292	4085.880368	312.0808076	248.9434378	0.89179593	-0.246544509	21842	586	87.70434201	24.02106037	52.74148286	129.8251325	4084.287425	311.0415739	238.849805	0.892145723	-0.263466577	4083.877404	312.4313638	244.5591558	0.895863697	-0.255901837	4079.516459	308.7429743	236.3880118	0.869103196	-0.287552937	4094.586493	314.6755695	287.1812603	0.8866428	-0.199014723	4093.939309	317.7446703	281.8182099	0.910314121	-0.208164464	4098.317672	314.293615	274.7248729	0.89647537	-0.20440997	4084.420633	310.4068364	237.0182728	0.896605939	-0.265691704	4083.850622	312.1885816	244.5551898	0.899551144	-0.256791001	4077.558281	304.8892937	210.0737999	0.861584528	-0.323374076	4093.999961	318.0644719	290.2841277	0.872159001	-0.196717267	4092.123053	319.953711	292.7390051	0.908437346	-0.208787964	4096.406721	317.2312542	288.2547013	0.894493246	-0.211466372	1845	21842	0.084470287	16494	2534	0	202
