Num_ID	Leaf	Num_ID.x	Directory	Camalexin_Plate	HPLC_Plate_Position	HPLC_Plate	HPLC_Row	HPLC_column	Plate_Position	Plate_Cam	Exp_Tray.x	Geno	Surface.x	Iso	Treatment	Flavo	P3min	Camalexin	Num_ID.y	Genotype	IsoSur	Isolate	Surface.y	Image	Exp_Tray.y	Image_Num	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw	LEFcm	LEScm	LESPropcm	LEFYlwcm	LEFGrncm	Cam_LF	Cam_LP	Flavo_LF	P3_LF	P3_LP
365	T18-Pad3-U-Pepper	716	CC_FEB212019-2DE-aw01.D	Cam_P14	P2-D-05	P2	D	5	P2-D-05	Cam_P14-D-5	T18	Pad3	U	Pepper	Treatment	70.36523	0	0	42	Pad3	Pepper-U	Pepper	Up	T18_IMG_4114	T18	4114	3531.71437	1416.270519	81.3906673	0.749896865	0.321380013	3375	211	32.78697106	5.316867747	21.94826847	3375	18389	0.183533634	10605	3675	45	904	2.311151441	0.424174023	2.31E-05	0.461878381	1.332849042	0	0	30.44596246	0	0
366	T18-Pad3-U-Rasp	738	CC_FEB212019-2FC-ai01.D	Cam_P14	P2-F-03	P2	F	3	P2-F-03	Cam_P14-F-3	T18	Pad3	U	Rasp	Treatment	244.23618	55.36776	0	48	Pad3	Rasp-U	Rasp	Up	T18_IMG_4114	T18	4114	2814.308206	1509.556298	82.0600456	0.79860916	-0.181102864	3144	204	31.70806458	5.966004536	22.31867106	3144	22340	0.140734109	11180	7662	296	1878	2.807717831	0.395141668	1.77E-05	0.962969294	1.405115727	0	0	86.98743775	19.71984485	0.271410588
367	T18-m2829-D-01_04_20	713	CC_FEB212019-2DB-a801.D	Cam_P14	P2-D-02	P2	D	2	P2-D-02	Cam_P14-D-2	T18	m2829	D	01_04_20	Treatment	124.92158	67.61551	44.54844	16	m2829	01_04_20-D	01_04_20	Down	T18_IMG_4114	T18	4114	2428.206904	702.2860841	86.86536185	0.616389265	0.178325856	4635	232	38.17483962	3.726976778	32.31622933	4635	26410	0.175501704	4714	16661	0	774	3.319240282	0.582532325	2.21E-05	2.093974341	0.592461139	13.42127602	0.192019138	37.6355941	20.37077893	0.291446164
368	T18-m2829-D-B05_10	673	CC_FEB212019-1HJ-8001.D	Cam_P13	P1-H-10	P1	H	10	P1-H-10	Cam_P13-H-10	T18	m2829	D	B05_10	Treatment	144.44295	26.07021	36.67478	12	m2829	B05_10-D	B05_10	Down	T18_IMG_4114	T18	4114	795.147662	694.5422477	44.7286117	0.614456368	-0.168944352	1219	119	19.27990238	2.112021342	15.31439232	1219	24614	0.049524661	4439	18712	0	376	3.093516861	0.153205373	6.22E-06	2.351746466	0.557898812	11.85536774	0.308191429	46.69214893	8.427369615	0.219077395
369	T18-m2829-D-Ctrl	651	CC_FEB212019-1FL-9401.D	Cam_P13	P1-F-12	P1	F	12	P1-F-12	Cam_P13-F-12	T18	m2829	D	Ctrl	Control	172.10869	0	0	14	m2829	Ctrl-D	Ctrl	Down	T18_IMG_4114	T18	4114	1612.638889	728.3611111	12.04313236	0.31986761	0.785398163	108	31	5.421560401	0.275654905	4.907044353	108	23274	0.004640371	7221	15750	0	36	2.925104064	0.013573569	5.83E-07	1.979478775	0.907543888	0	0	58.83848445	0	0
370	T18-m2829-D-Pepper	764	CC_FEB212019-2HE-b001.D	Cam_P14	P2-H-05	P2	H	5	P2-H-05	Cam_P14-H-5	T18	m2829	D	Pepper	Treatment	146.20798	74.31736	182.40623	20	m2829	Pepper-D	Pepper	Down	T18_IMG_4114	T18	4114	3866.839138	730.9320066	50.7849045	0.393820586	-0.00096817	1809	147	23.60598104	2.23581191	19.11912961	1809	18743	0.096516033	3643	13053	0	468	2.355642583	0.227357276	1.21E-05	1.6405166	0.457856583	77.43374624	1.240858707	62.06713237	31.54865706	0.505560272
371	T18-m2829-D-Rasp	691	CC_FEB212019-2BD-am01.D	Cam_P14	P2-B-04	P2	B	4	P2-B-04	Cam_P14-B-4	T18	m2829	D	Rasp	Treatment	131.80252	27.71626	52.35983	18	m2829	Rasp-D	Rasp	Down	T18_IMG_4114	T18	4114	3175.10227	679.6259456	87.13665421	0.786739427	0.055126327	3569	212	33.78993166	6.610752455	20.82419172	3569	24079	0.148220441	4310	15285	96	1671	3.026277424	0.448556174	1.86E-05	1.921037021	0.541685938	17.30172838	0.24698033	43.55268918	9.158532454	0.130737075
372	T18-m2829-U-01_04_20	724	CC_FEB212019-2EA-a101.D	Cam_P14	P2-E-01	P2	E	1	P2-E-01	Cam_P14-E-1	T18	m2829	U	01_04_20	Treatment	198.37601	101.22299	84.2855	15	m2829	01_04_20-U	01_04_20	Up	T18_IMG_4114	T18	4114	2054.731625	729.2948977	85.76459479	0.618131119	-0.122166358	4449	244	37.43885491	4.319278318	27.4736788	4449	24826	0.179207283	14737	4586	79	1667	3.120161274	0.559155623	2.25E-05	0.576373947	1.852163727	27.01318701	0.345432377	63.57876807	32.44158911	0.41484832
373	T18-m2829-U-01_04_20	753	CC_FEB212019-2GF-b701.D	Cam_P14	P2-G-06	P2	G	6	P2-G-06	Cam_P14-G-6	T18	m2829	U	01_04_20	Treatment	130.00787	75.07076	107.21047	15	m2829	01_04_20-U	01_04_20	Up	T18_IMG_4114	T18	4114	2054.731625	729.2948977	85.76459479	0.618131119	-0.122166358	4449	244	37.43885491	4.319278318	27.4736788	4449	24826	0.179207283	14737	4586	79	1667	3.120161274	0.559155623	2.25E-05	0.576373947	1.852163727	34.36055402	0.439387172	41.66703532	24.05989736	0.307667049
374	T18-m2829-U-Ctrl	662	CC_FEB212019-1GK-8701.D	Cam_P13	P1-G-11	P1	G	11	P1-G-11	Cam_P13-G-11	T18	m2829	U	Ctrl	Control	116.27956	0	0	13	m2829	Ctrl-U	Ctrl	Up	T18_IMG_4114	T18	4114	1193	747	10.64229425	4.06E-06	0	89	28	4.877472991	0.259615252	4.472135955	89	24141	0.003686674	22887	835	0	25	3.034069658	0.011185626	4.63E-07	0.104943795	2.876465443	0	0	38.3246178	0	0
375	T18-m2829-U-Pepper	680	CC_FEB212019-2AE-at01.D	Cam_P14	P2-A-05	P2	A	5	P2-A-05	Cam_P14-A-5	T18	m2829	U	Pepper	Treatment	206.51927	63.47866	284.38554	19	m2829	Pepper-U	Pepper	Up	T18_IMG_4114	T18	4114	3567.111311	695.0622382	50.46181599	0.535923392	-0.209955811	1671	142	22.6261632	1.896055088	18.47715822	1671	17888	0.09341458	14525	1530	92	499	2.248185164	0.210013272	1.17E-05	0.192292224	1.825519315	126.4956039	2.00271507	91.8604363	28.23551237	0.447032817
376	T18-m2829-U-Rasp	702	CC_FEB212019-2CC-af01.D	Cam_P14	P2-C-03	P2	C	3	P2-C-03	Cam_P14-C-3	T18	m2829	U	Rasp	Treatment	163.96168	28.6829	131.88824	17	m2829	Rasp-U	Rasp	Up	T18_IMG_4114	T18	4114	2814.823735	670.5143979	60.62223451	0.599438483	0.931956563	2292	162	26.68438938	2.481340442	22.29618009	2292	23393	0.097978028	17505	2899	109	1292	2.940060126	0.288061292	1.23E-05	0.364349776	2.200049267	44.85902817	0.814124938	55.7681384	9.755888918	0.177054938
377	T18-m3451-D-01_04_20	725	CC_FEB212019-2EB-a901.D	Cam_P14	P2-E-02	P2	E	2	P2-E-02	Cam_P14-E-2	T18	m3451	D	01_04_20	Treatment	269.09131	0	260.39411	29	m3451	01_04_20-D	01_04_20	Down	T18_IMG_4114	T18	4114	2428.386687	967.5970528	54.17978899	0.484125451	0.200044875	1968	156	24.71536583	2.354251108	18.9161236	1968	18777	0.104809075	5416	10585	0	430	2.359915743	0.247340586	1.32E-05	1.330335418	0.680689336	110.3404267	1.669193013	114.0258125	0	0
378	T18-m3451-D-B05_10	590	CC_FEB212019-1AK-8101.D	Cam_P13	P1-A-11	P1	A	11	P1-A-11	Cam_P13-A-11	T18	m3451	D	B05_10	Treatment	379.26227	20.80669	141.57928	27	m3451	B05_10-D	B05_10	Down	T18_IMG_4114	T18	4114	888.1553529	937.4866599	87.88743643	0.870095486	-0.112899573	2961	201	31.36072505	7.847459483	20.50365616	2961	22015	0.134499205	2673	10987	0	217	2.766871443	0.37214201	1.69E-05	1.380859257	0.335945826	51.1694464	0.704374527	137.0726027	7.519933769	0.103515871
379	T18-m3451-D-Ctrl	663	CC_FEB212019-1GL-9501.D	Cam_P13	P1-G-12	P1	G	12	P1-G-12	Cam_P13-G-12	T18	m3451	D	Ctrl	Control	218.62466	0	0	28	m3451	Ctrl-D	Ctrl	Down	T18_IMG_4114	T18	4114	1634	982	10.64229425	4.06E-06	1.570796327	89	28	4.877472991	0.259615252	4.472135955	89	18287	0.004866845	5478	12410	0	4	2.298331959	0.011185626	6.12E-07	1.559703593	0.68848157	0	0	95.12318668	0	0
380	T18-m3451-D-Pepper	681	CC_FEB212019-2AF-b101.D	Cam_P14	P2-A-06	P2	A	6	P2-A-06	Cam_P14-A-6	T18	m3451	D	Pepper	Treatment	373.26385	59.00383	30.94158	23	m3451	Pepper-D	Pepper	Down	T18_IMG_4114	T18	4114	3927.823202	920.5536981	52.32926955	0.366570113	0.573318628	1974	152	24.64066331	1.83427004	21.09251567	1974	20088	0.098267622	3095	13041	0	532	2.524683786	0.248094673	1.24E-05	1.639008426	0.388983289	12.2556259	0.203563026	147.8457825	23.37078026	0.388183092
381	T18-m3451-D-Rasp	703	CC_FEB212019-2CD-an01.D	Cam_P14	P2-C-04	P2	C	4	P2-C-04	Cam_P14-C-4	T18	m3451	D	Rasp	Treatment	20.63379	35.5627	91.95429	26	m3451	Rasp-D	Rasp	Down	T18_IMG_4114	T18	4114	3141.521766	925.1771919	54.24469125	0.70114523	-0.063229562	1631	139	22.42017981	3.053970987	16.39578447	1631	19579	0.08330354	1910	13032	1	490	2.460712059	0.204986024	1.05E-05	1.637877295	0.240051077	37.36897605	0.661541655	8.385292347	14.45219885	0.255846763
382	T18-m3451-U-01_04_20	736	CC_FEB212019-2FA-a201.D	Cam_P14	P2-F-01	P2	F	1	P2-F-01	Cam_P14-F-1	T18	m3451	U	01_04_20	Treatment	576.76952	253.06047	574.26283	24	m3451	01_04_20-U	01_04_20	Up	T18_IMG_4114	T18	4114	2048.522986	929.9786072	59.75297341	0.613412924	0.337708017	2197	161	26.1012016	2.533611067	22.03732047	2197	21824	0.100668988	11171	8141	1	1142	2.742866336	0.276121579	1.27E-05	1.023170585	1.403984597	209.3659551	3.566849876	210.2798494	92.26132047	1.571804161
383	T18-m3451-U-01_04_20	765	CC_FEB212019-2HF-b801.D	Cam_P14	P2-H-06	P2	H	6	P2-H-06	Cam_P14-H-6	T18	m3451	U	01_04_20	Treatment	92.36187	71.76018	67.15338	24	m3451	01_04_20-U	01_04_20	Up	T18_IMG_4114	T18	4114	2048.522986	929.9786072	59.75297341	0.613412924	0.337708017	2197	161	26.1012016	2.533611067	22.03732047	2197	21824	0.100668988	11171	8141	1	1142	2.742866336	0.276121579	1.27E-05	1.023170585	1.403984597	24.48292107	0.417101739	33.67348558	26.16247794	0.445715404
384	T18-m3451-U-Ctrl	674	CC_FEB212019-1HK-8801.D	Cam_P13	P1-H-11	P1	H	11	P1-H-11	Cam_P13-H-11	T18	m3451	U	Ctrl	Control	110.69748	0	0	25	m3451	Ctrl-U	Ctrl	Up	T18_IMG_4114	T18	4114	1240	917	10.64229425	4.06E-06	0	89	28	4.877472991	0.259615252	4.472135955	89	18452	0.004823325	17612	659	0	89	2.319069356	0.011185626	6.06E-07	0.082823906	2.213497155	0	0	47.73357887	0	0
385	T18-m3451-U-Pepper	692	CC_FEB212019-2BE-au01.D	Cam_P14	P2-B-05	P2	B	5	P2-B-05	Cam_P14-B-5	T18	m3451	U	Pepper	Treatment	171.76461	0	28.1823	22	m3451	Pepper-U	Pepper	Up	T18_IMG_4114	T18	4114	3560.766949	892.9398305	49.48779992	0.785555133	0.391470611	1180	122	19.39934825	3.460716908	14.07096318	1180	16496	0.071532493	13350	922	136	487	2.073236944	0.148303807	8.99E-06	0.115878059	1.677843914	13.59338115	0.231002459	82.84851882	0	0
386	T18-m3451-U-Rasp	714	CC_FEB212019-2DC-ag01.D	Cam_P14	P2-D-03	P2	D	3	P2-D-03	Cam_P14-D-3	T18	m3451	U	Rasp	Treatment	90.37769	41.87279	0	30	m3451	Rasp-U	Rasp	Up	T18_IMG_4114	T18	4114	2760.127207	1013.216511	68.65741855	0.852525221	-0.072882845	1926	162	25.0212321	5.755719907	16.64204858	1926	17252	0.11163923	11297	3881	21	1663	2.168251925	0.242061976	1.40E-05	0.487768706	1.419820427	0	0	41.68228283	19.31177347	0.258474012
387	T18-tgg12-D-01_04_20	678	CC_FEB212019-2AC-ad01.D	Cam_P14	P2-A-03	P2	A	3	P2-A-03	Cam_P14-A-3	T18	tgg12	D	01_04_20	Treatment	273.44855	38.71326	155.59792	67	tgg12	01_04_20-D	01_04_20	Down	T18_IMG_4114	T18	4114	2422.519487	1909.913973	56.89450477	0.539592784	0.310231446	2104	159	25.54261553	2.551090376	20.37581037	2104	22976	0.091573816	3690	16575	12	940	2.887651069	0.264433228	1.15E-05	2.083165758	0.463763599	53.88390643	0.97860327	94.69584222	13.40648821	0.243479623
388	T18-tgg12-D-B05_10	638	CC_FEB212019-1EK-8501.D	Cam_P13	P1-E-11	P1	E	11	P1-E-11	Cam_P13-E-11	T18	tgg12	D	B05_10	Treatment	206.07059	0	309.75748	70	tgg12	B05_10-D	B05_10	Down	T18_IMG_4114	T18	4114	866.1116152	1956.913793	39.26422935	0.377182156	-1.355671836	1102	117	18.2819844	1.380612515	15.97379419	1102	14398	0.076538408	2682	10158	0	404	1.809557803	0.138500674	9.62E-06	1.276669549	0.337076957	171.1785495	2.647499829	113.8789762	0	0
389	T18-tgg12-D-Ctrl	700	CC_FEB212019-2CA-9901.D	Cam_P14	P2-C-01	P2	C	1	P2-C-01	Cam_P14-C-1	T18	tgg12	D	Ctrl	Control	117.40852	0	0	68	tgg12	Ctrl-D	Ctrl	Down	T18_IMG_4114	T18	4114	1696	1905	10.64229425	0	0	89	28	4.877472991	0.259615252	4.472135955	89	21441	0.004150926	5645	14981	0	1	2.694730439	0.011185626	5.22E-07	1.882829938	0.709470329	0	0	43.5696715	0	0
390	T18-tgg12-D-Pepper	729	CC_FEB212019-2EF-b501.D	Cam_P14	P2-E-06	P2	E	6	P2-E-06	Cam_P14-E-6	T18	tgg12	D	Pepper	Treatment	120.06752	35.89611	0	61	tgg12	Pepper-D	Pepper	Down	T18_IMG_4114	T18	4114	3921.181778	1893.249889	85.48084105	0.607087168	0.162504499	4522	230	37.67211948	3.651003415	31.18742537	4522	13016	0.347418562	1349	4159	20	807	1.635866396	0.56833035	4.37E-05	0.522708078	0.169543928	0	0	73.39689861	21.94317952	0.156070043
391	T18-tgg12-D-Rasp	751	CC_FEB212019-2GD-ar01.D	Cam_P14	P2-G-04	P2	G	4	P2-G-04	Cam_P14-G-4	T18	tgg12	D	Rasp	Treatment	138.77065	0	102.17415	69	tgg12	Rasp-D	Rasp	Down	T18_IMG_4114	T18	4114	3187.113868	1906.414758	61.56268424	0.842983537	0.03485596	1572	143	22.43928033	5.221285012	13.79191361	1572	16248	0.096750369	1456	12933	71	939	2.042068009	0.197570834	1.22E-05	1.625434857	0.182991816	50.03464604	0.714504545	67.95593948	0	0
392	T18-tgg12-U-01_04_20	689	CC_FEB212019-2BB-a601.D	Cam_P14	P2-B-02	P2	B	2	P2-B-02	Cam_P14-B-2	T18	tgg12	U	01_04_20	Treatment	260.30735	75.65594	215.60216	63	tgg12	01_04_20-U	01_04_20	Up	T18_IMG_4114	T18	4114	2036.875076	1906.469301	70.46840317	0.517147627	0.204905253	3290	201	31.98163056	2.807934634	27.39307142	3290	25054	0.131316357	13826	7294	0	1495	3.148816586	0.413491122	1.65E-05	0.916718615	1.737668161	68.47085377	1.072647562	82.66831138	24.02678528	0.376397711
393	T18-tgg12-U-B05_10	649	CC_FEB212019-1FJ-7801.D	Cam_P13	P1-F-10	P1	F	10	P1-F-10	Cam_P13-F-10	T18	tgg12	U	B05_10	Treatment	142.04634	11.81698	125.49921	64	tgg12	B05_10-U	B05_10	Up	T18_IMG_4114	T18	4114	491.0484429	1948.986159	36.30900843	0.512037713	-0.272406363	867	102	16.19430004	1.687621976	12.4559817	867	20439	0.042418905	8109	11038	0	418	2.568797885	0.108965594	5.33E-06	1.387268998	1.019148786	48.85522943	1.230384412	55.29681446	4.600198432	0.115852745
394	T18-tgg12-U-Ctrl	627	CC_FEB212019-1DL-9201.D	Cam_P13	P1-D-12	P1	D	12	P1-D-12	Cam_P13-D-12	T18	tgg12	U	Ctrl	Control	165.04762	0	0	66	tgg12	Ctrl-U	Ctrl	Up	T18_IMG_4114	T18	4114	1286	1890	10.64229425	5.74E-06	0	89	28	4.877472991	0.259615252	4.472135955	89	19699	0.004517996	17062	2073	0	89	2.475793802	0.011185626	5.68E-07	0.260537111	2.144372499	0	0	66.66452587	0	0
395	T18-tgg12-U-Pepper	740	CC_FEB212019-2FE-ay01.D	Cam_P14	P2-F-05	P2	F	5	P2-F-05	Cam_P14-F-5	T18	tgg12	U	Pepper	Treatment	9.8978	8.34103	0	65	tgg12	Pepper-U	Pepper	Up	T18_IMG_4114	T18	4114	3569.448069	1899.643777	42.10608503	0.526016136	0.416830205	1165	117	18.86209636	1.783145661	14.63688128	1165	22934	0.050797942	16895	4672	0	703	2.882372459	0.146418589	6.38E-06	0.587182529	2.12338374	0	0	3.43390736	2.89380714	0.071290855
396	T18-tgg12-U-Rasp	762	CC_FEB212019-2HC-ak01.D	Cam_P14	P2-H-03	P2	H	3	P2-H-03	Cam_P14-H-3	T18	tgg12	U	Rasp	Treatment	185.26218	44.42053	59.77461	62	tgg12	Rasp-U	Rasp	Up	T18_IMG_4114	T18	4114	2796.169941	1944.149312	40.96273075	0.619723257	-0.257428926	1018	112	17.62514196	1.976044947	13.73224735	1018	24979	0.040754234	16555	4998	0	350	3.139390496	0.127943454	5.12E-06	0.628154598	2.080652135	19.04019588	0.533701875	59.01214908	14.14941214	0.396611875
397	T19-Col0-D-01_03_04	759	CC_FEB212019-2GL-cj01.D	Cam_P14	P2-G-12	P2	G	12	P2-G-12	Cam_P14-G-12	T19	Col0	D	01_03_04	Treatment	0	0	0	25	Col0	01_03_04-D	01_03_04	Down	T19_IMG_4116	T19	4116	3237.73743	239.4201117	37.57875646	0.567502776	0.017248683	895	107	16.44711648	1.732480035	13.38555623	895	20421	0.043827433	5028	9805	4	312	2.566535623	0.112484667	5.51E-06	1.232304088	0.631925034	0	0	0	0	0
398	T19-Col0-D-01_04_20	730	CC_FEB212019-2EG-bd01.D	Cam_P14	P2-E-07	P2	E	7	P2-E-07	Cam_P14-E-7	T19	Col0	D	01_04_20	Treatment	172.23296	0	39.6788	2	Col0	01_04_20-D	01_04_20	Down	T19_IMG_4116	T19	4116	728.6623955	304.8763231	51.66859427	0.498261334	0.139969121	1795	138	23.53271003	1.92083566	19.55149814	1795	25013	0.071762683	2855	16465	0	215	3.143663657	0.22559774	9.02E-06	2.069340827	0.358819803	12.62183374	0.287527536	54.78733694	0	0
399	T19-Col0-D-DavisNavel	708	CC_FEB212019-2CI-br01.D	Cam_P14	P2-C-09	P2	C	9	P2-C-09	Cam_P14-C-9	T19	Col0	D	DavisNavel	Treatment	77.05444	0	0	27	Col0	DavisNavel-D	DavisNavel	Down	T19_IMG_4116	T19	4116	1510.8	307.7226415	27.96602756	0.487739272	0.453348557	530	81	12.52002048	1.011235541	10.88284735	530	25265	0.020977637	9626	14509	8	250	3.175335317	0.066611032	2.64E-06	1.823508416	1.209807155	0	0	24.26655213	0	0
400	T19-Col0-D-KatieTomato	686	CC_FEB212019-2AK-c501.D	Cam_P14	P2-A-11	P2	A	11	P2-A-11	Cam_P14-A-11	T19	Col0	D	KatieTomato	Treatment	139.84674	33.74281	40.31024	24	Col0	KatieTomato-D	KatieTomato	Down	T19_IMG_4116	T19	4116	2395.738828	242.898709	59.34838367	0.667079917	1.021522011	2014	155	25.16117406	3.282892044	18.4919129	2014	24186	0.083271314	6665	12742	0	632	3.039725311	0.253121921	1.05E-05	1.601429749	0.837665145	13.26114562	0.260066065	46.00637416	11.10061158	0.217695548
401	T19-Col0-U-01_03_04	770	CC_FEB212019-2HK-cc01.D	Cam_P14	P2-H-11	P2	H	11	P2-H-11	Cam_P14-H-11	T19	Col0	U	01_03_04	Treatment	47.20178	0	0	29	Col0	01_03_04-U	01_03_04	Up	T19_IMG_4116	T19	4116	2869.274966	268.6634747	36.36260106	0.703442089	0.633249413	731	93	15.00063504	2.023855381	11.80864504	731	16851	0.043380215	4609	4406	0	207	2.117853767	0.091872951	5.45E-06	0.553751332	0.579264614	0	0	22.2875539	0	0
402	T19-Col0-U-DavisNavel	719	CC_FEB212019-2DH-bk01.D	Cam_P14	P2-D-08	P2	D	8	P2-D-08	Cam_P14-D-8	T19	Col0	U	DavisNavel	Treatment	163.01381	31.49471	146.49237	3	Col0	DavisNavel-U	DavisNavel	Up	T19_IMG_4116	T19	4116	1161	402	10.32795559	0.836660027	0	45	24	3.377547993	0.87111206	2	45	22393	0.002009557	10231	11891	0	45	2.814378934	0.005655654	2.53E-07	1.494475055	1.285844276	52.05140226	6.10384875	57.92177025	11.19064303	1.312279583
403	T19-Col0-U-KatieTomato	697	CC_FEB212019-2BJ-by01.D	Cam_P14	P2-B-10	P2	B	10	P2-B-10	Cam_P14-B-10	T19	Col0	U	KatieTomato	Treatment	181.47385	10.55231	96.33739	26	Col0	KatieTomato-U	KatieTomato	Up	T19_IMG_4116	T19	4116	2050.551282	244.7098765	68.69139411	0.803501737	0.272545593	2106	170	26.08213228	5.645225384	13.57379549	2106	18530	0.113653535	6708	8350	6	533	2.328872489	0.26468459	1.43E-05	1.049437954	0.843069436	41.36653701	0.566690529	77.92348051	4.531081049	0.062072412
404	T19-Cyp79-D-01_04_20	766	CC_FEB212019-2HG-bg01.D	Cam_P14	P2-H-07	P2	H	7	P2-H-07	Cam_P14-H-7	T19	Cyp79	D	01_04_20	Treatment	161.89449	75.95205	0	39	Cyp79	01_04_20-D	01_04_20	Down	T19_IMG_4116	T19	4116	657.5339629	1098.419047	155.3033275	0.879409929	0.302846371	8789	363	55.32492513	14.79729923	31.35221188	8789	13634	0.644638404	748	2153	40	3489	1.713537373	1.104611997	8.10E-05	0.270591607	0.094009532	0	0	94.47969597	44.32471168	0.209234298
405	T19-Cyp79-D-DavisNavel	744	CC_FEB212019-2FI-bu01.D	Cam_P14	P2-F-09	P2	F	9	P2-F-09	Cam_P14-F-9	T19	Cyp79	D	DavisNavel	Treatment	70.28049	0	0	38	Cyp79	DavisNavel-D	DavisNavel	Down	T19_IMG_4116	T19	4116	1566.531672	1065.939772	63.01122677	0.776058724	0.214141226	1926	161	24.60189621	4.402580168	17.06192639	1926	12790	0.150586396	2565	7781	10	1175	1.607462446	0.242061976	1.89E-05	0.977925355	0.322372258	0	0	43.72138842	0	0
406	T19-Cyp79-D-KatieTomato	722	CC_FEB212019-2DK-c801.D	Cam_P14	P2-D-11	P2	D	11	P2-D-11	Cam_P14-D-11	T19	Cyp79	D	KatieTomato	Treatment	158.71494	53.83778	0	33	Cyp79	KatieTomato-D	KatieTomato	Down	T19_IMG_4116	T19	4116	2478.023953	1038.380597	135.1503733	0.80604835	0.031547236	8308	330	51.73984471	10.39362546	31.64088917	8308	14668	0.566403054	1869	2981	760	3562	1.843491725	1.044159344	7.12E-05	0.374655634	0.234898148	0	0	86.09473958	29.20424283	0.163144788
407	T19-Cyp79-U-01_03_04	711	CC_FEB212019-2CL-cf01.D	Cam_P14	P2-C-12	P2	C	12	P2-C-12	Cam_P14-C-12	T19	Cyp79	U	01_03_04	Treatment	55.29447	10.79082	0	34	Cyp79	01_03_04-U	01_03_04	Up	T19_IMG_4116	T19	4116	2837.307777	1041.327219	115.5904576	0.788057825	0.232748328	6378	290	45.29721328	8.196871338	30.63828983	6378	11710	0.544662681	1472	2964	2208	3888	1.471726759	0.801594643	6.85E-05	0.372519053	0.185002715	0	0	37.57115216	7.332081131	0.037209724
408	T19-Cyp79-U-DavisNavel	755	CC_FEB212019-2GH-bn01.D	Cam_P14	P2-G-08	P2	G	8	P2-G-08	Cam_P14-G-8	T19	Cyp79	U	DavisNavel	Treatment	97.4042	26.20583	0	37	Cyp79	DavisNavel-U	DavisNavel	Up	T19_IMG_4116	T19	4116	1133.2025	1079.05375	37.82510712	0.694193593	0.322443312	800	97	15.61886638	2.059431094	11.16675219	800	10613	0.075379252	8491	1317	117	523	1.333854491	0.100544954	9.47E-06	0.16552213	1.067159002	0	0	73.02460698	19.64669323	0.270163196
409	T19-Cyp79-U-KatieTomato	733	CC_FEB212019-2EJ-c101.D	Cam_P14	P2-E-10	P2	E	10	P2-E-10	Cam_P14-E-10	T19	Cyp79	U	KatieTomato	Treatment	58.37704	0	0	35	Cyp79	KatieTomato-U	KatieTomato	Up	T19_IMG_4116	T19	4116	2006.581316	1053.680478	139.7626355	0.901470817	0.231939379	6444	315	48.4193798	14.47832974	28.40397986	6444	10580	0.609073724	516	738	33	469	1.329707012	0.809889602	7.65E-05	0.09275272	0.064851495	0	0	43.90218257	0	0
410	T19-MYB28-D-01_04_20	695	CC_FEB212019-2BH-bi01.D	Cam_P14	P2-B-08	P2	B	8	P2-B-08	Cam_P14-B-8	T19	MYB28	D	01_04_20	Treatment	81.59332	45.66298	0	53	MYB28	01_04_20-D	01_04_20	Down	T19_IMG_4116	T19	4116	774.8581315	1611.633712	61.16590309	0.716463672	-0.094986753	2023	160	25.18607942	3.60779821	18.87925966	2023	20079	0.100752029	2343	15429	0	311	2.523552655	0.254253052	1.27E-05	1.939135112	0.294471033	0	0	32.33271944	18.09472051	0.285393625
411	T19-MYB28-D-DavisNavel	768	CC_FEB212019-2HI-bw01.D	Cam_P14	P2-H-09	P2	H	9	P2-H-09	Cam_P14-H-9	T19	MYB28	D	DavisNavel	Treatment	0	0	0	56	MYB28	DavisNavel-D	DavisNavel	Down	T19_IMG_4116	T19	4116	1566.039275	1610.534743	21.71818687	0.396092471	0.425969797	331	65	9.817293345	0.953061043	8.340178648	331	16375	0.02021374	4373	11580	0	77	2.05802952	0.041600475	2.54E-06	1.455388204	0.549603853	0	0	0	0	0
412	T19-MYB28-D-KatieTomato	746	CC_FEB212019-2FK-ca01.D	Cam_P14	P2-F-11	P2	F	11	P2-F-11	Cam_P14-F-11	T19	MYB28	D	KatieTomato	Treatment	0	0	0	57	MYB28	KatieTomato-D	KatieTomato	Down	T19_IMG_4116	T19	4116	2420.491832	1628.464702	85.42959757	0.795759342	0.083052194	3428	204	33.02806975	6.22620087	22.83430623	3428	15862	0.216113983	1618	9634	1	1464	1.993555068	0.430835126	2.72E-05	1.210812604	0.203352169	0	0	0	0	0
413	T19-MYB28-U-01_03_04	735	CC_FEB212019-2EL-ch01.D	Cam_P14	P2-E-12	P2	E	12	P2-E-12	Cam_P14-E-12	T19	MYB28	U	01_03_04	Treatment	92.9398	0	27.34509	51	MYB28	01_03_04-U	01_03_04	Up	T19_IMG_4116	T19	4116	2882.844864	1566.033543	25.97557115	0.399648572	1.410415662	477	77	11.86524016	1.017150465	9.836965815	477	12979	0.036751676	10134	2359	0	280	1.631216192	0.059949929	4.62E-06	0.296481932	1.2736532	16.763621	0.355131039	56.97577088	0	0
