Num_ID	Genotype	Isolate	Time	Image	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.0.s.radius.max	Lesion.red.m.cx	Lesion.red.m.cy	Lesion.red.m.majoraxis	Lesion.red.m.eccentricity	Lesion.red.m.theta	Lesion.grn.m.cx	Lesion.grn.m.cy	Lesion.grn.m.majoraxis	Lesion.grn.m.eccentricity	Lesion.grn.m.theta	Lesion.blu.m.cx	Lesion.blu.m.cy	Lesion.blu.m.majoraxis	Lesion.blu.m.eccentricity	Lesion.blu.m.theta	Lesion.redgrn.m.cx	Lesion.redgrn.m.cy	Lesion.redgrn.m.majoraxis	Lesion.redgrn.m.eccentricity	Lesion.redgrn.m.theta	Lesion.redblu.m.cx	Lesion.redblu.m.cy	Lesion.redblu.m.majoraxis	Lesion.redblu.m.eccentricity	Lesion.redblu.m.theta	Lesion.grnblu.m.cx	Lesion.grnblu.m.cy	Lesion.grnblu.m.majoraxis	Lesion.grnblu.m.eccentricity	Lesion.grnblu.m.theta	Lesion.Bred.m.cx	Lesion.Bred.m.cy	Lesion.Bred.m.majoraxis	Lesion.Bred.m.eccentricity	Lesion.Bred.m.theta	Lesion.Bgrn.m.cx	Lesion.Bgrn.m.cy	Lesion.Bgrn.m.majoraxis	Lesion.Bgrn.m.eccentricity	Lesion.Bgrn.m.theta	Lesion.Bblu.m.cx	Lesion.Bblu.m.cy	Lesion.Bblu.m.majoraxis	Lesion.Bblu.m.eccentricity	Lesion.Bblu.m.theta	Lesion.Bredgrn.m.cx	Lesion.Bredgrn.m.cy	Lesion.Bredgrn.m.majoraxis	Lesion.Bredgrn.m.eccentricity	Lesion.Bredgrn.m.theta	Lesion.Bredblu.m.cx	Lesion.Bredblu.m.cy	Lesion.Bredblu.m.majoraxis	Lesion.Bredblu.m.eccentricity	Lesion.Bredblu.m.theta	Lesion.Bgrnblu.m.cx	Lesion.Bgrnblu.m.cy	Lesion.Bgrnblu.m.majoraxis	Lesion.Bgrnblu.m.eccentricity	Lesion.Bgrnblu.m.theta	Leaf.0.m.cx	Leaf.0.m.cy	Leaf.0.m.majoraxis	Leaf.0.m.eccentricity	Leaf.0.m.theta	Leaf.0.s.area	Leaf.0.s.perimeter	Leaf.0.s.radius.mean	Leaf.0.s.radius.sd	Leaf.0.s.radius.min	Leaf.0.s.radius.max	Leaf.red.m.cx	Leaf.red.m.cy	Leaf.red.m.majoraxis	Leaf.red.m.eccentricity	Leaf.red.m.theta	Leaf.grn.m.cx	Leaf.grn.m.cy	Leaf.grn.m.majoraxis	Leaf.grn.m.eccentricity	Leaf.grn.m.theta	Leaf.blu.m.cx	Leaf.blu.m.cy	Leaf.blu.m.majoraxis	Leaf.blu.m.eccentricity	Leaf.blu.m.theta	Leaf.redgrn.m.cx	Leaf.redgrn.m.cy	Leaf.redgrn.m.majoraxis	Leaf.redgrn.m.eccentricity	Leaf.redgrn.m.theta	Leaf.redblu.m.cx	Leaf.redblu.m.cy	Leaf.redblu.m.majoraxis	Leaf.redblu.m.eccentricity	Leaf.redblu.m.theta	Leaf.grnblu.m.cx	Leaf.grnblu.m.cy	Leaf.grnblu.m.majoraxis	Leaf.grnblu.m.eccentricity	Leaf.grnblu.m.theta	Leaf.Bred.m.cx	Leaf.Bred.m.cy	Leaf.Bred.m.majoraxis	Leaf.Bred.m.eccentricity	Leaf.Bred.m.theta	Leaf.Bgrn.m.cx	Leaf.Bgrn.m.cy	Leaf.Bgrn.m.majoraxis	Leaf.Bgrn.m.eccentricity	Leaf.Bgrn.m.theta	Leaf.Bblu.m.cx	Leaf.Bblu.m.cy	Leaf.Bblu.m.majoraxis	Leaf.Bblu.m.eccentricity	Leaf.Bblu.m.theta	Leaf.Bredgrn.m.cx	Leaf.Bredgrn.m.cy	Leaf.Bredgrn.m.majoraxis	Leaf.Bredgrn.m.eccentricity	Leaf.Bredgrn.m.theta	Leaf.Bredblu.m.cx	Leaf.Bredblu.m.cy	Leaf.Bredblu.m.majoraxis	Leaf.Bredblu.m.eccentricity	Leaf.Bredblu.m.theta	Leaf.Bgrnblu.m.cx	Leaf.Bgrnblu.m.cy	Leaf.Bgrnblu.m.majoraxis	Leaf.Bgrnblu.m.eccentricity	Leaf.Bgrnblu.m.theta	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw
40	C1-16_D	1.03.04	H96	T20_IMG_1439_C.jpg	363.587078	1036.135212	211.9255429	0.933044343	-0.100592685	12351	473	68.02690563	23.43844802	32.08782189	110.3919424	363.9878356	1035.793439	219.7974371	0.939398068	-0.096479978	363.8189966	1035.467606	219.6258155	0.938021011	-0.092332705	366.5941128	1037.274013	217.0648222	0.946533803	-0.098105329	363.7255864	1029.787468	263.4163808	0.960526291	-0.053184629	351.811268	1024.425775	288.7795018	0.968400067	-0.094852344	390.4930567	1090.849079	0	0	-1.077032812	363.7010879	1035.853893	219.084222	0.935292982	-0.096419442	363.2638531	1035.373619	218.3148143	0.932899929	-0.091551444	365.6547553	1036.753863	219.2914487	0.950487203	-0.101727269	362.9816926	1022.257704	272.2655456	0.982760818	-0.008036741	348.6058462	1022.741387	242.4903723	0.917623796	-0.129559966	62.75816416	677.050329	394.2925987	0	-0.663284113	372.8900593	1034.992605	326.5385695	0.959599963	-0.122203947	23258	715	99.19147677	38.91559947	43.36718079	161.6464083	372.8909482	1034.468425	337.7960576	0.966012383	-0.122100675	374.0599707	1034.074164	340.3676237	0.965778152	-0.121185	377.1058621	1036.838047	326.8583193	0.964227877	-0.1237751	377.534075	1032.752565	407.6963778	0.9782874	-0.131540562	354.9999645	1028.623974	446.1801673	0.999072064	-0.120861806	376.6391428	987.5833549	731.3192534	0	-0.077910979	371.0314255	1034.395808	340.0212184	0.967539352	-0.122938273	372.7102314	1033.93492	343.0337545	0.967195622	-0.121933155	375.1026031	1038.351019	319.3540224	0.967057326	-0.120916913	390.3781022	1033.397727	401.037626	0.978912006	-0.147903014	314.9332534	1031.883344	410.9763463	0	-0.126551294	-73.81188875	835.5399979	887.9136877	0	-0.750434095	12351	23258	0.531043082	1337	7253	131	2405
50	An055_U	1.03.04	H96	T20_IMG_1439_C.jpg	335.0796922	1247.813555	81.21186131	0.621757294	-0.014773183	4028	213	35.39682289	3.517778619	29.16554697	42.36483642	335.6544113	1246.720408	82.96281324	0.656800182	0.031538891	335.5480223	1246.602878	83.52332511	0.661259256	0.032891467	334.7472915	1245.74364	80.57250189	0.654651148	0.066558938	340.2173493	1243.007389	97.4630352	0.767668115	0.178004065	351.1006698	1246.381121	95.72736809	0.832817803	0.07823604	300.2309223	1283.484492	0	0	1.095656662	336.3055716	1247.099281	83.66306998	0.686880187	0.045482077	335.9984785	1246.815192	84.03035567	0.701962316	0.049074147	334.7188451	1244.161656	81.97099147	0.741932249	0.115646755	372.5693018	1274.329793	69.04392324	0	-0.620231423	622.187019	1275.077996	0	0	-1.471065515	323.7989279	1258.147265	84.70594066	0	1.453024335	355.4119854	1228.424573	253.1693879	0.906431247	-0.038304591	20258	633	88.76252358	29.49234345	46.04991423	144.207199	354.4514946	1228.693743	250.4374533	0.915913049	-0.030729339	355.9490538	1227.943815	252.4668947	0.915227404	-0.029733227	361.0413152	1230.826299	249.6060772	0.91396343	-0.062874192	349.3322559	1226.848524	256.7597609	0.947353422	0.005713419	332.9463283	1229.850265	216.844191	0	0.090805255	348.3643846	1222.418587	241.2405096	0.986944739	0.052937123	353.8306979	1228.396652	247.9722759	0.916547707	-0.027746713	355.581558	1227.571798	250.9218089	0.915286518	-0.027276622	359.5017573	1231.59645	229.7402011	0.910163127	-0.08097345	350.6677164	1230.309814	259.5959465	0.962287345	-0.010405981	326.5695367	1230.9705	155.2335736	0	0.212211401	349.9163288	1220.249918	216.2425188	0	0.088732201	4028	20258	0.198835028	6508	8837	0	170
60	An055_D	1.03.04	H96	T20_IMG_1439_C.jpg	341.702381	1438.910232	176.1589802	0.921682178	0.0317254	9324	392	58.31773352	18.9756885	31.46480702	95.29716358	340.5268028	1438.519089	180.4910964	0.925604947	0.037819983	340.0177986	1438.13919	177.9077892	0.922179884	0.036458645	340.9681428	1440.155035	177.7450982	0.932759368	0.028825796	323.6167841	1434.158573	181.1847797	0.921903776	0.0672341	339.9782312	1425.950659	193.2076804	0.925397137	0.110495099	306.7857688	1395.497374	130.45334	0	-0.477228402	339.2946447	1438.065828	178.9309499	0.919925464	0.045130247	338.4897217	1437.664101	174.9481712	0.913931697	0.044431311	341.0562268	1440.861758	174.3459288	0.932404164	0.031849936	301.5618791	1429.481063	84.7092599	0.930036232	1.482440993	338.1125406	1417.012977	199.8045562	0.962502499	0.048675935	302.9345667	1390.734076	114.157948	0	-0.642350867	357.8373315	1438.297911	225.0348	0.926680635	0.022894585	14840	495	73.4185654	23.88818434	38.43139255	117.7804249	357.7292435	1438.584518	229.136172	0.932596954	0.027592298	357.8558487	1437.992676	228.8937682	0.931144197	0.027721267	355.4010614	1439.42254	226.592058	0.934185235	0.01883696	363.0626749	1435.945012	256.2970343	0.951454957	0.04332271	364.6994894	1433.709305	242.7914784	0.937845009	0.135212064	355.5605389	1416.788594	265.6116833	0.992092011	0.170716166	357.1802151	1438.514524	230.7696293	0.934839953	0.027369856	357.9271429	1437.648478	230.7621725	0.934369079	0.028874879	354.3567518	1438.6536	223.4169336	0.9425917	0.01432922	358.0381197	1435.983026	254.5835699	0.956816787	0.062267851	357.7662714	1438.48328	242.7823804	0.932663161	0.146959908	351.3516442	1420.765279	275.4109086	0	0.196922437	9324	14840	0.628301887	445	1732	8	1357
69	tgg12_U	1.03.04	H96	T20_IMG_1439_C.jpg	340.1495405	1682.951337	97.52260921	0.75497741	0.059942515	4788	249	38.94755495	6.620226827	24.41894053	50.38079412	341.6689199	1681.933142	97.66461831	0.758682884	0.078757938	341.5946623	1681.915075	98.01908482	0.755500101	0.074819452	342.1278401	1681.923518	97.48393766	0.750836106	0.080356563	353.0855172	1674.396485	93.4805024	0.786766125	0.233547479	340.6675846	1676.266222	97.23222035	0.871795266	0.396035052	326.1586254	1696.969018	70.55262704	0	0.264844233	341.9876329	1682.133427	95.33311518	0.753475356	0.081657542	342.1033251	1682.028162	95.18457219	0.746308038	0.078627795	342.9596765	1680.486019	95.94435549	0.751253093	0.128076514	270.7855082	1608.565659	178.3589446	0	-0.562249352	802.002069	1879.481989	0	0	-1.18258856	323.2301869	1687.288081	88.89539174	0.742434972	0.261249614	343.3209083	1675.634619	154.5849333	0.781713236	0.108321773	11670	401	61.63176612	10.44609579	45.17547388	79.58837682	345.0525622	1674.453988	156.3383746	0.798592029	0.133927604	344.963562	1674.273798	157.8313851	0.795906213	0.125020057	344.7648599	1677.871004	154.499303	0.781124179	0.06035649	358.3414844	1668.250059	167.7084918	0.899962975	0.27549207	338.3564474	1658.726063	167.1099497	0.915467703	0.234371721	343.3752085	1643.643718	191.4368583	0	0.227580349	344.6355664	1674.600173	154.8640197	0.800935079	0.136045854	344.5749864	1674.400653	156.6297638	0.796567869	0.12511985	343.2355221	1679.844862	149.755947	0.790603778	0.006711886	357.6292917	1668.411057	162.5262016	0.924858861	0.287820869	343.6739951	1659.82519	178.3497844	0.917238035	0.287749902	348.2939859	1649.583756	197.0912684	0	0.303015984	4788	11670	0.410282776	202	3606	30	86
80	tgg12_D	1.03.04	H96	T20_IMG_1439_C.jpg	411.4761662	1920.147336	89.67872063	0.774430798	-0.570863585	3923	207	35.52945064	6.199183061	23.76812822	46.08919368	410.6211566	1919.512437	92.29453839	0.79491233	-0.578768357	410.243854	1919.72884	92.9675559	0.794528169	-0.580116603	410.6569409	1919.388752	90.46973535	0.782455763	-0.570796442	397.6073969	1921.326089	110.5954551	0.892598254	-0.720048219	410.644416	1913.760881	113.0047255	0.924844177	-0.614557799	432.5719305	1938.923512	0	0	1.224675727	410.1446996	1919.73537	92.8571545	0.809302963	-0.582025961	409.3674754	1920.110212	93.50403216	0.809325484	-0.591729679	409.4563205	1918.0456	89.80206013	0.817399206	-0.577323718	364.4720795	1949.193148	58.88032567	0	1.022793219	405.0200297	1916.126756	143.3551389	0	-0.690199334	432.0157821	1924.473597	54.08406645	0	1.089388354	398.435737	1917.507269	154.5669438	0.826415844	-0.51675921	10387	383	59.42306015	13.27839195	38.63309907	83.83240087	397.4113395	1917.022624	155.8225789	0.840634988	-0.53308133	396.8956519	1917.013184	157.2430168	0.840861345	-0.533861094	397.5236442	1919.274217	154.4325141	0.822232231	-0.509325994	392.3052353	1915.75276	172.373467	0.929353015	-0.590867218	396.2599984	1905.887774	165.0135776	0.93607766	-0.594441019	386.6665662	1898.96312	192.993571	0	-0.640568844	397.5763199	1916.704089	156.1592358	0.846678363	-0.538235433	397.1867159	1916.597102	158.0717171	0.846244892	-0.538400011	398.2643321	1920.064944	148.0408665	0.808758113	-0.49576605	389.2711602	1916.81156	165.111588	0.948530565	-0.607747945	392.4943082	1907.351537	167.7616031	0.948442323	-0.631186823	385.9241645	1900.424353	192.7734538	0	-0.657890842	3923	10387	0.377683643	508	4562	1	583
2	pad4_U	2.04.17	H96	T20_IMG_1439_C.jpg	665.3152674	263.8402409	67.81532415	0.592793481	0.116465716	2823	186	29.63690198	3.532782589	23.19624886	36.11602188	665.7927232	265.4185258	68.24294216	0.607450067	0.113770604	665.7626775	265.6156426	69.39885604	0.612078148	0.115803797	665.7490758	266.4324113	66.83189347	0.587598045	0.149079721	663.6970597	256.6616904	84.54695271	0.739061403	0.711528785	689.8122132	333.1581171	108.7793168	0	-0.315604953	662.7761912	253.0866365	54.98964655	0.814122499	-0.072208819	666.9203923	266.6272934	66.41547758	0.676992655	0.07745931	666.916274	267.4232345	67.15794295	0.711486034	0.070728622	666.6769162	267.0627857	65.90813054	0.660292622	0.070917925	659.9640158	292.7752801	101.7879234	0	-0.160050785	651.9611164	231.4910439	70.37124809	0	-0.384649539	661.6061797	251.5960653	67.07702668	0.755427203	-0.118601237	669.4762266	292.3036843	297.3669957	0.905257194	0.052473265	28961	738	103.1905884	31.5400437	54.85718031	162.9105485	668.4718549	291.2041947	290.0771887	0.912009832	0.068278312	669.4623042	292.9598823	294.4654883	0.913495545	0.060975273	674.5997569	292.7328777	296.3469019	0.918588396	0.048274069	666.8676297	286.7061393	309.7214678	0.920181961	0.046888514	584.0951641	232.2392476	0	0	-1.472094065	643.1711594	318.3657108	130.2555264	0	0.579412413	669.520087	290.9024601	295.1348639	0.91557152	0.074455652	670.6999067	292.9594691	299.8573462	0.916469485	0.066736052	675.9577353	292.9576521	297.1542869	0.931971202	0.054806604	650.8116372	286.2161846	187.129448	0.995789255	-0.497744071	623.3693967	221.332013	0	0	0.460316608	671.91459	314.1807289	303.7525992	0	0.32540681	2823	28961	0.097475916	12448	12160	0	56
12	pad4_D	2.04.17	H96	T20_IMG_1439_C.jpg	681.4809322	461.3163842	62.73523399	0.865863158	0.083092238	1416	149	21.76233246	6.230718908	10.35875766	32.42557562	681.6961394	462.0296365	63.60501058	0.871172016	0.063214483	681.3798973	462.0399746	63.95600211	0.871553338	0.064887255	682.096113	461.7612037	61.97241947	0.862148779	0.08868598	675.2561622	457.7741169	71.52777651	0.846590701	0.282432837	682.4346941	473.0432038	85.09830734	0	-0.137177356	682.4154087	455.5814301	51.87956835	0.947447319	0.336419643	682.3274991	461.458402	66.12504212	0.892973879	0.040951533	681.785031	461.5274977	66.46007944	0.897672755	0.034175827	682.2474383	461.883783	62.51210063	0.888824882	0.137800976	684.1234328	468.108126	69.7589736	0.936106434	-0.15693971	707.8746396	477.8663015	109.7055782	0	-0.563222477	678.0881569	457.1092763	45.66844514	0.783697001	0.684449723	711.8437679	488.9999524	302.7684148	0.955245244	0.052637588	20988	665	92.42709395	36.25295592	38.07909066	155.5656301	714.6366048	489.3274314	294.4306544	0.958463994	0.050055255	714.9009285	489.9651671	297.6117641	0.958896252	0.048917463	716.580413	489.5723498	292.2412311	0.955185878	0.050058884	720.5259924	487.8235802	256.314343	0.949522092	0.079400481	730.5766047	487.8758744	249.901756	0	0.055639778	735.0675933	496.4841369	272.2388511	0	-0.005969652	716.3639171	489.5832475	296.3537353	0.959914969	0.05074451	716.5925329	490.5027637	300.1016342	0.959981454	0.050243709	717.1608681	489.117946	284.5515629	0.958043677	0.058430008	713.4089189	483.8839803	226.2253742	0.967586331	0.101850233	746.8187941	487.3412302	196.167679	0	0.117381501	749.6807214	499.9560163	232.6613844	0	-0.028490169	1416	20988	0.067467124	2636	15700	0	112
29	C1-16_U	2.04.17	H96	T20_IMG_1439_C.jpg	702.3698083	711.6835729	129.1316727	0.81080423	0.168769221	7512	316	49.25523162	9.954322573	28.30504182	65.12503612	703.2224083	711.0790609	131.43345	0.826481233	0.200624764	703.2334112	710.5458525	131.7479187	0.828742107	0.201498427	705.319212	708.2579438	128.1698387	0.837103899	0.238416821	696.5241607	725.713044	115.3336117	0.823528512	0.171694347	671.6821252	744.0228173	0	0	1.493082284	689.594276	730.0001972	87.20556871	0.833634436	-0.04238376	703.1869525	709.6020206	132.2514266	0.839422232	0.230965049	703.1477109	708.5593877	131.8997267	0.846001417	0.230997736	705.3989395	707.0628317	128.6729972	0.86397154	0.277587002	692.3901877	749.3424281	0	0	-0.619774193	686.5614712	745.7550041	69.41712384	0	-0.118912395	692.6565334	735.2195851	111.1671749	0.978764987	-0.032489998	713.3283748	728.4636797	256.0506507	0.893483387	0.153677452	22453	623	91.14604919	26.92697677	54.0143121	143.6459784	716.0109239	728.7886067	257.7302678	0.90043421	0.162820252	716.0084519	729.8615511	261.9819229	0.901979593	0.157236819	719.9791654	723.3728183	247.1348092	0.882698771	0.203585065	738.9064274	736.0840741	294.6531979	0.940370049	0.130866231	979.3533931	743.316403	0	0	1.560321728	773.3373186	760.4338922	256.8875365	0	-0.075151428	717.1481844	728.84152	258.2589784	0.902383358	0.164496376	716.9992525	730.1158212	263.2698742	0.90366591	0.157727354	721.1434964	720.6499168	233.2239815	0.881950998	0.240244412	734.4929912	735.1400216	303.7232407	0.947821676	0.1546629	307.8829004	782.8446379	250.5861869	0	1.472516539	801.8721873	759.1428069	41.63187295	0	-0.629475462	7512	22453	0.334565537	8689	4697	55	1141
39	C1-16_D	2.04.17	H96	T20_IMG_1439_C.jpg	706.2300292	973.615501	142.906178	0.80825191	0.084510218	9251	342	54.65184367	11.08243174	37.51976657	72.86919801	706.4526925	972.5567416	146.8597511	0.81865886	0.102686682	706.4476462	972.3987401	146.8640257	0.818957722	0.101852966	707.2414383	972.4046548	145.6644964	0.830546494	0.099154426	708.8216711	962.9286263	175.8508104	0.906973021	0.258195217	680.0091237	969.5369438	151.2110794	0.678758421	-0.24748976	735.2255071	1000.218658	0	0	-0.967147126	706.7532381	972.5690564	144.9819222	0.802452154	0.119098005	706.5371542	972.5315287	144.8441669	0.804997841	0.117390822	707.2421699	971.28848	144.497555	0.824000036	0.104813455	710.0175254	952.9737062	155.7092153	0	0.495654643	693.5922995	972.2771561	155.65715	0.668818423	1.393388931	723.9820342	984.1674799	117.2106906	0	-0.328974593	730.9046835	973.0219037	299.8849605	0.941945812	0.104491464	22462	670	94.94329596	35.59169855	40.83843368	157.2370538	730.6517988	972.0267138	306.5108175	0.949679559	0.113166756	732.3122855	971.9344905	308.5752133	0.949787932	0.113649651	730.3676801	974.2596058	291.8959899	0.942102081	0.104744647	734.9292211	967.9305239	361.2630295	0.977163154	0.142272817	723.8839636	967.3918091	388.391115	0.983318279	0.116892384	737.9509422	960.8103378	422.5553069	0.994879532	0.142500327	728.1002462	971.4272017	305.8839312	0.950607596	0.117675442	730.2551576	971.2976602	308.0905723	0.950331841	0.118394585	726.0850072	975.0353874	277.3700731	0.940323869	0.106624075	739.1233369	969.3403068	360.1882378	0.981053502	0.139065853	704.7022447	965.3555502	387.3312508	0.996406587	0.135546105	718.0755788	956.5958048	429.6263892	0	0.150090874	9251	22462	0.411851126	1811	8890	0	940
49	An055_U	2.04.17	H96	T20_IMG_1439_C.jpg	772.8061466	1179.268716	65.87107156	0.654917045	-0.157414699	2538	165	28.12942403	3.400232703	20.38994062	33.83916477	773.2297301	1179.980101	66.2365936	0.659206371	-0.178440598	773.1231763	1179.991838	66.42622844	0.660012981	-0.177844296	773.5091414	1180.618202	65.01675945	0.660375974	-0.183080336	774.1750297	1186.369047	73.23628641	0.7037516	-0.025081213	776.4603805	1181.748083	74.45638775	0.795471347	-0.46960678	755.5496437	1153.270998	0	0	-0.443136255	774.0100522	1179.964448	63.48670381	0.613531531	-0.324039436	773.9552424	1180.122247	62.93862342	0.610510302	-0.338998061	774.1138255	1181.473758	63.36826899	0.633953224	-0.252394112	770.9099635	1180.527063	109.6516742	0.917765051	-0.174811074	696.0311054	1167.588461	0	0	1.532358862	761.5484367	1171.410413	75.68734131	0.859088609	0.051997303	800.9615631	1193.939828	262.1018707	0.911908532	-0.067035503	21854	640	89.34625486	27.11635546	52.55455508	137.2230165	800.7518157	1193.903557	255.1204554	0.917632061	-0.069039742	801.6977039	1194.433623	259.072359	0.91746135	-0.071743844	806.4444595	1192.172101	253.9849453	0.913789656	-0.056605035	797.4364112	1196.488935	226.6998584	0.9326752	-0.096656114	793.6298245	1190.012	198.4263785	0	-0.106827537	798.7848415	1196.721259	244.5520309	0.963984094	-0.106892116	800.4795979	1193.975077	248.0213498	0.918317166	-0.063680338	801.6775407	1194.594276	254.4400322	0.918231885	-0.068524552	807.2361557	1191.044802	224.5573454	0.910377657	-0.02678643	789.3717432	1196.548432	196.2933073	0.900538615	-0.115466412	810.0485387	1187.36997	186.8244964	0	-0.038927353	806.3926054	1196.790573	252.6340213	0	-0.094508301	2538	21854	0.116134346	8077	10140	0	32
59	An055_D	2.04.17	H96	T20_IMG_1439_C.jpg	714.0283688	1391.964539	29.85050189	0.776893645	0.349319417	423	70	11.1863386	2.369343368	5.127855103	14.5467929	714.5890579	1392.348258	29.91549139	0.774658427	0.320870775	714.5641243	1392.357273	30.28940583	0.775037287	0.315592443	714.8260612	1392.539871	30.47620057	0.77636963	0.332087397	718.4802025	1394.416948	27.62294961	0.720563706	0.040120663	713.3792873	1391.905405	27.05355315	0.714015328	-0.020378436	707.3466168	1384.975916	0	0	-1.049649217	714.6895914	1392.113378	29.83752006	0.740064622	0.279305911	714.6252	1392.223665	30.45137694	0.726646625	0.250173304	714.9916542	1393.416159	32.7197977	0.768907178	0.165135282	738.4052164	1406.470567	47.50764513	0	-0.950716511	706.8010103	1375.212515	0	0	-0.615593736	712.4386536	1392.523125	27.47740503	0	0.494027536	715.938861	1412.541876	214.3572356	0.942140786	0.168355849	11940	478	67.96223077	24.17472279	34.4589741	109.572822	714.5838086	1413.02076	210.4077152	0.944713464	0.171037234	715.3614748	1413.162048	211.9099795	0.945014602	0.169198602	717.8619743	1414.094387	212.4801212	0.942249983	0.158608588	712.4660723	1414.07031	196.7607633	0.951642124	0.185945354	698.5009852	1409.262558	195.4354352	0.947889648	0.236470432	701.3425701	1410.112091	204.2640097	0.951948022	0.22254282	713.1545013	1413.154445	210.4942169	0.947306251	0.172035202	714.3151708	1413.28591	212.2475946	0.947506721	0.168262992	715.721188	1414.453833	203.8939801	0.947283938	0.152388526	712.5070901	1414.556405	192.8336665	0.960857694	0.191711787	695.1402115	1410.077904	192.8250058	0.96419963	0.267512348	699.4830482	1411.143138	203.7316247	0.965124782	0.235461475	423	11940	0.035427136	1123	9854	0	10
70	tgg12_U	2.04.17	H96	T20_IMG_1439_C.jpg	751.9643431	1663.271442	79.01741479	0.747912956	-0.09668868	3113	203	31.69397878	5.888597172	19.83586279	42.79269969	751.8777689	1664.639723	79.94143474	0.751991967	-0.117094978	751.659417	1664.777574	79.95440121	0.75053423	-0.122597527	752.0011834	1663.970476	78.64961551	0.759802921	-0.139253302	748.4626476	1674.85301	81.99669783	0.832181206	-0.115931914	753.1277897	1672.644215	92.91808274	0.839013044	-0.088110306	746.9250377	1924.515942	235.3172764	0	0.005770496	752.307044	1664.998701	80.09001271	0.757729729	-0.161855585	752.0635915	1665.471476	79.83569108	0.763955392	-0.189970217	752.9018105	1666.138054	78.26854793	0.821508555	-0.248908139	741.2660659	1684.109225	48.41667852	0	0.718131477	774.7977449	1683.751246	88.53390863	0	-0.613141318	742.1087185	1643.125636	61.39724403	0	-0.12504391	759.8590348	1671.26979	159.6065053	0.861087342	0.023167563	9967	402	59.86164606	15.40595236	38.45205922	89.78115273	757.5292158	1672.460614	159.0249552	0.874002655	0.001872866	758.7802944	1672.736904	161.4912034	0.874502274	0.009838273	758.1893294	1668.358561	157.1495042	0.853067929	0.012797323	748.1829105	1678.12853	158.0084599	0.939606636	-0.045042485	748.0328436	1680.607897	157.2484959	0.934078807	-0.020476733	754.5313042	1684.693733	173.8693885	0.969475741	-0.010874531	757.3678443	1672.443284	159.3481002	0.881230535	-0.001660254	758.8538749	1672.690877	162.2241114	0.880224922	0.008210326	755.6353105	1665.19275	145.5491562	0.846926024	0.000561832	747.9305385	1678.175814	157.416938	0.963084623	-0.038650653	744.4328885	1680.811792	152.0396669	0.957558806	-0.040906793	751.9609808	1685.021639	173.3571323	0.984678177	-0.018809775	3113	9967	0.312330691	1297	3406	0	74
79	tgg12_D	2.04.17	H96	T20_IMG_1439_C.jpg	746.4678638	1876.249973	121.7871018	0.604332261	-0.174000978	9133	321	53.63293555	5.610823617	43.9499726	66.29243787	746.0121036	1878.189744	121.658645	0.606616984	-0.124061718	746.4181399	1877.965465	121.6298196	0.604933954	-0.1294546	746.6844322	1877.601708	120.1417127	0.588258882	-0.178654619	744.4471497	1890.768673	124.1353947	0.761954425	0.08577667	700.0644068	1741.141253	273.9081771	0	-0.288467702	756.1147103	1887.496577	101.6359277	0.838089962	-1.550115871	744.996847	1878.78543	122.2844463	0.607979856	-0.102792847	745.6572433	1878.539788	121.7520182	0.610037555	-0.111241684	746.9654987	1878.39921	120.0457294	0.61653903	-0.197955577	739.4270529	1893.142112	120.8361264	0.794557241	0.234819446	710.8336297	1754.580458	205.8888277	0	-0.199967178	753.778477	1883.836072	118.4592592	0.772147012	-0.804559313	757.4068452	1877.397752	164.1720914	0.745934129	-0.021299589	13966	407	67.14981551	10.30691921	52.71325158	86.05881317	758.0278555	1878.870871	161.4910211	0.750245767	-0.008005096	759.0645351	1878.659711	163.629791	0.75387284	-0.011819709	754.817258	1878.188734	158.3963069	0.708257204	-0.039687284	766.0168304	1888.970632	161.261969	0.842666924	-0.073832595	806.2593776	1863.23824	183.8564083	0	0.393636775	871.9433512	1871.759429	0	0	1.441742006	758.3896745	1879.035882	161.9363007	0.757629006	-0.000963561	759.5393667	1878.722343	164.2034096	0.760056812	-0.011059066	753.2875462	1878.085035	155.2544135	0.694641636	-0.054497426	766.0596826	1889.971881	154.5846763	0.852707617	-0.05352026	804.9697164	1860.812469	181.495528	0	0.400698018	872.938426	1865.138241	0	0	1.35899766	9133	13966	0.653945296	468	1798	20	59
