"SpSurfIso" "Glob_ID" "Image" "Tray" "Phylum" "Family" "Species" "Surface" "Sp_Surface" "Order_Plot" "Isolate" "Lesion.0.m.cx" "Lesion.0.m.cy" "Lesion.0.m.majoraxis" "Lesion.0.m.eccentricity" "Lesion.0.m.theta" "Lesion.0.s.area" "Lesion.0.s.perimeter" "Lesion.0.s.radius.mean" "Lesion.0.s.radius.sd" "Lesion.0.s.radius.min" "Lesion.0.s.radius.max" "Lesion.red.m.cx" "Lesion.red.m.cy" "Lesion.red.m.majoraxis" "Lesion.red.m.eccentricity" "Lesion.red.m.theta" "Lesion.grn.m.cx" "Lesion.grn.m.cy" "Lesion.grn.m.majoraxis" "Lesion.grn.m.eccentricity" "Lesion.grn.m.theta" "Lesion.blu.m.cx" "Lesion.blu.m.cy" "Lesion.blu.m.majoraxis" "Lesion.blu.m.eccentricity" "Lesion.blu.m.theta" "Lesion.redgrn.m.cx" "Lesion.redgrn.m.cy" "Lesion.redgrn.m.majoraxis" "Lesion.redgrn.m.eccentricity" "Lesion.redgrn.m.theta" "Lesion.redblu.m.cx" "Lesion.redblu.m.cy" "Lesion.redblu.m.majoraxis" "Lesion.redblu.m.eccentricity" "Lesion.redblu.m.theta" "Lesion.grnblu.m.cx" "Lesion.grnblu.m.cy" "Lesion.grnblu.m.majoraxis" "Lesion.grnblu.m.eccentricity" "Lesion.grnblu.m.theta" "Lesion.Bred.m.cx" "Lesion.Bred.m.cy" "Lesion.Bred.m.majoraxis" "Lesion.Bred.m.eccentricity" "Lesion.Bred.m.theta" "Lesion.Bgrn.m.cx" "Lesion.Bgrn.m.cy" "Lesion.Bgrn.m.majoraxis" "Lesion.Bgrn.m.eccentricity" "Lesion.Bgrn.m.theta" "Lesion.Bblu.m.cx" "Lesion.Bblu.m.cy" "Lesion.Bblu.m.majoraxis" "Lesion.Bblu.m.eccentricity" "Lesion.Bblu.m.theta" "Lesion.Bredgrn.m.cx" "Lesion.Bredgrn.m.cy" "Lesion.Bredgrn.m.majoraxis" "Lesion.Bredgrn.m.eccentricity" "Lesion.Bredgrn.m.theta" "Lesion.Bredblu.m.cx" "Lesion.Bredblu.m.cy" "Lesion.Bredblu.m.majoraxis" "Lesion.Bredblu.m.eccentricity" "Lesion.Bredblu.m.theta" "Lesion.Bgrnblu.m.cx" "Lesion.Bgrnblu.m.cy" "Lesion.Bgrnblu.m.majoraxis" "Lesion.Bgrnblu.m.eccentricity" "Lesion.Bgrnblu.m.theta" "Leaf.0.m.cx" "Leaf.0.m.cy" "Leaf.0.m.majoraxis" "Leaf.0.m.eccentricity" "Leaf.0.m.theta" "Leaf.0.s.area" "Leaf.0.s.perimeter" "Leaf.0.s.radius.mean" "Leaf.0.s.radius.sd" "Leaf.0.s.radius.min" "Leaf.0.s.radius.max" "Leaf.red.m.cx" "Leaf.red.m.cy" "Leaf.red.m.majoraxis" "Leaf.red.m.eccentricity" "Leaf.red.m.theta" "Leaf.grn.m.cx" "Leaf.grn.m.cy" "Leaf.grn.m.majoraxis" "Leaf.grn.m.eccentricity" "Leaf.grn.m.theta" "Leaf.blu.m.cx" "Leaf.blu.m.cy" "Leaf.blu.m.majoraxis" "Leaf.blu.m.eccentricity" "Leaf.blu.m.theta" "Leaf.redgrn.m.cx" "Leaf.redgrn.m.cy" "Leaf.redgrn.m.majoraxis" "Leaf.redgrn.m.eccentricity" "Leaf.redgrn.m.theta" "Leaf.redblu.m.cx" "Leaf.redblu.m.cy" "Leaf.redblu.m.majoraxis" "Leaf.redblu.m.eccentricity" "Leaf.redblu.m.theta" "Leaf.grnblu.m.cx" "Leaf.grnblu.m.cy" "Leaf.grnblu.m.majoraxis" "Leaf.grnblu.m.eccentricity" "Leaf.grnblu.m.theta" "Leaf.Bred.m.cx" "Leaf.Bred.m.cy" "Leaf.Bred.m.majoraxis" "Leaf.Bred.m.eccentricity" "Leaf.Bred.m.theta" "Leaf.Bgrn.m.cx" "Leaf.Bgrn.m.cy" "Leaf.Bgrn.m.majoraxis" "Leaf.Bgrn.m.eccentricity" "Leaf.Bgrn.m.theta" "Leaf.Bblu.m.cx" "Leaf.Bblu.m.cy" "Leaf.Bblu.m.majoraxis" "Leaf.Bblu.m.eccentricity" "Leaf.Bblu.m.theta" "Leaf.Bredgrn.m.cx" "Leaf.Bredgrn.m.cy" "Leaf.Bredgrn.m.majoraxis" "Leaf.Bredgrn.m.eccentricity" "Leaf.Bredgrn.m.theta" "Leaf.Bredblu.m.cx" "Leaf.Bredblu.m.cy" "Leaf.Bredblu.m.majoraxis" "Leaf.Bredblu.m.eccentricity" "Leaf.Bredblu.m.theta" "Leaf.Bgrnblu.m.cx" "Leaf.Bgrnblu.m.cy" "Leaf.Bgrnblu.m.majoraxis" "Leaf.Bgrnblu.m.eccentricity" "Leaf.Bgrnblu.m.theta" "Lesion.Size" "Leaf.Size" "Lesion.Prop" "Leaf.Grn" "Leaf.Ylw" "Lesion.Grn" "Lesion.Ylw" "Pix_Cm" "Lesion_Cm2" "Lesion_mm2" "mean.sp" "median.sp" "sd.sp" "min.sp" "max.sp" "length.sp" "cv.sp" "median_logic" "threshold_logic" "TBC_param" "count_TBC"
"1626" "Tom_Down_Pepper" 1085 "IMG_0206_Tom1_C.jpg" 206 "Asterids" "Solanales" "Tom" "Down" "Tom_Down" "Asterids_Solanales_Tom_Down" "Pepper" 4145.523051 993.0732951 81.73516209 0.426958041 -1.337862609 4707 228 38.29749975 2.243685206 32.9003656 42.66325532 4145.037043 993.1134431 82.15426472 0.431035117 -1.293043376 4145.376835 993.3485415 83.0056065 0.426258831 -1.276800925 4145.051715 993.5579783 82.40030363 0.412385307 -1.223300675 4141.104059 995.5484504 103.6633462 0.580937525 -0.980148137 4146.867515 986.8905406 72.27799196 0.763683717 1.168831421 4140.871284 989.9328816 51.91959947 0.768574079 -1.407120216 4144.775821 992.9722326 81.4253848 0.448413681 -1.249090108 4145.276305 993.3504621 82.24896362 0.432341729 -1.219121486 4144.825498 993.5873342 81.26371314 0.418727212 -1.12166042 4153.302 994.490715 120.3995619 0.848149954 1.083513243 4144.700199 991.775049 96.52403086 0.672125194 1.351163517 4147.369306 1007.980647 124.5738376 0.303962552 -1.384673161 4144.241804 946.2233061 400.8171118 0.830117917 0.062184907 68171 1147 149.4513903 34.48027708 79.06060895 224.9002145 4142.476702 946.2822816 399.8161803 0.830832607 0.065261732 4142.202641 945.7447964 401.3665767 0.83187306 0.064912639 4140.899829 946.0779827 400.5479171 0.826665815 0.067025175 4126.557599 946.6635995 394.6138938 0.820334985 0.078211619 4062.503126 956.7969359 294.8756777 0.819795778 1.069140117 4066.071343 957.8093493 294.324371 0.813061246 1.01219147 4141.880902 946.4006236 404.4269439 0.831188753 0.06767231 4141.687792 945.8270399 405.8485131 0.832187888 0.067500939 4139.708482 946.3835752 402.245524 0.831076842 0.068888426 4127.27596 945.170696 390.0170771 0.817180671 0.104133149 4072.384831 952.6996805 314.9572085 0.791847805 1.150891374 4073.298675 952.7606809 310.8563567 0.723927496 1.07038399 4707 68171 0.069046955 35537 27870 342 2472 82.548 0.690766213 69.07662134 84.6122564083333 88.085851375 25.241112894503 44.73202376 110.1527767 6 0.298315090105753 TRUE FALSE "TRUEFALSE" 4
"1627" "Tom_Down_Pepper" 1151 "IMG_0208_Tom3_C.jpg" 208 "Asterids" "Solanales" "Tom" "Down" "Tom_Down" "Asterids_Solanales_Tom_Down" "Pepper" 1655.440704 265.8967981 106.2567208 0.526609528 -0.009204628 7277 296 47.95980011 5.576041016 34.86831116 59.86574339 1655.942709 265.5331522 106.4294754 0.525713448 0.054810018 1655.759435 265.253225 106.8520432 0.535639933 0.042477374 1656.053221 264.9991751 105.9617789 0.540974812 0.046642257 1655.597949 263.5772484 115.6464333 0.609393394 0.069319661 1656.266715 263.0894072 112.6163592 0.646630025 -0.012683233 1654.838049 263.7236528 114.7455114 0.646320035 -0.071702447 1656.073927 265.4797269 106.0781896 0.527315342 0.064989445 1655.886953 264.9871049 106.7112772 0.546951569 0.058935818 1656.156131 264.6032689 106.1975767 0.559541732 0.049343416 1655.833983 262.1702552 116.1887361 0.701699546 0.006920097 1656.009229 261.5187258 117.6512236 0.760611921 -0.100569303 1654.216332 262.4711524 121.1352892 0.764233178 -0.156018751 1649.034249 286.3129245 483.3846169 0.798682636 0.183307855 108499 1417 187.8944785 36.43729086 123.8401635 280.3306195 1649.657869 286.6072897 483.5699373 0.802549894 0.182778331 1650.128707 286.9310584 485.4906387 0.803682641 0.183250709 1649.923337 286.3482131 480.3615246 0.797542359 0.183984995 1656.240027 292.0943986 493.7856429 0.824450172 0.164269143 1658.879844 293.1081895 450.4894965 0.784858379 0.162335539 1660.671481 295.050003 455.9080541 0.790629297 0.156817086 1650.558508 287.4109088 486.2766721 0.804095354 0.184248897 1651.058301 287.6337601 488.224885 0.805202745 0.185666776 1650.804356 287.2823902 479.2922019 0.800598866 0.185484108 1656.507712 291.8791552 495.591067 0.825883449 0.168601004 1664.608083 301.2204124 451.8919834 0.793941852 0.110773272 1665.789981 301.853968 459.9974929 0.791134234 0.12237277 7277 108499 0.067069743 15129 85881 735 5519 86.707 0.967930232 96.79302316 84.6122564083333 88.085851375 25.241112894503 44.73202376 110.1527767 6 0.298315090105753 TRUE FALSE "TRUEFALSE" 4
"1628" "Tom_Down_Pepper" 1099 "IMG_0206_Tom1_C.jpg" 206 "Asterids" "Solanales" "Tom" "Down" "Tom_Down" "Asterids_Solanales_Tom_Down" "Pepper" 4191.667866 1700.038503 107.382307 0.555340112 0.636729966 7506 283 48.57781085 3.451081221 40.41555485 54.39445097 4191.559599 1699.468169 109.6648987 0.57184136 0.649991022 4191.903803 1699.937965 109.9811143 0.56954681 0.641644943 4191.865042 1699.716633 108.7033935 0.566251828 0.663677902 4192.202738 1694.499643 139.7240628 0.706287309 0.701935189 4312.514466 1278.975499 180.5626941 0 0.333902543 4188.361014 1682.507414 98.21481177 0.887790528 1.074063731 4191.661199 1699.386714 110.2424289 0.578235642 0.676269905 4192.10645 1700.009168 110.3886211 0.573609908 0.670994501 4192.055112 1699.708167 109.2008235 0.574745372 0.698978262 4196.516995 1686.953352 157.6065416 0.86925435 0.727155519 4052.065362 2083.796598 0 0 0.29707523 4190.275888 1664.865095 102.5889091 0 0.396899591 4219.702067 1677.544563 289.9713734 0.78597462 -0.002429782 38945 904 111.1303379 25.0546575 54.32965549 168.8146112 4219.722854 1677.264167 290.1606032 0.791328746 0.004809703 4219.726036 1676.954856 291.7772783 0.791638777 0.00675679 4219.412693 1677.018965 288.5726832 0.784731579 0.000397223 4217.896668 1676.017389 306.8327916 0.824141851 0.037186211 4252.662393 1685.45638 293.1620622 0.818788903 -0.010157607 4259.34349 1678.279354 302.7513064 0.812471722 0.094899085 4219.792106 1677.7436 296.4062856 0.797307318 0.012993825 4219.78335 1677.299375 297.8815024 0.796878764 0.014539655 4219.015255 1677.032059 291.1320088 0.796278486 0.010481038 4218.43551 1673.609054 264.7420015 0.781874617 0.038977732 4234.786832 1678.262207 421.3281316 0.969473613 0.157230721 4247.428574 1677.800119 467.0551398 0 0.156179268 7506 38945 0.192733342 12131 19305 492 5257 82.548 1.101527767 110.1527767 84.6122564083333 88.085851375 25.241112894503 44.73202376 110.1527767 6 0.298315090105753 TRUE FALSE "TRUEFALSE" 4
"1629" "Tom_Down_Pepper" 1177 "IMG_0208_Tom3_C.jpg" 208 "Asterids" "Solanales" "Tom" "Down" "Tom_Down" "Asterids_Solanales_Tom_Down" "Pepper" 1640.799286 1620.457924 68.42954769 0.396298477 0.400561815 3363 197 32.26209173 1.894094806 27.07259079 36.22422128 1640.884074 1620.552624 68.30580882 0.388775441 0.425227492 1640.896863 1620.534788 69.25174578 0.400771891 0.41068061 1640.795635 1620.587419 68.56086041 0.380468713 0.469766867 1641.648314 1621.413521 71.70704273 0.393186408 0.562787043 1640.922268 1621.783919 69.67901888 0.412353234 1.092073415 1641.023264 1621.750118 69.99260766 0.415487375 0.991601193 1640.984139 1620.331658 68.54802823 0.421456953 0.374076869 1641.035938 1620.303463 69.72328465 0.437540907 0.369818423 1640.782751 1620.376181 69.03783866 0.402508493 0.474897476 1643.428653 1617.375621 77.60762159 0.749261481 0.283560192 1641.361121 1618.609788 71.87599695 0.568857211 0.58816304 1641.652159 1617.430227 74.59641252 0.677360942 0.493702617 1657.634694 1629.621565 603.8673957 0.855154678 -0.134873165 141903 1975 216.6284877 56.72513614 109.0336694 351.4388296 1657.302065 1630.00705 603.0936056 0.860171995 -0.126027484 1657.933549 1629.638969 604.3102791 0.859800939 -0.127867958 1655.982915 1630.613913 603.2182282 0.859151564 -0.120910634 1663.536718 1633.190147 598.3327621 0.874581882 -0.069137681 1663.579399 1651.019949 582.6697057 0.945868557 0.123362445 1661.406172 1654.070897 584.72139 0.951118685 0.145384123 1658.161274 1630.075152 604.5821256 0.85885986 -0.127607553 1658.867221 1629.574863 606.2840266 0.858827074 -0.128889313 1657.864419 1630.800291 598.0542266 0.856707129 -0.121117363 1665.634814 1634.46401 608.8345524 0.886184973 -0.049466062 1691.160357 1653.385603 555.5232771 0.944767011 0.159345457 1686.020234 1656.096881 572.2594818 0.947119987 0.164088955 3363 141903 0.023699288 123779 14373 41 1089 86.707 0.447320238 44.73202376 84.6122564083333 88.085851375 25.241112894503 44.73202376 110.1527767 6 0.298315090105753 TRUE FALSE "TRUEFALSE" 4
"1630" "Tom_Down_Pepper" 1164 "IMG_0208_Tom3_C.jpg" 208 "Asterids" "Solanales" "Tom" "Down" "Tom_Down" "Asterids_Solanales_Tom_Down" "Pepper" 1632.461224 973.8037106 111.3754308 0.542539443 -0.699834295 8085 301 50.4296876 4.260252419 42.54443658 61.45745778 1632.239324 974.5146448 112.4073992 0.543699853 -0.680588536 1632.055255 974.4896645 112.4946538 0.541102686 -0.676658134 1630.698184 975.1632833 110.6220232 0.529145875 -0.622938295 1629.945275 979.5950806 119.9466182 0.544327207 -0.540970289 1615.779324 986.466565 102.1486248 0.730290643 0.570055927 1618.109035 984.8647317 102.7857483 0.591272047 0.448704524 1632.172194 974.795894 112.2182124 0.540506572 -0.670907533 1631.907915 974.9033332 112.0946742 0.536452898 -0.663322936 1630.184676 975.6080288 109.446238 0.511822905 -0.581027556 1628.166159 984.6324339 115.5148961 0.559671448 -0.194754232 1608.343169 992.6895942 106.1463762 0 0.701574457 1611.997818 989.4344997 105.1441218 0 0.685066672 1634.500768 944.8233509 551.5567619 0.804569167 0.243464398 138042 1640 210.8598982 43.80590258 126.0475346 311.7129003 1634.47641 944.6168927 549.2539165 0.806644809 0.237967138 1634.513692 944.0529244 550.7530672 0.806979496 0.235985408 1634.6758 946.1851998 548.9570592 0.805675728 0.247167299 1633.381619 942.89131 542.1239913 0.80852168 0.193819898 1634.380823 960.1835152 514.7769974 0.80078051 0.256680136 1633.846659 958.6593918 518.6885792 0.800846528 0.247146403 1634.866701 944.4976517 553.1427609 0.80642901 0.237154664 1635.054283 943.9164248 554.1333818 0.806702275 0.235468333 1635.71022 946.3958332 548.6373514 0.806225972 0.249144246 1633.743787 942.6704911 543.8790292 0.810645091 0.192327868 1635.302027 959.5336492 531.0120768 0.799139822 0.251004865 1634.921331 958.0531279 536.0881297 0.798379588 0.240479849 8085 138042 0.058569131 49682 80238 218 6934 86.707 1.075404139 107.5404139 84.6122564083333 88.085851375 25.241112894503 44.73202376 110.1527767 6 0.298315090105753 TRUE FALSE "TRUEFALSE" 4
"1631" "Tom_Down_Pepper" 1071 "IMG_0206_Tom1_C.jpg" 206 "Asterids" "Solanales" "Tom" "Down" "Tom_Down" "Asterids_Solanales_Tom_Down" "Pepper" 4146.721021 347.0754298 93.96232573 0.616498841 0.738324908 5409 244 41.38750677 3.971566359 34.76245091 49.04992565 4146.852219 346.6929995 95.44937216 0.625357869 0.713452061 4147.116505 346.821968 96.01809609 0.6278693 0.722686516 4147.117544 346.7139653 95.40906924 0.629042665 0.717215542 4149.809206 344.1315603 111.2822587 0.716128759 0.627347339 4149.724116 343.2291614 106.8912421 0.726440452 0.606138568 4149.97945 344.8360079 103.2908332 0.70711503 0.641400797 4146.89816 346.6821557 96.14387966 0.631558394 0.715367967 4147.198991 346.8886012 96.79636441 0.634454021 0.729638345 4147.218387 346.3796194 95.82897869 0.632399076 0.70982143 4150.50884 343.7345192 117.6264538 0.75274979 0.62251196 4150.533099 341.2191541 108.9863278 0.739937425 0.541597855 4151.241344 343.4311008 105.4061584 0.701426624 0.604715888 4146.444528 295.5307523 414.5366601 0.879997981 -0.060112728 62662 1233 149.2070305 39.20149339 93.85949461 249.8443256 4146.172359 295.7153361 413.0645635 0.881487126 -0.059910291 4145.946074 295.3569851 414.7065051 0.882669344 -0.058931843 4144.344093 297.3221981 410.6176482 0.875581578 -0.066596581 4140.252303 295.9872552 418.3167487 0.896989488 -0.06058151 4004.899523 408.0216257 103.4231036 0 0.93187064 3992.330568 415.9898596 100.3917767 0 0.925560112 4146.160013 295.2207933 414.2896794 0.882505294 -0.055870582 4145.760717 295.0173327 416.5852865 0.883858513 -0.056133367 4144.266795 296.9103692 405.7310533 0.876844156 -0.060233926 4132.461125 297.4980076 392.0773145 0.881108686 -0.06538781 -510.3919174 1918.408186 0 0 1.242883434 3326.901011 584.1382065 192.6870619 0 1.267856932 5409 62662 0.086320258 20575 36648 231 3757 82.548 0.793786796 79.37867959 84.6122564083333 88.085851375 25.241112894503 44.73202376 110.1527767 6 0.298315090105753 TRUE FALSE "TRUEFALSE" 4
"1632" "Tom_Down_Rose" 1121 "IMG_0207_Tom2_C.jpg" 207 "Asterids" "Solanales" "Tom" "Down" "Tom_Down" "Asterids_Solanales_Tom_Down" "Rose" 564.5624665 937.2794906 116.5096526 0.696662337 0.511935285 7460 315 49.34294075 7.295499388 37.21054272 66.70400655 565.1058825 937.0678003 119.9850619 0.715360905 0.508755613 564.9215901 937.1540671 119.5840788 0.710571927 0.498176765 565.0451339 936.4018039 119.5977408 0.718404989 0.497362097 572.2605426 936.5963849 150.401135 0.813013935 0.466239748 573.4089196 931.0478036 149.7071271 0.865858504 0.500059822 569.3295043 934.5615431 132.9591231 0.81651955 0.495369531 565.6925841 937.3767489 119.8622315 0.72412703 0.483183627 565.4909207 937.5623679 118.8677523 0.716758783 0.461588753 565.6386121 936.6818874 119.3848549 0.731290232 0.46917692 651.8957219 971.1114047 0 0 -0.977567026 645.9771257 957.3427866 0 0 -1.136512357 598.923633 948.9709767 35.83298117 0 -0.352863841 534.982376 905.8529239 463.5268144 0.890142905 -0.107860323 73139 1364 158.7406459 47.84137638 72.1296085 269.5597857 536.7212778 905.6324733 465.1238371 0.893999594 -0.10556459 536.5907985 905.4696454 466.9363647 0.894190493 -0.106974011 539.4458234 906.2166366 467.0534326 0.895686593 -0.102782239 548.9291155 904.7733245 474.3125 0.914318855 -0.091087733 599.1401852 913.6159762 424.7607119 0.948191824 -0.081162436 600.1870993 914.378916 421.4819568 0.945811314 -0.090203652 538.5473287 906.1274466 469.6832455 0.892808379 -0.102946923 538.3433484 905.9779286 471.559182 0.893032969 -0.104774469 541.5545486 906.9791836 466.3085185 0.896267537 -0.100917607 549.5363178 905.8391505 486.2353991 0.921835018 -0.084303 606.5891293 913.624736 459.537996 0.959991274 -0.076842219 603.1586974 915.1103464 469.3635563 0.95102638 -0.089667161 7460 73139 0.101997566 22029 43549 1040 5163 90.623 0.908368274 90.83682738 57.0400231591667 61.824099445 30.3377923973351 5.418550695 90.83682738 6 0.53186851472131 TRUE FALSE "TRUEFALSE" 4
"1633" "Tom_Down_Rose" 1107 "IMG_0207_Tom2_C.jpg" 207 "Asterids" "Solanales" "Tom" "Down" "Tom_Down" "Asterids_Solanales_Tom_Down" "Rose" 548.4759725 338.0306064 71.4171666 0.480386095 0.315528996 3496 197 32.96100301 2.010348635 29.01054976 36.76469032 548.5089053 338.1351799 72.41140223 0.490367204 0.3106039 548.3299295 338.1850093 72.47208267 0.494034974 0.308067149 548.0557789 338.2309049 71.66470598 0.481056086 0.321901919 547.8103551 340.2503723 86.97978134 0.647932702 0.25673563 542.8924832 340.8937651 75.37187301 0.575236765 0.527263835 543.7621733 339.8399532 74.97834409 0.591051959 0.384983848 548.5915258 338.3744519 73.24347579 0.520760457 0.294489949 548.2098932 338.3677642 73.13307085 0.53171448 0.294283556 547.7167163 338.420663 72.59951214 0.519777238 0.294883755 543.9236159 354.8877775 135.4578578 0 0.239933176 535.7913241 343.82203 89.02798153 0.963837371 0.42015157 533.9258047 338.9945375 84.09918905 0.977291281 0.333033661 499.9374813 280.795854 524.6337553 0.866144132 0.277421114 103617 1779 182.6296466 51.50791088 96.29571058 330.1739843 501.8645025 282.1482766 523.5187711 0.867547594 0.275239542 502.1471395 282.0894901 525.653381 0.868322884 0.274979606 503.2899556 283.0977308 522.3901115 0.864238471 0.276440029 517.7309081 294.0285968 530.2752208 0.886414076 0.249531712 1710.933392 1403.197697 178.1560587 0 -0.826521548 1152.074078 884.831172 224.8781683 0 -0.822461257 502.4756138 282.1021553 530.3798522 0.870549679 0.27539605 502.6269588 281.9505291 532.4443077 0.870848176 0.275328074 504.1078183 283.0598997 524.6525041 0.869189021 0.276090899 520.3992304 297.1397642 512.0236581 0.887072308 0.23517422 251.3770758 83.879683 474.4463301 0 -0.864219551 41.0083241 -69.5072152 471.787073 0 -0.913584065 3496 103617 0.033739637 15620 84467 21 2097 90.623 0.425691084 42.56910838 57.0400231591667 61.824099445 30.3377923973351 5.418550695 90.83682738 6 0.53186851472131 TRUE FALSE "TRUEFALSE" 4
"1634" "Tom_Down_Rose" 1168 "IMG_0208_Tom3_C.jpg" 208 "Asterids" "Solanales" "Tom" "Down" "Tom_Down" "Asterids_Solanales_Tom_Down" "Rose" 2260.187806 1098.050775 82.53603126 0.384049277 0.987603338 4904 228 39.09141132 2.084627347 33.92054847 43.21730195 2260.232781 1098.361116 84.41713542 0.400291222 1.025484387 2260.132072 1098.345662 84.6665511 0.397005094 1.018484777 2259.905461 1098.735687 84.85946734 0.407468052 1.01589225 2259.990543 1100.500535 99.4754415 0.462147844 1.183448924 2258.565446 1104.070491 100.5070845 0.511316898 1.085792251 2258.732918 1103.136366 95.18373065 0.496667093 1.09953967 2260.103935 1098.456457 85.14371407 0.399095307 1.050385473 2259.965403 1098.417997 85.40553902 0.399864432 1.036327726 2259.705761 1099.028665 85.64020744 0.400289348 1.037962575 2257.806992 1102.207591 108.3052138 0.499407094 1.268049054 2256.366495 1107.570293 104.8720999 0.473116672 1.068457952 2256.307363 1106.764363 99.59215568 0.47279306 1.084456149 2264.167024 1028.235255 460.9656717 0.804355087 0.111875581 97082 1346 178.008868 36.16876078 98.39262889 266.615716 2264.792034 1028.287065 459.6465675 0.80747044 0.111005267 2264.48978 1027.791674 460.8438527 0.808371289 0.110404199 2264.730859 1028.317432 459.1992445 0.804300734 0.110551429 2265.089958 1029.265385 461.3107191 0.818508296 0.101621944 2265.193133 1033.748705 447.7429984 0.797907836 0.088265533 2264.222283 1032.708263 450.5842781 0.79916139 0.085664079 2265.19271 1027.9124 463.661502 0.807775735 0.109804994 2264.968115 1027.316448 464.4237951 0.808761863 0.109212414 2265.396061 1028.010372 458.6379515 0.806439604 0.108131668 2265.4917 1028.382377 462.4196618 0.819284633 0.102374356 2264.869372 1032.784848 462.749103 0.792303761 0.085706271 2264.017402 1032.097554 465.0583463 0.790999607 0.082661907 4904 97082 0.050513998 72183 19993 626 3838 86.707 0.652292134 65.22921336 57.0400231591667 61.824099445 30.3377923973351 5.418550695 90.83682738 6 0.53186851472131 TRUE FALSE "TRUEFALSE" 4
"1635" "Tom_Down_Rose" 1152 "IMG_0208_Tom3_C.jpg" 208 "Asterids" "Solanales" "Tom" "Down" "Tom_Down" "Asterids_Solanales_Tom_Down" "Rose" 2191.776412 399.8841075 97.47898077 0.78063488 0.508456604 4392 241 37.56936423 7.902465955 21.85026664 51.25328168 2191.353662 399.3379749 96.62228445 0.763550354 0.513872942 2191.326842 399.3430395 96.74045085 0.766642285 0.511300148 2191.336523 399.2966812 95.86279387 0.76601662 0.51305087 2188.097296 397.3055985 96.6302873 0.665957734 0.563450797 2188.60332 397.8775222 95.68673811 0.691708456 0.571315409 2188.75397 398.2613586 97.63158375 0.712336937 0.5622211 2190.86578 399.0660785 95.77049423 0.752682474 0.533836887 2190.81606 398.9519909 95.9289479 0.757426552 0.528142404 2190.636263 398.7448849 94.72817375 0.755770654 0.536938197 2174.726509 389.1551361 86.62681859 0 -1.246085724 2176.673391 391.231851 80.13898305 0.874260647 -1.369163487 2178.659174 392.5495591 78.72781104 0.632934521 1.569898447 2183.107713 331.1424009 346.3763386 0.699707169 -0.110659868 65758 1013 145.0532009 21.16621168 102.9601638 197.8442073 2183.124299 330.8881699 346.0140751 0.706874849 -0.114458179 2183.325973 330.6412745 346.8398232 0.707629737 -0.116408187 2183.016335 332.0149462 345.0485295 0.697772253 -0.109217636 2182.8782 331.8119382 346.27222 0.727798562 -0.142389934 2180.847926 340.7420627 333.7811973 0.687002223 -0.103875421 2181.325117 340.1502123 336.4313753 0.688401126 -0.112867518 2183.776452 331.2401846 348.4538244 0.704084965 -0.112688905 2183.999115 331.0246797 348.9371494 0.704855371 -0.115000697 2183.87358 332.7727369 343.7208152 0.694569479 -0.107112893 2184.532797 332.1645709 347.295701 0.717360473 -0.134100979 2183.613564 341.6600777 341.7750946 0.67213902 -0.096036001 2184.062632 341.0670187 345.375709 0.672053784 -0.10041025 4392 65758 0.066790353 6147 55123 1666 2605 86.707 0.584189855 58.41898553 57.0400231591667 61.824099445 30.3377923973351 5.418550695 90.83682738 6 0.53186851472131 TRUE FALSE "TRUEFALSE" 4
"1636" "Tom_Down_Rose" 1182 "IMG_0208_Tom3_C.jpg" 208 "Asterids" "Solanales" "Tom" "Down" "Tom_Down" "Asterids_Solanales_Tom_Down" "Rose" 2271.476738 1737.584626 92.2296095 0.42064511 -0.111927066 5997 260 43.27869839 2.758159976 36.97333619 47.89801558 2271.095074 1737.590023 94.11291896 0.435927146 -0.078257918 2271.072547 1737.688225 94.27240168 0.441824882 -0.083779062 2271.047717 1738.022638 94.2043825 0.440639458 -0.040066116 2267.125951 1738.391495 107.8085357 0.541165955 0.04554051 2267.258045 1740.680029 108.254973 0.589251916 0.233931858 2267.178392 1740.579894 104.4208699 0.587552573 0.218448846 2270.94452 1737.420915 94.60020669 0.456364907 -0.072125797 2270.894551 1737.570593 94.67022806 0.462554286 -0.081573745 2270.862824 1737.837579 94.84641453 0.457647376 -0.026592587 2262.529441 1737.12124 111.2461436 0.670502789 0.012033716 2263.062165 1738.344714 112.6700248 0.682944712 0.228068987 2262.254219 1738.126558 106.1812863 0.695389792 0.200465182 2278.503066 1683.113243 422.7840081 0.764203733 0.003212765 88076 1311 168.5901331 29.4277662 115.8052225 244.8130761 2278.943012 1683.248497 423.0342296 0.767425558 -0.00142768 2278.781998 1682.899084 423.9671068 0.767437536 -0.001845155 2280.121503 1682.976045 422.8813604 0.764558871 0.005407523 2279.006914 1683.267489 430.8306333 0.785788581 -0.03342013 2288.451076 1683.248271 422.1647964 0.77112906 -0.000493079 2287.730736 1682.314579 425.567207 0.772660107 -0.005270884 2279.594374 1683.398954 425.9040735 0.765044082 -0.004410774 2279.465767 1683.024355 426.2924304 0.764052302 -0.004098449 2281.043915 1683.135518 421.6916701 0.761303862 0.004271044 2281.136366 1684.579237 435.2535276 0.777623488 -0.040300363 2291.667249 1683.452517 432.3341445 0.762185074 -0.011023128 2291.053308 1681.97129 436.6747357 0.763831108 -0.017218254 5997 88076 0.068088923 11024 70941 765 4562 86.707 0.797674536 79.76745361 57.0400231591667 61.824099445 30.3377923973351 5.418550695 90.83682738 6 0.53186851472131 TRUE FALSE "TRUEFALSE" 4
