Num_ID	Cname	Isolate	Genotype	Plant	Plant_tray	Plant_position	Image	Exp_tray	Exp_image	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.0.s.radius.max	Lesion.red.m.cx	Lesion.red.m.cy	Lesion.red.m.majoraxis	Lesion.red.m.eccentricity	Lesion.red.m.theta	Lesion.grn.m.cx	Lesion.grn.m.cy	Lesion.grn.m.majoraxis	Lesion.grn.m.eccentricity	Lesion.grn.m.theta	Lesion.blu.m.cx	Lesion.blu.m.cy	Lesion.blu.m.majoraxis	Lesion.blu.m.eccentricity	Lesion.blu.m.theta	Lesion.redgrn.m.cx	Lesion.redgrn.m.cy	Lesion.redgrn.m.majoraxis	Lesion.redgrn.m.eccentricity	Lesion.redgrn.m.theta	Lesion.redblu.m.cx	Lesion.redblu.m.cy	Lesion.redblu.m.majoraxis	Lesion.redblu.m.eccentricity	Lesion.redblu.m.theta	Lesion.grnblu.m.cx	Lesion.grnblu.m.cy	Lesion.grnblu.m.majoraxis	Lesion.grnblu.m.eccentricity	Lesion.grnblu.m.theta	Lesion.Bred.m.cx	Lesion.Bred.m.cy	Lesion.Bred.m.majoraxis	Lesion.Bred.m.eccentricity	Lesion.Bred.m.theta	Lesion.Bgrn.m.cx	Lesion.Bgrn.m.cy	Lesion.Bgrn.m.majoraxis	Lesion.Bgrn.m.eccentricity	Lesion.Bgrn.m.theta	Lesion.Bblu.m.cx	Lesion.Bblu.m.cy	Lesion.Bblu.m.majoraxis	Lesion.Bblu.m.eccentricity	Lesion.Bblu.m.theta	Lesion.Bredgrn.m.cx	Lesion.Bredgrn.m.cy	Lesion.Bredgrn.m.majoraxis	Lesion.Bredgrn.m.eccentricity	Lesion.Bredgrn.m.theta	Lesion.Bredblu.m.cx	Lesion.Bredblu.m.cy	Lesion.Bredblu.m.majoraxis	Lesion.Bredblu.m.eccentricity	Lesion.Bredblu.m.theta	Lesion.Bgrnblu.m.cx	Lesion.Bgrnblu.m.cy	Lesion.Bgrnblu.m.majoraxis	Lesion.Bgrnblu.m.eccentricity	Lesion.Bgrnblu.m.theta	Leaf.0.m.cx	Leaf.0.m.cy	Leaf.0.m.majoraxis	Leaf.0.m.eccentricity	Leaf.0.m.theta	Leaf.0.s.area	Leaf.0.s.perimeter	Leaf.0.s.radius.mean	Leaf.0.s.radius.sd	Leaf.0.s.radius.min	Leaf.0.s.radius.max	Leaf.red.m.cx	Leaf.red.m.cy	Leaf.red.m.majoraxis	Leaf.red.m.eccentricity	Leaf.red.m.theta	Leaf.grn.m.cx	Leaf.grn.m.cy	Leaf.grn.m.majoraxis	Leaf.grn.m.eccentricity	Leaf.grn.m.theta	Leaf.blu.m.cx	Leaf.blu.m.cy	Leaf.blu.m.majoraxis	Leaf.blu.m.eccentricity	Leaf.blu.m.theta	Leaf.redgrn.m.cx	Leaf.redgrn.m.cy	Leaf.redgrn.m.majoraxis	Leaf.redgrn.m.eccentricity	Leaf.redgrn.m.theta	Leaf.redblu.m.cx	Leaf.redblu.m.cy	Leaf.redblu.m.majoraxis	Leaf.redblu.m.eccentricity	Leaf.redblu.m.theta	Leaf.grnblu.m.cx	Leaf.grnblu.m.cy	Leaf.grnblu.m.majoraxis	Leaf.grnblu.m.eccentricity	Leaf.grnblu.m.theta	Leaf.Bred.m.cx	Leaf.Bred.m.cy	Leaf.Bred.m.majoraxis	Leaf.Bred.m.eccentricity	Leaf.Bred.m.theta	Leaf.Bgrn.m.cx	Leaf.Bgrn.m.cy	Leaf.Bgrn.m.majoraxis	Leaf.Bgrn.m.eccentricity	Leaf.Bgrn.m.theta	Leaf.Bblu.m.cx	Leaf.Bblu.m.cy	Leaf.Bblu.m.majoraxis	Leaf.Bblu.m.eccentricity	Leaf.Bblu.m.theta	Leaf.Bredgrn.m.cx	Leaf.Bredgrn.m.cy	Leaf.Bredgrn.m.majoraxis	Leaf.Bredgrn.m.eccentricity	Leaf.Bredgrn.m.theta	Leaf.Bredblu.m.cx	Leaf.Bredblu.m.cy	Leaf.Bredblu.m.majoraxis	Leaf.Bredblu.m.eccentricity	Leaf.Bredblu.m.theta	Leaf.Bgrnblu.m.cx	Leaf.Bgrnblu.m.cy	Leaf.Bgrnblu.m.majoraxis	Leaf.Bgrnblu.m.eccentricity	Leaf.Bgrnblu.m.theta	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw
32	C51	02_04_11	Down	T1_D1	T1	D1	T1_IMG_6380_C.jpg	T1	IMG6380	1859.957839	507.8247694	36.96715029	0.703340874	0.027373195	759	92	15.14026592	2.015891294	11.95652668	18.05251542	1859.915642	507.8330157	36.63191001	0.705240057	0.046283328	1859.781122	507.904789	37.40907573	0.713548292	0.034594684	1858.656484	508.3666072	36.29050408	0.736935457	0.040221501	1859.378793	508.0010817	37.20713369	0.735669888	0.095324002	1869.83769	504.8026314	36.21755237	0	1.192671131	1869.648347	504.9155942	38.16797429	0.968274324	1.161873411	1860.097914	507.5264778	35.87431351	0.701517307	0.115481472	1859.878203	507.7028211	37.67379589	0.719629238	0.076816293	1858.235418	508.2614705	35.50603964	0.781507937	0.044454158	1860.106263	506.9114738	36.7591283	0.795844061	0.328253328	1893.255553	493.3028893	67.77245043	0	1.18716292	1737.291274	547.1468204	0	0	1.255980024	1879.48508	501.2985199	242.1091302	0.926291826	-0.221803114	16756	550	81.70667145	28.14891285	44.14163567	133.0699215	1877.568798	500.0109515	236.1969149	0.928703093	-0.216471645	1877.815116	499.8689029	236.2853456	0.92767196	-0.215746531	1883.144961	499.317934	238.5231637	0.920215949	-0.197813486	1874.720633	495.9382235	223.7941982	0.93626392	-0.191099325	1869.180409	505.899788	244.355511	0.948337097	-0.249791318	1870.1492	505.2745822	244.7292922	0.945066319	-0.24743254	1877.015032	498.7843493	236.9949912	0.929153591	-0.216891853	1877.231304	498.6246352	237.51318	0.927284051	-0.216649444	1883.862175	499.4762808	230.726058	0.912536317	-0.201102055	1874.605397	493.8135276	221.6320149	0.938452055	-0.191115981	1869.414287	502.626958	242.4073827	0.944429989	-0.257466327	1869.685367	502.0086112	244.290989	0.940727717	-0.252045884	759	16756	0.045297207	7773	7294	28	517
4	C51	02_04_11	Up	T1_D1	T1	D1	T1_IMG_6380_C.jpg	T1	IMG6380	1850.609756	244.3547672	25.43700194	0.444797445	0.395324812	451	69	11.50465494	0.810547643	9.473096142	13.28998151	1851.223274	244.9769582	24.75913589	0.39017438	0.182164449	1851.067929	244.9282912	25.56606012	0.407331576	0.392773251	1851.88887	246.7211731	23.13405823	0.250724534	-0.571172783	1852.330511	247.4418528	21.79545408	0.516239326	-0.555655612	1840.252384	235.4389464	15.27112395	0	-0.883625224	1859.070497	252.0442238	33.20034909	0	-0.824220532	1852.078743	245.528525	22.58446665	0.461620112	-0.542890091	1851.791031	245.1562456	25.78033696	0.40846796	0.953898921	1856.636737	249.8734671	17.68675099	0	-1.26507158	1857.680377	255.2464809	46.98436108	0	-0.546779469	1844.98441	239.5236895	22.23452404	0.784097592	-0.647781458	1844.523026	238.8584593	16.51264387	0	-0.545632272	1886.648372	242.9450521	257.4446491	0.94403878	-0.175977661	15451	622	86.47673272	34.82501574	28.76774251	150.6844653	1888.581319	243.056883	251.9834048	0.945597531	-0.189647798	1884.437056	244.0772137	247.3060965	0.942008733	-0.19952684	1901.938842	248.5846477	279.9018171	0.959907813	-0.167366794	1898.01432	246.8492928	216.1758148	0.963754063	-0.283882325	1940.125029	240.5875397	96.1605248	0	-1.136557467	1879.833027	243.1777195	213.2325361	0.933507577	-0.276085747	1888.933266	243.0447744	253.7760335	0.948447477	-0.192385084	1884.520463	243.9377952	249.6997712	0.943097612	-0.200799516	1907.15462	252.8221565	272.5139298	0.978497958	-0.169823485	1907.394467	246.33102	226.777368	0.989578527	-0.282047827	1968.890509	244.8744947	0	0	-1.359690536	1880.136624	243.0754588	220.9105504	0.938454772	-0.261832765	451	15451	0.029189049	12647	1205	283	168
38	C51	02_04_11	Up	T2_B1	T2	B1	T1_IMG_6380_C.jpg	T1	IMG6380	1840.728763	765.7943368	33.3652094	0.622521517	-0.291644769	671	88	14.16986793	1.688513341	10.03234052	16.7247134	1841.11118	765.3724764	33.03824669	0.642982448	-0.297561839	1840.95054	765.3369159	33.2508761	0.614667085	-0.317473126	1840.758449	767.1845917	34.73053898	0.709872	-0.273521407	1841.951734	764.0580637	31.51488943	0.6754537	-0.360321825	1842.440891	763.0163026	30.48880762	0.708390743	-0.175556957	1842.253982	761.9619172	30.86314419	0.603102326	-0.171174785	1841.770473	764.444174	31.88594881	0.735994908	-0.253410832	1841.516897	764.0780695	32.01744408	0.656896985	-0.265733617	1843.092082	765.6020067	42.53334401	0	-0.160031692	1853.062151	741.5249575	0	0	0.372894587	1845.391065	759.1885358	15.56055576	0	0.30573575	1848.869689	748.2523541	0	0	0.537482948	1848.152107	775.0754205	174.0366496	0.876059563	0.085068778	11058	436	63.13325231	17.25808274	37.20119642	96.19913228	1848.692281	773.7358251	171.7199546	0.880695311	0.076592096	1847.421043	774.6952135	171.7289235	0.880062193	0.084692386	1853.897778	783.7363848	186.6563329	0.902669352	0.028868272	1850.529682	771.1899221	165.4643173	0.914490611	0.021500248	1848.273067	764.0691546	153.8898807	0.904404816	0.054967903	1843.582894	768.0626381	160.389138	0.882888548	0.092728998	1848.912898	773.3324713	173.3817553	0.886367891	0.063778569	1847.523872	774.1978841	173.471013	0.885568519	0.073681537	1854.358906	785.9774026	186.3971845	0.911074542	0.025920703	1852.982573	770.0285805	173.706987	0.938947681	-0.020337064	1849.702729	763.0420192	156.4616884	0.919540649	0.035645782	1844.015157	766.3891307	163.0752169	0.898062204	0.0736615	671	11058	0.060680051	5980	3332	26	418
70	C51	02_04_11	Up	T2_B9	T2	B9	T9_IMG_6391_C.jpg	T9	IMG6391	3613.62439	1852.4	23.89470892	0.389268064	-1.526353446	410	65	10.94350359	0.686790935	9.48352667	12.21280732	3614.039168	1852.282663	23.48433033	0.342152406	-1.384492997	3614.084015	1852.728955	24.37593908	0.408006679	-1.321009823	3614.908713	1853.025604	24.27013231	0.570697784	-0.978409984	3614.354994	1853.363658	24.39560679	0.725569712	-0.624177678	3611.077253	1854.059111	24.87742323	0.698312101	1.413820135	3609.681498	1850.096145	14.54721759	0	-1.117399979	3617.324039	1850.762053	13.17022686	0	0.180831249	3619.008511	1853.264414	17.42544539	0	-0.803338964	3593.433854	1849.415328	56.04430468	0	-1.567963198	3614.045733	1854.807138	51.52945382	0.843737357	1.22831652	3610.444929	1854.198678	30.35348131	0.762851299	1.461531241	3610.530073	1852.01549	25.59934208	0.725960648	1.451217923	3612.532031	1850.605704	249.0565468	0.943298667	-0.159630817	15813	536	78.96964698	28.9985332	37.68322506	130.4891318	3620.191413	1850.545639	243.5041961	0.947401215	-0.179848535	3615.95103	1851.32254	243.6396136	0.945201162	-0.179600472	3622.675126	1852.856982	255.0306832	0.950172484	-0.179161632	3642.211796	1843.519654	211.9696981	0.952368781	-0.16311922	2796.380885	1798.490186	182.7955153	0	-1.51468186	3624.598624	1854.184069	228.467198	0.96418104	-0.279713996	3621.753592	1850.85473	243.5093345	0.951008356	-0.189856836	3616.930897	1851.672027	245.6005193	0.946802581	-0.192038606	3627.669954	1854.414797	239.4651576	0.962051538	-0.178027723	3646.238649	1839.625866	228.659389	0.979866545	-0.087127325	3390.464707	1828.001829	155.3681931	0	-1.483803903	3629.620279	1855.597993	224.4845977	0.990455739	-0.358549617	410	15813	0.025928034	14388	842	180	175
51	C51	02_04_11	Up	T2_A3	T2	A3	T9_IMG_6391_C.jpg	T9	IMG6391	3667.986384	1428.375189	32.80317425	0.605878547	-0.042433289	661	85	14.10906216	1.543500114	11.30326223	17.17313827	3669.394018	1428.496516	34.67926646	0.702719355	-0.147935747	3668.696342	1428.725724	34.83271539	0.677620161	-0.131919398	3670.63911	1429.158261	36.25190087	0.785771514	-0.309859871	3673.127552	1428.681629	34.95975161	0.886188795	-0.374230597	3666.235582	1427.608348	24.52470463	0.415183675	-0.88214409	3681.686157	1422.393878	0	0	1.512992934	3670.978911	1427.25276	38.42371212	0.819516986	-0.157203463	3669.75102	1427.76759	39.31069875	0.771567224	-0.169483689	3673.226036	1427.214091	40.95383645	0.88147657	-0.310441136	3678.882207	1424.284443	25.35192523	0	-0.048378574	3671.75384	1428.567337	28.72686925	0	-0.587896713	3676.571112	1426.597538	14.43603116	0	-0.662465128	3663.859091	1446.500369	250.0121877	0.941289814	-0.001421677	16280	560	80.22507221	28.78445908	38.22284083	134.061659	3673.923565	1447.364599	248.0826777	0.948182569	0.000260007	3670.743052	1447.54729	245.4314555	0.946541483	-0.001653982	3666.51365	1450.714011	266.9596089	0.953815025	-0.025965528	3718.822011	1446.809856	214.8325788	0.9749438	0.111762766	-518.308719	404.1571666	523.6307981	0	-1.327719235	3680.304209	1451.369021	216.6679043	0.958701878	-0.058989543	3676.453791	1447.832723	251.1445248	0.953063454	-0.000774646	3673.222373	1447.746128	248.2932233	0.949890188	8.84E-05	3664.266068	1453.067065	267.216551	0.963754027	-0.04201917	3721.948761	1446.842916	232.4174165	0.986994307	0.116491306	3300.056935	1328.170055	192.1157489	0	-1.275607038	3685.504051	1452.684397	215.9348508	0.979585492	-0.088323075	661	16280	0.040601966	14231	454	468	168
58	C51	02_04_11	Down	T2_A3	T2	A3	T9_IMG_6391_C.jpg	T9	IMG6391	3653.985816	1621.684397	29.62337967	0.528716974	0.789095132	564	78	12.9899039	1.597809401	9.245465509	15.57172542	3653.938465	1621.64048	29.13639056	0.506859965	0.855093475	3654.045083	1621.705285	29.98868517	0.524876765	0.897182594	3654.610638	1622.977235	29.84987648	0.559729072	0.992371008	3654.29652	1622.172566	30.40491776	0.561405905	1.17500596	3652.477894	1618.310681	27.14514265	0.672471778	-0.176933065	3652.229924	1616.941467	28.2790648	0.79961536	-0.286809347	3654.753876	1621.745808	28.30620001	0.628024784	1.239634617	3655.41402	1622.238335	31.27506169	0.703108199	1.291408349	3665.969905	1632.123158	17.97884529	0	-1.117919507	3625.117803	1609.922728	19.74342254	0	-0.976573865	3650.332588	1617.791384	29.86967696	0.913887459	-0.547617329	3649.538886	1616.801256	33.31251508	0	-0.705620017	3656.605874	1627.950773	257.3033715	0.925633567	-0.030446206	19136	591	87.10688946	29.68393223	48.17245704	144.2166899	3654.660097	1628.034585	246.2059156	0.923674132	-0.039821461	3656.480214	1627.811442	247.5775152	0.922367458	-0.039718007	3655.752023	1624.787686	261.7477284	0.930422199	-0.02572747	3645.499343	1627.263827	223.9088021	0.915803024	-0.088399555	3642.21023	1636.85007	245.6397121	0.946716496	-0.054149372	3649.545583	1636.05039	254.4077528	0.942624493	-0.065839026	3655.923337	1628.501081	246.9584163	0.922407987	-0.045831517	3657.921452	1628.188176	248.3318105	0.919559594	-0.047532533	3651.757666	1623.444968	255.1889014	0.934660263	-0.029639528	3649.557163	1627.796913	231.4596676	0.920586232	-0.096652143	3647.694297	1638.184129	252.7178745	0.952446838	-0.057603006	3654.930146	1637.486467	257.7750286	0.941016643	-0.072057794	564	19136	0.029473244	6322	11531	0	195
81	C51	02_04_11	Down	T2_B9	T2	B9	T9_IMG_6391_C.jpg	T9	IMG6391	3614.789934	2062.908096	31.36006966	0.797466067	0.178965214	457	75	11.84289202	2.401212134	7.698923446	16.15817922	3614.835267	2062.947914	31.17362101	0.790421103	0.182486844	3614.76607	2062.649915	32.00061574	0.795498195	0.186839782	3615.125661	2062.905892	31.03540382	0.774469155	0.234708321	3615.895581	2062.519883	33.80818713	0.777133212	0.367756089	3613.999575	2062.486578	30.70768993	0.796792801	0.036637594	3612.39257	2058.607256	37.8429257	0.941232283	-0.089855492	3613.986647	2063.364138	26.55746792	0.666373451	0.094281074	3613.36024	2062.188986	27.84531093	0.661160931	-0.078855737	3609.984066	2073.49377	0	0	1.530970637	3616.815178	2061.503566	39.98409474	0.963537927	0.177144203	3609.825716	2060.247519	27.96013402	0	-0.780316633	3627.0775	2078.457181	0	0	-0.565391912	3617.92842	2079.569024	246.447336	0.937519885	-0.20468063	16038	539	79.18491895	28.0928068	35.39723108	128.7999598	3622.055462	2078.537548	240.5348011	0.943134936	-0.206250268	3621.133682	2077.716671	239.8740768	0.940736102	-0.199644076	3632.910078	2074.767358	243.3314109	0.939374112	-0.190049565	3637.48859	2072.068268	237.438843	0.954866079	-0.189547779	3621.968368	2081.957836	205.7628981	0.977280662	-0.282892325	3615.236446	2076.954082	211.8284669	0.951801614	-0.201853185	3623.139875	2078.569293	241.8241507	0.946191207	-0.208223482	3621.459487	2077.554022	241.6808714	0.942387249	-0.202678598	3635.752229	2074.245894	239.3800249	0.947121689	-0.203135456	3644.035211	2069.994779	226.5693469	0.967449026	-0.201466975	3627.745068	2084.189392	204.3105818	0	-0.312928264	3615.96232	2078.096333	215.2517455	0.954853839	-0.214797224	457	16038	0.028494825	3916	10515	0	204
45	C52	02_04_12	Up	T3_B4	T3	B4	T4_IMG_6383_C.jpg	T4	IMG6383	1156.781404	1413.114089	121.6504563	0.808534069	0.176430607	6679	283	46.28795269	9.412436505	28.16347454	61.10846834	1157.193153	1412.057917	125.1500702	0.811257955	0.163445139	1156.723303	1412.427134	125.3984735	0.808158954	0.160630868	1158.425935	1414.386931	117.1695944	0.787239794	0.159218437	1157.578841	1408.035278	141.223158	0.818052866	0.095428585	1147.150099	1403.183426	147.055183	0.881617643	0.136824679	1144.680891	1403.639392	151.4539086	0.871091413	0.124599476	1157.120077	1413.135014	125.4809636	0.790756166	0.16390087	1156.412765	1413.444626	125.4434578	0.785183294	0.160520753	1158.828988	1413.505052	115.969859	0.771029567	0.165830143	1157.184642	1410.959704	141.0447928	0.729112551	0.073677471	1138.670595	1407.039288	164.8464555	0.928541533	0.160822631	1127.161525	1407.266272	153.5155601	0.891303624	0.164802455	1164.592695	1403.243059	303.1887438	0.951441961	0.097417749	20999	709	99.79795122	39.51854356	45.37485985	174.7150791	1163.794047	1403.23063	297.7781169	0.955658745	0.103137818	1164.053555	1403.717719	303.8160572	0.957355028	0.099132659	1172.379888	1407.341363	306.9731471	0.95019437	0.073084295	1160.721056	1402.11262	296.6170938	0.9658653	0.100542876	1144.715579	1394.088431	270.8924967	0.960059885	0.121775117	1146.229425	1395.966664	292.7052964	0.965661858	0.108332549	1164.006822	1403.659437	298.9383749	0.956985844	0.107121736	1164.379374	1404.204613	305.4899639	0.958644197	0.103295922	1174.411583	1407.769795	294.969044	0.94435926	0.053789367	1161.769579	1403.053255	297.6851034	0.969382791	0.105887042	1144.235946	1393.499089	269.8328615	0.968144289	0.13363594	1145.946725	1395.872302	295.2151702	0.972209285	0.121088636	6679	20999	0.318062765	4406	8094	236	4803
65	C52	02_04_12	Up	T1_D7	T1	D7	T4_IMG_6383_C.jpg	T4	IMG6383	1049.002787	1828.939919	85.83040827	0.823571774	0.192333531	3229	203	32.10216396	6.777263751	19.13749992	43.08580695	1047.951521	1830.076121	89.9977754	0.846458377	0.202187232	1048.410917	1830.130173	92.48430114	0.853818633	0.189329364	1051.411369	1830.79939	84.26774813	0.822066944	0.223287063	1041.650957	1833.131751	115.5783991	0.931585069	0.246883254	1037.689234	1828.61629	95.19693515	0.87239795	0.20779026	1036.347934	1829.671631	112.0259292	0.908540441	0.150619812	1047.759668	1829.670255	93.22403527	0.859004768	0.215639184	1048.166013	1829.530654	96.95017237	0.872348476	0.199812823	1052.225167	1833.118287	87.4548544	0.881931085	0.261107875	1039.366297	1829.243164	139.8734653	0.967578651	0.238574944	1033.022384	1825.641583	92.93967209	0.864864546	0.024210208	1020.706348	1821.299585	106.3964881	0	-0.267983617	1060.48812	1848.007511	232.8017393	0.933601947	0.225203714	14646	525	77.01779665	27.7556491	38.34327519	130.1649982	1058.142776	1847.634329	228.0365762	0.938738748	0.209774882	1058.888692	1848.705462	229.7462642	0.938258768	0.206872982	1069.977891	1851.889579	234.8502476	0.931894654	0.20507733	1051.627659	1848.977173	217.5506038	0.95332474	0.169712347	1045.280455	1844.86226	221.0018124	0.948736813	0.215651266	1047.018871	1847.409764	229.905828	0.948750481	0.214911747	1058.324339	1847.574075	229.877356	0.942580052	0.20229301	1059.048662	1848.641067	232.5396532	0.942151843	0.198793379	1071.616615	1854.091561	226.8196036	0.928086679	0.207131863	1053.287146	1848.856278	225.9869593	0.96887	0.155830274	1046.702318	1844.389917	226.7773777	0.963617436	0.196406442	1048.354835	1846.722344	237.6313413	0.960657903	0.191169583	3229	14646	0.220469753	5962	4232	119	1268
59	C52	02_04_12	Down	T3_B4	T3	B4	T4_IMG_6383_C.jpg	T4	IMG6383	1125.377052	1667.234355	172.526062	0.813243415	0.055562688	13343	440	67.26096301	14.02390294	48.48706295	97.02815806	1124.890972	1665.697185	180.8507531	0.827031548	0.058007624	1124.732329	1665.342096	180.2915249	0.826652134	0.069282392	1126.532556	1664.942186	175.6078313	0.825216894	0.123130452	1121.716402	1658.436111	209.2751937	0.876388015	0.077921075	1021.30239	1921.512772	0	0	0.276657713	1163.826889	1600.400421	279.434446	0	0.543499463	1124.114496	1665.882623	181.3441157	0.815402981	0.070528996	1123.786368	1665.377941	180.7743952	0.817190081	0.083524103	1124.20254	1663.315101	178.5669359	0.836882378	0.146950657	1117.250121	1658.191192	209.6412035	0.850951794	0.127146313	901.4148342	1270.145088	0	0	-0.440394608	1089.863527	1607.927705	212.2467178	0	0.099255936	1131.307756	1665.177654	240.0104603	0.886021412	0.003101775	20630	569	86.69535198	24.76686731	52.71915296	134.1158961	1129.517104	1664.517699	244.9770394	0.896161133	-0.002438307	1129.595364	1664.110652	245.774535	0.895549741	7.60E-05	1134.073471	1664.075529	236.2586349	0.8802658	0.027670401	1124.134842	1660.180452	267.7553176	0.922107351	-0.027387792	1031.353199	1718.771637	190.9165692	0	0.628198711	234.0659097	2012.090933	0	0	1.191245719	1129.083542	1664.747371	249.609286	0.902598012	-0.005223436	1129.294209	1664.198143	250.5770258	0.902217149	-0.003104292	1134.58115	1664.133195	232.6970325	0.876452272	0.021346727	1124.232233	1661.116713	279.6806143	0.935606227	-0.030789624	1027.579884	1713.904133	208.8641862	0	0.641659409	640.1523644	1842.786062	140.3095701	0	1.192190302	13343	20630	0.646776539	596	4421	67	3980
74	C52	02_04_12	Down	T1_D7	T1	D7	T4_IMG_6383_C.jpg	T4	IMG6383	1106.070878	2091.956458	154.6415497	0.834397636	-0.284985247	10243	362	57.81426094	12.4842185	32.68548	79.76372738	1104.990371	2090.367371	159.807616	0.837103046	-0.297759192	1104.3674	2089.608842	159.4792396	0.835736134	-0.280991052	1108.145141	2088.854685	146.4224206	0.824904747	-0.243203354	1095.251774	2077.902048	182.7725718	0.905658814	-0.378157739	1095.462085	2090.530889	194.041509	0.869449957	-0.347688277	1046.337509	2049.727662	236.2424432	0	-0.622199967	1104.051697	2091.316241	158.300162	0.813003173	-0.312619556	1102.774305	2090.657505	157.2645491	0.808885824	-0.290745832	1106.910671	2087.952116	142.9141259	0.819938741	-0.204307292	1078.774691	2075.540421	151.8709327	0.924151766	-0.687524182	1095.786111	2094.38447	194.7367219	0.831105622	-0.425029601	1051.933955	2078.79897	200.4223823	0	-0.931872526	1104.502511	2090.614927	244.9861326	0.91632521	-0.282204023	18316	563	84.78471203	27.80989968	39.04704668	135.9410282	1101.198814	2089.940595	256.712695	0.929612861	-0.293514091	1101.721718	2088.687272	257.6261526	0.928654915	-0.292306081	1110.275285	2087.0582	236.0285353	0.911471453	-0.279476496	1088.619639	2086.091731	302.4810964	0.9630803	-0.356096193	1082.54641	2095.408343	293.2705555	0.955764257	-0.280200253	1071.052467	2086.44997	320.5665454	0.975890803	-0.30678909	1099.622269	2090.584708	264.949301	0.934711816	-0.285957766	1100.290451	2089.041097	266.2863939	0.934046837	-0.28771521	1110.076449	2087.570149	233.022488	0.915202909	-0.290291776	1088.616058	2085.96337	316.347189	0.971147915	-0.336363573	1076.331443	2098.166642	302.9212076	0.961351966	-0.257896265	1064.662881	2091.87896	326.514585	0.975047895	-0.288224779	10243	18316	0.559237825	372	3773	0	1666
1	C52	02_04_12	Up	T2_A8	T2	A8	T9_IMG_6391_C.jpg	T9	IMG6391	356.4648545	257.1787479	83.2576905	0.737600781	-0.291546005	3642	202	34.01685121	4.968553301	25.35732724	42.20651708	357.6586129	258.3148736	85.40328017	0.740383062	-0.27312004	357.7542288	258.4623568	87.76758086	0.749468912	-0.277129688	357.2862301	256.8945075	82.53138453	0.766732355	-0.243728429	367.5376156	265.5985457	98.57520808	0.809128536	-0.305361301	364.6806604	266.6637619	95.93289532	0.840168624	-0.352060413	743.7205414	701.8664011	452.6925445	0	-0.703788918	357.6106258	258.3093357	86.6374606	0.740780275	-0.25680477	357.6470764	258.6380692	89.04523122	0.748068455	-0.255811797	355.8826196	256.6617751	83.10764822	0.764788914	-0.221812539	392.1582621	271.4403781	169.5080655	0.93156473	0.20046172	369.18455	268.9760079	107.5882922	0.883870259	-0.379406152	338.2555261	238.1074456	0	0	-0.974436537	379.2198769	265.5391386	286.568249	0.917333335	-0.2956422	24541	695	98.93878162	33.79693515	52.65910244	162.026154	382.1017923	266.0241393	284.9872102	0.928567033	-0.318326806	382.2244106	267.5966259	289.0967569	0.928584683	-0.323943141	395.0132916	265.4476565	297.0081427	0.92141724	-0.327358755	393.1797327	270.573711	278.3449818	0.954650482	-0.41702764	385.9666079	270.7164064	266.4477842	0.972660104	-0.389365111	382.0179043	275.3567116	290.4110875	0.961104335	-0.372016075	383.0089133	265.2451584	289.6727139	0.933716445	-0.327536802	383.164222	266.9347851	295.7162503	0.933922039	-0.335608867	396.3296928	266.2832497	280.2305561	0.910218416	-0.335420859	398.4981971	268.7210098	278.4586809	0.966975658	-0.426387608	389.8111384	267.9487342	275.5835101	0.988562251	-0.409318916	383.7955915	273.4270112	303.0259228	0.970502518	-0.390875118	3642	24541	0.14840471	12069	8197	6	1287
