Num_ID	Isolate	Genotype	GenotypeP	Plant	Plant_tray	Plant_position	Image	Exp_tray	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.0.s.radius.max	Lesion.red.m.cx	Lesion.red.m.cy	Lesion.red.m.majoraxis	Lesion.red.m.eccentricity	Lesion.red.m.theta	Lesion.grn.m.cx	Lesion.grn.m.cy	Lesion.grn.m.majoraxis	Lesion.grn.m.eccentricity	Lesion.grn.m.theta	Lesion.blu.m.cx	Lesion.blu.m.cy	Lesion.blu.m.majoraxis	Lesion.blu.m.eccentricity	Lesion.blu.m.theta	Lesion.redgrn.m.cx	Lesion.redgrn.m.cy	Lesion.redgrn.m.majoraxis	Lesion.redgrn.m.eccentricity	Lesion.redgrn.m.theta	Lesion.redblu.m.cx	Lesion.redblu.m.cy	Lesion.redblu.m.majoraxis	Lesion.redblu.m.eccentricity	Lesion.redblu.m.theta	Lesion.grnblu.m.cx	Lesion.grnblu.m.cy	Lesion.grnblu.m.majoraxis	Lesion.grnblu.m.eccentricity	Lesion.grnblu.m.theta	Lesion.Bred.m.cx	Lesion.Bred.m.cy	Lesion.Bred.m.majoraxis	Lesion.Bred.m.eccentricity	Lesion.Bred.m.theta	Lesion.Bgrn.m.cx	Lesion.Bgrn.m.cy	Lesion.Bgrn.m.majoraxis	Lesion.Bgrn.m.eccentricity	Lesion.Bgrn.m.theta	Lesion.Bblu.m.cx	Lesion.Bblu.m.cy	Lesion.Bblu.m.majoraxis	Lesion.Bblu.m.eccentricity	Lesion.Bblu.m.theta	Lesion.Bredgrn.m.cx	Lesion.Bredgrn.m.cy	Lesion.Bredgrn.m.majoraxis	Lesion.Bredgrn.m.eccentricity	Lesion.Bredgrn.m.theta	Lesion.Bredblu.m.cx	Lesion.Bredblu.m.cy	Lesion.Bredblu.m.majoraxis	Lesion.Bredblu.m.eccentricity	Lesion.Bredblu.m.theta	Lesion.Bgrnblu.m.cx	Lesion.Bgrnblu.m.cy	Lesion.Bgrnblu.m.majoraxis	Lesion.Bgrnblu.m.eccentricity	Lesion.Bgrnblu.m.theta	Leaf.0.m.cx	Leaf.0.m.cy	Leaf.0.m.majoraxis	Leaf.0.m.eccentricity	Leaf.0.m.theta	Leaf.0.s.area	Leaf.0.s.perimeter	Leaf.0.s.radius.mean	Leaf.0.s.radius.sd	Leaf.0.s.radius.min	Leaf.0.s.radius.max	Leaf.red.m.cx	Leaf.red.m.cy	Leaf.red.m.majoraxis	Leaf.red.m.eccentricity	Leaf.red.m.theta	Leaf.grn.m.cx	Leaf.grn.m.cy	Leaf.grn.m.majoraxis	Leaf.grn.m.eccentricity	Leaf.grn.m.theta	Leaf.blu.m.cx	Leaf.blu.m.cy	Leaf.blu.m.majoraxis	Leaf.blu.m.eccentricity	Leaf.blu.m.theta	Leaf.redgrn.m.cx	Leaf.redgrn.m.cy	Leaf.redgrn.m.majoraxis	Leaf.redgrn.m.eccentricity	Leaf.redgrn.m.theta	Leaf.redblu.m.cx	Leaf.redblu.m.cy	Leaf.redblu.m.majoraxis	Leaf.redblu.m.eccentricity	Leaf.redblu.m.theta	Leaf.grnblu.m.cx	Leaf.grnblu.m.cy	Leaf.grnblu.m.majoraxis	Leaf.grnblu.m.eccentricity	Leaf.grnblu.m.theta	Leaf.Bred.m.cx	Leaf.Bred.m.cy	Leaf.Bred.m.majoraxis	Leaf.Bred.m.eccentricity	Leaf.Bred.m.theta	Leaf.Bgrn.m.cx	Leaf.Bgrn.m.cy	Leaf.Bgrn.m.majoraxis	Leaf.Bgrn.m.eccentricity	Leaf.Bgrn.m.theta	Leaf.Bblu.m.cx	Leaf.Bblu.m.cy	Leaf.Bblu.m.majoraxis	Leaf.Bblu.m.eccentricity	Leaf.Bblu.m.theta	Leaf.Bredgrn.m.cx	Leaf.Bredgrn.m.cy	Leaf.Bredgrn.m.majoraxis	Leaf.Bredgrn.m.eccentricity	Leaf.Bredgrn.m.theta	Leaf.Bredblu.m.cx	Leaf.Bredblu.m.cy	Leaf.Bredblu.m.majoraxis	Leaf.Bredblu.m.eccentricity	Leaf.Bredblu.m.theta	Leaf.Bgrnblu.m.cx	Leaf.Bgrnblu.m.cy	Leaf.Bgrnblu.m.majoraxis	Leaf.Bgrnblu.m.eccentricity	Leaf.Bgrnblu.m.theta	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw
22	C46-01_05_24	Up	Up1	T1_C6	T1	C6	T5_IMG_6326_C.jpg	T5	2922.743551	272.8361153	34.21670042	0.687334242	0.054640519	659	85	14.11553934	1.87977551	11.08710401	17.28431095	2923.070029	272.8569923	34.13505697	0.686051952	0.047858598	2922.778629	272.9106841	35.01201035	0.691776405	0.074946927	2923.262153	274.2958507	33.67525208	0.596870604	-0.05864462	2923.151771	273.8781022	36.19192831	0.741281533	0.169941205	2926.890755	271.5437001	31.4790359	0.689622901	0.16471587	2923.171546	271.7144349	46.23087602	0.792767451	0.181863294	2922.468929	273.053188	33.09328593	0.725693232	0.178329867	2921.933023	273.1162346	36.04112697	0.718219226	0.239839577	2920.974607	280.1506771	36.31067909	0.875293866	0.771596301	2930.28039	270.4164284	31.61828594	0.630308857	-0.764797574	2919.826035	275.1305974	38.6863085	0.511365693	-1.153126124	2924.770052	274.154242	27.27306405	0	-1.077507764	2925.255481	272.5894958	268.8736204	0.946308227	-0.466679844	18107	699	86.73869411	30.6647057	38.29421273	139.8884047	2932.091118	270.838798	257.982755	0.947815534	-0.48566527	2928.1191	273.4689484	260.8500908	0.948443332	-0.489169232	2926.349617	276.1691117	280.4303487	0.944554036	-0.458527845	2934.10926	270.7712144	216.6011221	0.937834581	-0.450368641	3087.472059	225.9996468	50.53456577	0	1.328021339	2944.939943	272.1353907	229.4742896	0.978325533	-0.626220679	2932.94389	270.6400475	257.9828189	0.950336294	-0.490521138	2928.615335	273.645004	262.6843744	0.950305582	-0.49743775	2925.721967	276.1319421	268.3958001	0.939778607	-0.4264503	2936.199028	267.0286702	216.9227952	0.957474098	-0.400182571	3183.55113	191.5319503	0	0	1.283489054	2947.272383	271.890686	228.7769989	0.998717196	-0.656587474	659	18107	0.036394764	14485	2937	131	475
33	C46-01_05_24	Down	Down2	T3_C7	T3	C7	T5_IMG_6326_C.jpg	T5	2877.364742	885.2887538	35.7820547	0.72388653	-0.921171457	658	91	14.10980234	2.585023466	9.136951284	18.15774377	2877.273806	884.9702417	35.80073245	0.733004649	-0.898757128	2877.499417	884.495493	36.46786243	0.7222894	-0.918000421	2878.980088	881.1392811	36.00076405	0.698732359	-0.762058182	2878.097059	880.4090384	36.70672565	0.75505936	-0.680646449	2875.923052	886.5927936	32.40945357	0.732381973	-0.817061646	2876.17671	883.5547834	36.26106926	0.698284628	-0.739802808	2876.763201	886.1643113	36.24737249	0.837344452	-0.787845112	2877.2688	884.1610653	38.55093945	0.846037157	-0.719189957	2870.36962	898.0493873	45.68851748	0	0.855987118	2877.810674	879.3828371	35.59325247	0.770536044	1.149728546	2875.369799	883.4882116	32.44789469	0.772705257	-1.033222782	2876.144233	860.8259152	34.28265835	0	-0.039394775	2893.210722	862.0332294	297.5407529	0.960381003	-0.27730769	18598	688	90.94352776	37.47212834	36.36572701	155.5480683	2895.593133	860.7872788	290.0573279	0.962809424	-0.266277574	2893.651506	861.1748376	290.0534636	0.960922796	-0.26633039	2909.217397	856.0059328	294.7729589	0.962304963	-0.251103585	2906.581423	854.5544692	273.8592477	0.972083473	-0.218519334	2852.482044	876.7189351	197.9449986	0.92145786	-0.341464143	2844.65193	877.1475592	192.8492688	0.893761025	-0.364430432	2896.194045	860.365678	289.5594004	0.963299844	-0.267193101	2893.393612	861.1950905	290.4055661	0.959808586	-0.268518586	2913.555858	853.3823042	276.4607835	0.964560741	-0.23590212	2906.523147	853.9622181	271.5529372	0.977292484	-0.20982583	2857.659458	872.957537	208.7244689	0.931850697	-0.348906071	2846.752148	875.3830268	204.0025277	0.892717183	-0.377517524	658	18598	0.035380148	9433	8322	7	221
6	C48-02_04_04	Down	Down1	T1_C6	T1	C6	T5_IMG_6326_C.jpg	T5	2503.926645	507.2502697	39.49916189	0.643433338	-0.847833255	927	101	16.78997015	1.91502911	12.77737253	20.29055922	2503.611025	507.6599666	39.92066655	0.629833585	-0.770450991	2503.538039	507.623477	40.90928738	0.632174597	-0.784589803	2504.856697	507.0877372	39.78428567	0.604389409	-0.612489337	2500.737562	509.8337622	44.44222217	0.627662103	-0.314746925	2501.586132	509.4306355	40.7562847	0.627159422	-0.819618222	2497.345459	513.9133232	44.10467849	0.372230843	-0.09774765	2502.396225	509.6797909	37.68544293	0.615418428	-0.337048517	2501.753625	509.9824415	39.34745065	0.588210046	-0.306445193	2501.461082	515.9176863	44.08035844	0	0.117497532	2510.833375	497.1286094	33.69675188	0	1.192752792	2503.330587	505.9985428	45.79588597	0.603089555	-0.896111725	2500.608097	493.6346645	83.60760348	0.745494719	-0.427594337	2506.49642	488.1277236	270.7482314	0.939768469	0.036498667	19276	618	87.62625818	31.5899146	42.50864362	144.8465576	2508.117148	488.0333103	266.86675	0.944337607	0.033240011	2507.534113	487.7039833	267.8273121	0.943019723	0.037387457	2515.809538	486.1119376	273.9093819	0.945750479	0.073608268	2513.283029	486.6104856	263.2330953	0.956182405	0.044427254	2489.328742	492.6178618	249.6480253	0.943891616	-0.028302577	2486.366369	491.3855004	251.1814986	0.93558092	-0.018114496	2509.01726	488.2392438	267.9914859	0.945384735	0.027772651	2508.114118	488.1413256	269.4708421	0.942480255	0.031648986	2516.315291	484.6863496	268.8457049	0.954291556	0.091720939	2514.701116	486.4273795	263.0880563	0.96445207	0.042073248	2491.480728	492.0891096	250.4778745	0.94915451	-0.039587499	2487.531393	491.9959046	250.6259953	0.934081998	-0.031741369	927	19276	0.04809089	5869	12283	10	262
16	C48-02_04_04	Up	Up2	T3_C7	T3	C7	T5_IMG_6326_C.jpg	T5	2447.293785	663.1892655	23.35864551	0.550182546	-1.062466354	354	62	10.14811298	0.940717645	7.59786993	11.87645604	2447.470936	663.1409788	23.4165275	0.575947142	-1.090399504	2447.46579	663.2324199	24.29822487	0.597973366	-1.081153648	2447.869673	664.0788425	24.62560828	0.669374865	-1.155405148	2448.527934	663.2521298	27.26693821	0.765906995	-1.132993844	2447.430122	662.0137859	22.2993593	0.502849644	-0.908353161	2447.893491	662.3457148	28.91591729	0.672052087	-1.050243877	2448.326587	662.5321531	24.71187377	0.780660011	-1.117562764	2449.113758	662.3564214	28.78381233	0.884564502	-1.180022426	2452.583147	663.8733202	35.62434894	0	-1.249408403	2434.358259	670.6014692	37.66774483	0	0.788309564	2447.411562	661.1991586	20.95374661	0.482069503	-0.050270179	2444.545486	664.8941809	9.888919278	0	0.236195591	2447.152145	680.3982735	285.9940688	0.955284862	0.319450406	18535	644	90.4584793	34.75391518	38.73539021	151.194248	2454.847553	682.9111065	278.169593	0.95803482	0.325022535	2451.161107	682.9847744	279.95101	0.957474547	0.319206621	2465.876074	687.9119999	298.027219	0.958152031	0.308978999	2482.568293	692.3727168	256.3647535	0.977324245	0.360952143	2471.714025	687.1026694	97.88066867	0.765053116	0.357108872	2443.188305	681.7372831	230.4506822	0.944684367	0.293390754	2456.392939	683.9593225	277.6002662	0.959189399	0.32559497	2452.061121	684.125909	281.0547622	0.957629336	0.321582274	2475.950821	688.8971581	274.8354173	0.960957812	0.303841997	2484.853301	692.8078196	258.2324394	0.989923398	0.373431904	2482.618755	689.9521481	32.90370491	0	-1.274839779	2443.074847	683.2855322	227.1853262	0.946115034	0.290277189	354	18535	0.019099002	16564	1499	0	58
25	C48-02_04_04	Up	Up1	T1_C6	T1	C6	T5_IMG_6326_C.jpg	T5	2535.107558	277.3003876	47.32591721	0.805313574	-0.128239769	1032	110	17.95260356	3.517179881	12.43078357	24.43575655	2535.111085	277.6019606	48.045782	0.803382688	-0.099671259	2534.820924	277.5424137	48.5477122	0.80355358	-0.089304583	2536.317139	278.3406086	47.89994126	0.809214234	-0.070097137	2536.639243	279.6036536	53.42568255	0.848295797	0.075121601	2531.516548	277.0472338	48.35745851	0.765788571	-0.162306002	2516.9628	277.3773914	43.94158746	0	1.514705683	2534.993372	278.011259	47.16500417	0.770329137	0.091250921	2534.523739	278.0681495	47.94241612	0.787738663	0.173470534	2536.386723	279.90072	47.88693008	0.809877671	0.180775455	2537.081671	289.7078167	80.98445791	0	0.796976219	2528.774711	274.7127139	44.80582045	0.602496717	0.468696126	2570.664281	279.0677453	0	0	-1.206289114	2557.815303	297.2980142	270.9759123	0.935135542	-0.399259066	20244	625	89.35977513	30.40315565	44.75439101	142.2415197	2560.779928	295.9460339	258.9398463	0.934641804	-0.402124945	2558.681648	298.6508955	263.6648544	0.936172436	-0.410573127	2560.998568	299.6153469	276.8812245	0.936521477	-0.40752862	2564.567419	295.2179601	222.5739107	0.93566963	-0.417034297	2573.341131	290.2403546	199.3069153	0.923674308	-0.396157936	2560.985007	300.6348692	249.1954852	0.943261977	-0.428044892	2561.213709	295.8328826	259.2063907	0.936110749	-0.403994817	2558.920472	298.9743164	265.4435768	0.936501602	-0.414832801	2562.418826	299.2617126	262.7559779	0.9461382	-0.398608975	2566.127095	293.6438676	220.0575237	0.952891031	-0.397588672	2576.143133	288.1583837	180.7929453	0.939836114	-0.356796588	2560.584603	301.2004103	248.1753122	0.946629774	-0.436661807	1032	20244	0.050978068	13351	5711	0	266
39	C48-02_04_04	Down	Down2	T3_C7	T3	C7	T5_IMG_6326_C.jpg	T5	2494.823529	941.1670588	25.54991859	0.495482424	0.006701952	425	70	11.14163544	1.525925797	7.57579389	13.50422458	2495.07985	941.0276947	24.9479344	0.457198628	-0.018089459	2494.993183	940.9769653	25.38766932	0.462569885	-0.039027926	2495.877912	941.4468076	25.37418253	0.472228565	0.60326758	2496.129823	940.3480162	23.01715313	0.219554075	-1.355597558	2492.719888	939.6522883	27.58210373	0.862191366	-0.492846097	2491.470285	938.597152	31.01477815	0.979021585	-0.587707395	2495.420559	940.9617894	21.41796107	0.297301566	-1.003562521	2495.307173	940.8562597	21.44954573	0.482675094	-1.085893851	2499.778763	948.2666167	0	0	-1.54774823	2557.259868	926.1960061	0	0	1.42867599	2489.415631	929.1246847	42.35373145	0	-0.435460919	2459.660755	871.1574961	88.02830779	0	-0.466622785	2496.946604	949.3938741	232.520163	0.92392781	-0.089076112	15769	569	77.92291321	26.00527025	39.63657838	126.1299871	2497.137452	949.1790825	228.3439518	0.930305602	-0.086805806	2496.647534	949.2964134	229.4763738	0.929756457	-0.084109307	2497.504224	945.3021774	236.4752639	0.931460147	-0.058253064	2497.533928	946.8648499	223.0875849	0.950432699	-0.062433285	2498.331665	956.542434	221.8501341	0.944080694	-0.143312478	2496.972583	956.9831557	227.4233587	0.940733191	-0.131760561	2497.581029	949.6253071	230.185581	0.933169204	-0.090461891	2496.970167	949.9110421	232.412543	0.932009569	-0.089096663	2495.844089	942.3184965	226.0739604	0.942031397	-0.033940329	2499.269784	946.9383077	226.0755331	0.962203961	-0.066793302	2499.360325	956.8619203	219.9829169	0.95380934	-0.143285662	2495.929144	958.8573908	227.5383914	0.946117933	-0.140411201	425	15769	0.026951614	8274	7021	0	110
4	C49-02_04_08	Up	Up1	T2_B5	T2	B5	T5_IMG_6326_C.jpg	T5	1696.936019	232.9170616	24.12703846	0.364259185	-0.300065781	422	63	11.18519161	0.654907357	9.56526691	12.43914894	1697.189533	233.0656435	24.22973465	0.387686418	-0.374795089	1696.939766	232.7838961	24.75022323	0.361438734	-0.286297318	1697.943724	233.1110356	24.2601606	0.414620811	-0.229630292	1697.524912	232.3781591	24.95762506	0.446365238	-0.199637855	1697.461516	234.4290358	29.63593267	0.670321318	-0.736210354	1693.767465	229.4166138	45.53608635	0.564855137	-0.751020327	1697.777872	233.3695908	23.02295133	0.643294364	-0.309123971	1696.987198	231.8999786	25.37293928	0.587830273	0.088856895	1704.705507	232.0422357	0	0	0.750880623	1696.317848	233.156264	31.03646497	0.501281374	-1.3531157	1764.841333	329.4605364	144.0058775	0	-0.611312083	1697.486741	235.7787197	0	0	-1.275414651	1703.778656	248.1192688	284.5016711	0.945258292	0.465272958	20240	645	92.63172762	33.8730339	38.82058701	149.062156	1711.241866	252.1649465	274.8328743	0.946491429	0.459148705	1709.021094	251.8430401	274.1251086	0.944858211	0.456179	1716.971814	254.7245388	289.7618935	0.94869833	0.440889691	1733.482664	264.2717328	252.4508722	0.961520279	0.433447449	1741.90811	270.9187672	94.5894259	0.900064951	-0.392853724	1712.092025	256.6960514	233.2156254	0.929111153	0.430328243	1712.032934	252.8113753	274.2278823	0.946451513	0.458964257	1709.819975	252.7744753	274.911608	0.943973256	0.456194478	1717.414718	253.4546331	284.4045417	0.955345133	0.446968718	1735.673744	264.1696103	251.1533977	0.97687525	0.44239576	1746.654433	271.3674318	68.0576415	0	-0.913404998	1713.170711	257.7833258	228.562987	0.926574642	0.429063768	422	20240	0.020849802	18018	1798	67	158
14	C49-02_04_08	Up	Up2	T2_D6	T2	D6	T5_IMG_6326_C.jpg	T5	1650.805907	683.8424754	32.74298405	0.519299177	-1.492190622	711	86	14.58521445	1.282508977	10.93474054	16.81392534	1651.019384	684.2293852	32.49545128	0.504903776	-1.544046547	1650.915216	684.2161323	33.35400343	0.518117766	-1.546365581	1651.978107	685.4829925	33.67927209	0.594823475	1.460370916	1652.025199	686.3199869	31.79236019	0.44474426	1.387412266	1649.778261	683.3669306	33.10497825	0.48899035	-1.047928726	1648.061656	684.1813481	44.18062351	0.566984002	-1.198928315	1651.188773	685.3365141	28.60285929	0.353320272	-1.272085096	1650.90909	685.3932432	31.23318777	0.417578457	-1.476727787	1656.161718	693.0979771	18.30512626	0	-0.633922574	1649.396779	678.366146	40.79271903	0.580542511	-1.485702391	1646.305471	681.0602338	36.00099418	0.53220328	-0.890321464	1705.287009	716.3477647	0	0	-0.999099832	1656.151847	690.4420789	285.7057819	0.950644637	0.483093273	19164	649	92.00257005	35.14740377	39.30361522	156.9334133	1662.773624	694.1133978	274.3737348	0.951689643	0.489181787	1659.795056	693.5061091	277.255296	0.950982733	0.485796674	1670.578457	700.0684663	281.965385	0.946890528	0.478594321	1682.214822	706.107155	222.6055498	0.95285103	0.522755174	1684.390669	704.2493081	181.9022592	0.923741791	0.528142209	1659.977954	693.8657091	256.2514931	0.948039965	0.475733395	1663.770471	695.0252894	273.8083976	0.952748563	0.49122594	1660.345385	694.5384131	278.8041626	0.95134028	0.487827698	1677.516673	701.0767791	245.8305445	0.935569181	0.489823702	1684.218439	707.0189563	221.0088017	0.967537473	0.53106505	1691.797974	707.6281517	130.9502458	0.915405052	0.574924768	1660.001133	695.2699677	255.1901516	0.95210892	0.473395509	711	19164	0.037100814	14917	3531	23	421
27	C49-02_04_08	Down	Down1	T2_B5	T2	B5	T5_IMG_6326_C.jpg	T5	1685.832465	488.8871528	44.15040923	0.640140661	0.180917279	1152	109	18.82197612	2.409027016	14.54740704	23.5064599	1686.225505	488.3667339	45.73523344	0.654119524	0.158442607	1686.041602	487.7141355	46.19778071	0.64186223	0.194738976	1686.500026	485.3414538	44.81441293	0.638050766	0.333609449	1688.938122	483.7753672	51.44382662	0.747680185	0.308389755	1684.80199	495.9974816	58.2710043	0	0.015027568	1688.263857	479.4167208	11.23583893	0	1.503918658	1687.305199	487.5315338	45.71721249	0.65726605	0.146768706	1686.902795	485.8030065	46.36112662	0.651613748	0.212232525	1688.707775	481.1861709	44.76581382	0.867425549	0.537610171	1675.636394	496.541144	44.75142773	0	0.605851722	1684.725015	492.1108335	71.89313328	0.994650031	-0.098950237	1686.4044	499.2435113	0	0	1.316814341	1677.487172	495.2876804	299.9617326	0.953087923	0.022780378	20853	688	95.48268255	36.88787588	45.01125923	162.883578	1678.562316	494.0128077	299.1169653	0.956900383	0.026709833	1677.490674	494.5216212	299.316159	0.95432069	0.025424188	1685.928093	490.81047	302.478066	0.954353061	0.042419076	1683.872861	490.0136389	301.5089265	0.966736343	0.043668846	1664.962912	498.8650672	304.7167501	0.969342972	0.030556814	1660.447412	501.0478804	301.0940735	0.960941702	0.033726201	1679.325869	493.8006575	302.1533992	0.95755115	0.024807632	1678.045072	494.625908	303.0305578	0.953862314	0.022981513	1686.277317	488.5593902	287.5528416	0.960433308	0.05426223	1685.492304	489.1963444	305.2971856	0.973550579	0.042543168	1667.51819	497.0643137	310.3411723	0.972405378	0.024138147	1662.110114	500.6533949	304.0450866	0.959407639	0.025665156	1152	20853	0.05524385	7081	12465	148	299
38	C49-02_04_08	Down	Down2	T2_D6	T2	D6	T5_IMG_6326_C.jpg	T5	1716.575451	957.3075812	49.85811859	0.688662476	-0.247517533	1385	123	20.68734076	2.917570709	14.78330489	25.41047904	1716.652016	957.3949909	52.87583232	0.719826008	-0.175614695	1716.608274	957.0713018	53.35903448	0.716569531	-0.189345865	1717.7667	955.9453756	54.76235614	0.75755675	-0.114112154	1717.064958	954.9379821	64.69622239	0.824480466	-0.027821301	1713.989144	963.4093233	57.39049694	0.798333383	0.006221023	2720.217401	-554.1972608	0	0	0.589982961	1716.466694	957.9688194	55.43513096	0.772257748	-0.055371925	1716.314452	957.6612172	56.22567437	0.75988357	-0.066389629	1716.342336	956.7581531	60.07153568	0.774828661	0.049898099	1719.97016	949.6386087	56.05079896	0	-1.301982924	1728.396254	956.5097248	52.49443361	0.796272452	-0.377820356	1694.733028	968.8198068	0	0	1.22278589	1725.198194	942.6892692	311.737822	0.950062136	-0.036208729	23139	734	101.1553337	38.59616951	47.18683763	169.9920205	1726.547437	943.6376463	313.5748088	0.956669544	-0.043002748	1726.055751	942.8845544	313.7225196	0.955217918	-0.039343415	1732.764473	940.5817485	324.3216324	0.960943775	-0.026155637	1730.824239	943.3957561	320.8924157	0.970341212	-0.047215924	1708.750965	957.1542003	290.3081313	0.95613169	-0.082826129	1705.813361	951.8828174	288.7716511	0.932575129	-0.06696998	1726.881044	944.325352	316.8611058	0.957971241	-0.045792432	1726.369309	943.7426861	317.5586938	0.955568928	-0.041453416	1731.921804	938.6637369	312.4534927	0.963601745	-0.022931791	1731.705666	944.1397383	324.6255723	0.974686542	-0.050502602	1711.657416	957.3560512	300.8188483	0.963761819	-0.087238325	1708.411351	953.275446	297.1774465	0.938686033	-0.067381862	1385	23139	0.059855655	9974	11619	2	421
9	C5-01_01_06	Down	Down1	T1_C6	T1	C6	T5_IMG_6326_C.jpg	T5	3765.864989	527.6155606	32.24134513	0.835827169	0.01494177	437	74	11.53549802	2.687055893	7.237000638	15.77531821	3765.340503	527.6400058	31.82930854	0.830203168	0.009406584	3765.132187	527.7047142	32.28326602	0.830678051	0.021862312	3764.430137	527.4677988	30.96212765	0.810717963	0.001188651	3762.969249	527.8856419	30.11849412	0.799078288	0.034432076	3768.523791	528.1480468	31.18201958	0.834062331	-0.000307442	3767.358943	528.6698917	34.23167931	0.836799042	0.040290116	3764.762592	527.9732554	30.76248026	0.806013518	0.051329674	3763.899224	528.1759213	31.26900615	0.797771527	0.115484176	3762.923688	527.8727799	28.69713001	0.741853083	0.137025918	3759.206582	529.760427	25.7395359	0	0.852030985	3772.284179	528.3040957	19.50484122	0.743528286	-1.046835946	3772.001396	530.7162904	42.7011359	0	-1.486880222	3776.236608	530.1876528	254.7150366	0.930468726	-0.025638499	17996	626	85.22040818	30.38988841	45.4066008	142.3973055	3775.916489	529.1038411	247.7160459	0.932788887	-0.027146742	3775.15306	529.00214	250.2477199	0.931899985	-0.023568888	3782.868861	525.7332207	262.1247547	0.940340001	0.002598586	3774.959336	525.0458007	243.3490711	0.944964325	-0.013861968	3764.219302	534.0061986	217.5879395	0.916715009	-0.050560525	3760.981644	533.5620129	223.3495157	0.912993585	-0.032400547	3778.142153	528.5524988	254.2993172	0.936458532	-0.035239385	3776.956985	528.6613942	256.8842908	0.933239384	-0.032307762	3786.343024	523.7669512	256.709004	0.950759001	0.015606484	3780.941715	523.6222971	259.4902911	0.962659736	-0.023857116	3767.282788	531.8363083	220.0818927	0.919318981	-0.06635452	3763.449441	531.9237422	228.6211233	0.910393071	-0.057536164	437	17996	0.024283174	1907	14484	0	34
19	C5-01_01_06	Up	Up2	T3_C7	T3	C7	T5_IMG_6326_C.jpg	T5	3760.459144	787.1342412	26.65942062	0.355202053	0.788191843	514	71	12.36303393	0.906711023	9.522887161	13.89987434	3760.564282	787.2622112	25.59062072	0.277609529	0.832605283	3760.415695	787.5505829	25.98422493	0.25338358	0.907050998	3760.380083	788.2852508	24.68923971	0.417598245	-0.804447021	3759.807541	787.4365817	20.85138284	0.755433979	-1.093384541	3763.147802	788.1136058	26.62170285	0.316203641	-0.380653767	3763.607434	799.5108675	40.25346177	0	-0.301421189	3760.204572	788.3727103	21.45119121	0.407217887	-0.833445592	3759.817925	790.0878345	22.29385019	0.584855753	-0.579333066	3755.827951	799.795887	0	0	0.100866752	3789.641661	755.403772	118.0656007	0	0.692701135	3751.26298	775.260716	20.7401747	0	-0.78184636	3758.818775	780.2201163	21.24482698	0	0.196964649	3759.407661	793.0168211	256.8097145	0.94363809	0.412642171	16943	595	83.5772726	29.7993097	42.13823161	138.1966519	3764.660306	794.8982631	241.760264	0.940285475	0.413877745	3762.081378	795.2333812	244.8389839	0.940803023	0.40875529	3766.246288	798.3761304	258.3968765	0.938422849	0.394677374	3770.89465	789.8133393	225.7385329	0.961510077	0.438434748	4446.629397	1052.174686	0	0	-1.204980715	3775.046578	803.4372875	180.1503462	0.916148028	0.338889857	3764.928582	795.2666077	239.6035285	0.940008166	0.412905331	3761.891729	795.7646226	244.3650057	0.939324511	0.409146839	3770.311341	798.9151772	243.8801338	0.937071705	0.398386411	3776.76246	785.4265589	228.1704941	0	0.491952772	3199.582696	591.0229106	241.9086144	0	-1.233741324	3774.701871	805.183918	166.4670276	0.91838602	0.300054865	514	16943	0.030337012	15064	1343	32	362
